seq,t1,t2,t3,rttMs,rawOffsetMs,filteredOffsetMs,phase
43,1775793995991,1775793995755,1775793996026,35,-253,-253.022,steady
44,1775793996990,1775793996746,1775793997081,91,-289,-253.020,steady
45,1775793997991,1775793997739,1775793998004,13,-258,-253.518,steady
46,1775793998991,1775793998770,1775793999060,69,-255,-253.966,steady
47,1775793999989,1775793999798,1775794000088,99,-240,-254.370,steady
48,1775794000991,1775794000765,1775794001066,75,-263,-254.733,steady
49,1775794001989,1775794001742,1775794002014,25,-259,-255.059,steady
50,1775794002991,1775794002742,1775794003082,91,-294,-255.454,steady
51,1775794003991,1775794003804,1775794004092,101,-237,-255.808,steady
52,1775794004992,1775794004753,1775794005036,44,-261,-256.127,steady
53,1775794005990,1775794005755,1775794006099,109,-289,-256.415,steady
54,1775794006989,1775794006738,1775794007076,87,-294,-256.873,steady
55,1775794007991,1775794007910,1775794008361,370,-266,-257.286,steady
56,1775794008992,1775794008746,1775794009014,22,-257,-257.257,steady
57,1775794009992,1775794009861,1775794010214,222,-242,-257.232,steady
58,1775794010991,1775794010777,1775794011093,102,-265,-257.208,steady
59,1775794011991,1775794011741,1775794012007,16,-258,-257.288,steady
60,1775794012991,1775794012804,1775794013101,110,-242,-257.359,steady
61,1775794013991,1775794013778,1775794014097,106,-266,-257.423,steady
62,1775794014991,1775794014768,1775794015061,70,-258,-257.481,steady
63,1775794015991,1775794015773,1775794016093,102,-269,-257.533,steady
64,1775794016992,1775794016817,1775794017091,99,-224,-257.579,steady
65,1775794017991,1775794017740,1775794018081,90,-296,-257.621,steady
66,1775794018991,1775794018865,1775794019226,235,-243,-257.659,steady
67,1775794019992,1775794019767,1775794020260,268,-359,-261.493,steady
68,1775794020989,1775794020808,1775794021102,113,-237,-264.944,steady
69,1775794021991,1775794021747,1775794022023,32,-260,-264.450,steady
70,1775794022991,1775794022761,1775794023098,107,-283,-264.005,steady
71,1775794023991,1775794023781,1775794024092,101,-260,-263.604,steady
72,1775794024989,1775794024804,1775794025091,102,-236,-263.244,steady
73,1775794025991,1775794025743,1775794026009,18,-257,-262.619,steady
74,1775794026991,1775794026857,1775794027213,222,-245,-262.057,steady
75,1775794027991,1775794027777,1775794028095,104,-266,-261.552,steady
76,1775794028989,1775794028753,1775794029095,106,-289,-261.097,steady
77,1775794029991,1775794029804,1775794030098,107,-240,-260.687,steady
78,1775794030991,1775794030847,1775794031207,216,-252,-261.218,steady
79,1775794031991,1775794031871,1775794032232,241,-240,-261.696,steady
80,1775794032991,1775794032807,1775794033161,170,-269,-264.427,steady
81,1775794033991,1775794033814,1775794034093,102,-228,-260.784,steady
82,1775794034991,1775794034740,1775794035007,16,-259,-260.606,steady
83,1775794035992,1775794035759,1775794036027,35,-250,-260.445,steady
84,1775794036991,1775794036786,1775794037092,101,-255,-260.301,steady
85,1775794037991,1775794037809,1775794038092,101,-232,-260.171,steady
86,1775794038992,1775794038832,1775794039097,105,-212,-260.053,steady
87,1775794039990,1775794039856,1775794040221,231,-249,-259.048,steady
88,1775794040989,1775794040779,1775794041088,99,-259,-259.043,steady
89,1775794041989,1775794041803,1775794042089,100,-236,-259.039,steady
90,1775794042989,1775794042752,1775794043025,36,-255,-258.635,steady
91,1775794043991,1775794043755,1775794044092,101,-286,-258.272,steady
92,1775794044990,1775794044774,1775794045088,98,-265,-257.944,steady
93,1775794045990,1775794045799,1775794046090,100,-241,-257.650,steady
94,1775794046991,1775794046822,1775794047088,97,-217,-257.385,steady
95,1775794047989,1775794047743,1775794048076,87,-289,-260.546,steady
96,1775794048990,1775794048870,1775794049229,239,-239,-263.392,steady
97,1775794049991,1775794049790,1775794050158,167,-284,-265.953,steady
98,1775794050992,1775794050814,1775794051094,102,-229,-268.257,steady
99,1775794051991,1775794051837,1775794052199,208,-258,-270.332,steady
100,1775794052991,1775794052864,1775794053221,230,-242,-266.198,steady
101,1775794053991,1775794053794,1775794054093,102,-248,-264.379,steady
102,1775794054990,1775794054807,1775794055092,102,-234,-261.341,steady
103,1775794055991,1775794055742,1775794056087,96,-297,-264.907,steady
104,1775794056991,1775794056855,1775794057217,226,-249,-268.116,steady
105,1775794057991,1775794057777,1775794058090,99,-263,-271.004,steady
106,1775794058991,1775794058753,1775794059090,99,-287,-273.604,steady
107,1775794059992,1775794059751,1775794060025,33,-257,-271.944,steady
108,1775794060991,1775794060751,1775794061091,100,-290,-270.449,steady
109,1775794061991,1775794061773,1775794062092,101,-268,-269.104,steady
110,1775794062991,1775794062799,1775794063095,104,-244,-267.894,steady
111,1775794063992,1775794063806,1775794064092,100,-236,-266.804,steady
112,1775794064991,1775794064743,1775794065068,77,-286,-268.724,steady
113,1775794065991,1775794065753,1775794066035,44,-260,-267.852,steady
114,1775794066991,1775794066799,1775794067096,105,-244,-267.066,steady
115,1775794067989,1775794067811,1775794068090,101,-228,-266.360,steady
116,1775794068991,1775794068739,1775794069006,15,-259,-265.624,steady
117,1775794069991,1775794069760,1775794070096,105,-283,-264.961,steady
118,1775794070991,1775794070782,1775794071090,99,-258,-264.365,steady
119,1775794071991,1775794071806,1775794072133,142,-256,-263.829,steady
120,1775794072992,1775794072745,1775794073030,38,-266,-263.346,steady
121,1775794073991,1775794073856,1775794074133,142,-206,-263.611,steady
122,1775794074991,1775794074777,1775794075094,103,-265,-263.850,steady
123,1775794075991,1775794075805,1775794076093,102,-237,-264.065,steady
124,1775794076991,1775794076748,1775794077024,33,-259,-263.559,steady
125,1775794077990,1775794077748,1775794078079,89,-286,-263.103,steady
126,1775794078991,1775794078771,1775794079092,101,-270,-262.693,steady
127,1775794079991,1775794079804,1775794080093,102,-238,-262.323,steady
128,1775794080991,1775794080799,1775794081094,103,-243,-261.991,steady
129,1775794081992,1775794081740,1775794082080,88,-296,-265.392,steady
130,1775794082992,1775794082754,1775794083094,102,-289,-268.453,steady
131,1775794083992,1775794083801,1775794084091,99,-240,-271.207,steady
132,1775794084989,1775794084812,1775794085095,106,-230,-273.687,steady
133,1775794085991,1775794085836,1775794086195,204,-257,-275.918,steady
134,1775794086990,1775794086858,1775794087217,227,-245,-272.326,steady
135,1775794087990,1775794087779,1775794088140,150,-286,-269.094,steady
136,1775794088991,1775794088800,1775794089092,101,-241,-266.284,steady
137,1775794089991,1775794089828,1775794090105,114,-220,-263.756,steady
138,1775794090991,1775794090751,1775794091016,25,-252,-262.580,steady
139,1775794091991,1775794091775,1775794092093,102,-267,-261.522,steady
140,1775794092991,1775794092797,1775794093092,101,-244,-260.570,steady
141,1775794093992,1775794093823,1775794094119,127,-232,-259.713,steady
142,1775794094991,1775794094847,1775794095208,217,-252,-258.942,steady
143,1775794095992,1775794095872,1775794096333,341,-290,-257.448,steady
144,1775794096992,1775794096793,1775794097159,167,-282,-256.103,steady
145,1775794097991,1775794097816,1775794098100,109,-229,-253.392,steady
146,1775794098991,1775794098740,1775794099079,88,-295,-257.553,steady
147,1775794099992,1775794099864,1775794100223,231,-243,-261.298,steady
148,1775794100992,1775794100792,1775794101147,155,-277,-264.668,steady
149,1775794101991,1775794101803,1775794102092,101,-238,-267.701,steady
150,1775794102991,1775794102738,1775794103018,27,-266,-267.531,steady
151,1775794103989,1775794103771,1775794104091,102,-269,-267.378,steady
152,1775794104990,1775794104770,1775794105088,98,-269,-267.240,steady
153,1775794105989,1775794105931,1775794106265,276,-196,-267.116,steady
154,1775794106990,1775794106752,1775794107026,36,-256,-267.005,steady
155,1775794107991,1775794107855,1775794108211,220,-246,-265.904,steady
156,1775794108990,1775794108772,1775794109133,143,-289,-264.914,steady
157,1775794109989,1775794109798,1775794110089,100,-241,-264.022,steady
158,1775794110991,1775794110751,1775794111020,29,-254,-263.020,steady
159,1775794111990,1775794111844,1775794112206,216,-254,-262.118,steady
160,1775794112992,1775794112870,1775794113229,237,-240,-261.306,steady
161,1775794113991,1775794113797,1775794114095,104,-246,-260.576,steady
162,1775794114990,1775794114813,1775794115092,102,-228,-259.918,steady
163,1775794115991,1775794115741,1775794116008,17,-258,-259.726,steady
164,1775794116992,1775794116757,1775794117024,32,-251,-259.554,steady
165,1775794117991,1775794117796,1775794118092,101,-245,-259.398,steady
166,1775794118991,1775794118806,1775794119081,90,-230,-259.258,steady
167,1775794119991,1775794119740,1775794120079,88,-295,-259.133,steady
168,1775794120992,1775794120854,1775794121222,230,-253,-258.319,steady
169,1775794121991,1775794121777,1775794122138,147,-287,-261.987,steady
170,1775794122991,1775794122800,1775794123094,103,-242,-265.289,steady
171,1775794123991,1775794123751,1775794124026,35,-257,-264.460,steady
172,1775794124991,1775794124750,1775794125079,88,-285,-263.714,steady
173,1775794125991,1775794125754,1775794126092,101,-287,-263.042,steady
174,1775794126990,1775794126799,1775794127092,102,-242,-262.438,steady
175,1775794127992,1775794127820,1775794128096,104,-224,-261.894,steady
176,1775794128992,1775794128745,1775794129084,92,-293,-264.205,steady
177,1775794129989,1775794129869,1775794130229,240,-240,-267.084,steady
178,1775794130991,1775794130799,1775794131163,172,-278,-269.676,steady
179,1775794131991,1775794131804,1775794132096,105,-239,-272.008,steady
180,1775794132990,1775794132745,1775794133086,96,-293,-274.108,steady
181,1775794133991,1775794133760,1775794134100,109,-285,-275.997,steady
182,1775794134991,1775794134765,1775794135093,102,-277,-277.697,steady
183,1775794135990,1775794135804,1775794136086,96,-234,-273.327,steady
184,1775794136992,1775794136753,1775794137031,39,-258,-271.795,steady
185,1775794137991,1775794137751,1775794138091,100,-290,-270.415,steady
186,1775794138991,1775794138778,1775794139093,102,-264,-269.174,steady
187,1775794139989,1775794139801,1775794140092,103,-239,-268.056,steady
188,1775794140991,1775794140750,1775794141024,33,-257,-266.951,steady
189,1775794141991,1775794141850,1775794142209,218,-250,-265.956,steady
190,1775794142991,1775794142772,1775794143093,102,-270,-265.060,steady
191,1775794143991,1775794143800,1775794144091,100,-241,-264.254,steady
192,1775794144991,1775794144817,1775794145092,101,-224,-263.529,steady
193,1775794145992,1775794145844,1775794146123,131,-213,-261.276,steady
194,1775794146991,1775794146754,1775794147125,134,-304,-259.248,steady
195,1775794147991,1775794147768,1775794148086,95,-270,-260.323,steady
196,1775794148989,1775794148807,1775794149091,102,-233,-261.291,steady
197,1775794149991,1775794149834,1775794150098,107,-210,-262.162,steady
198,1775794150991,1775794150756,1775794151037,46,-258,-261.746,steady
199,1775794151991,1775794151782,1775794152093,102,-260,-261.371,steady
200,1775794152991,1775794152805,1775794153092,101,-236,-261.034,steady
201,1775794153991,1775794153831,1775794154109,118,-219,-260.731,steady
202,1775794154991,1775794154753,1775794155091,100,-288,-260.458,steady
203,1775794155991,1775794155777,1775794156091,100,-264,-260.812,steady
204,1775794156991,1775794156804,1775794157092,101,-237,-261.131,steady
205,1775794157991,1775794157749,1775794158023,32,-258,-260.818,steady
206,1775794158989,1775794158743,1775794159010,21,-256,-260.336,steady
207,1775794159989,1775794159753,1775794160089,100,-286,-259.902,steady
208,1775794160990,1775794160793,1775794161090,100,-247,-259.512,steady
209,1775794161989,1775794161817,1775794162085,96,-220,-259.161,steady
210,1775794162990,1775794162842,1775794163160,170,-233,-258.845,steady
211,1775794163989,1775794163866,1775794164227,238,-242,-254.960,steady
212,1775794164991,1775794164767,1775794165091,100,-274,-251.464,steady
213,1775794165989,1775794165811,1775794166088,99,-227,-248.318,steady
214,1775794166989,1775794166744,1775794167008,19,-254,-248.886,steady
215,1775794167990,1775794167759,1775794168096,106,-284,-249.397,steady
216,1775794168990,1775794168758,1775794169027,37,-250,-249.858,steady
217,1775794169989,1775794169794,1775794170093,104,-247,-250.272,steady
218,1775794170991,1775794170755,1775794171031,40,-256,-250.645,steady
219,1775794171990,1775794171754,1775794172023,33,-252,-250.780,steady
220,1775794172990,1775794172775,1775794173093,103,-266,-250.902,steady
221,1775794173989,1775794173807,1775794174095,106,-235,-251.012,steady
222,1775794174992,1775794174800,1775794175097,105,-244,-251.111,steady
223,1775794175991,1775794175847,1775794176206,215,-251,-251.200,steady
224,1775794176991,1775794176867,1775794177231,240,-244,-252.680,steady
225,1775794177991,1775794177805,1775794178095,104,-238,-251.212,steady
226,1775794178992,1775794178798,1775794179092,100,-244,-250.491,steady
227,1775794179991,1775794179840,1775794180201,210,-256,-249.842,steady
228,1775794180991,1775794180862,1775794181230,239,-248,-249.257,steady
229,1775794181991,1775794181786,1775794182154,163,-286,-248.732,steady
230,1775794182991,1775794182797,1775794183093,102,-245,-248.258,steady
231,1775794183991,1775794183835,1775794184102,111,-211,-247.933,steady
232,1775794184991,1775794184855,1775794185222,231,-251,-247.639,steady
233,1775794185992,1775794185778,1775794186094,102,-265,-249.375,steady
234,1775794186989,1775794186802,1775794187090,101,-237,-248.138,steady
235,1775794187992,1775794187752,1775794188028,36,-258,-249.124,steady
236,1775794188991,1775794188849,1775794189210,219,-251,-250.012,steady
237,1775794189991,1775794189772,1775794190038,47,-242,-250.811,steady
238,1775794190989,1775794190796,1775794191098,109,-247,-251.529,steady
239,1775794191989,1775794191819,1775794192092,103,-221,-252.177,steady
240,1775794192989,1775794192743,1775794193080,91,-291,-251.159,steady
241,1775794193990,1775794193768,1775794194055,65,-254,-250.243,steady
242,1775794194990,1775794194803,1775794195092,102,-238,-250.619,steady
243,1775794195989,1775794195780,1775794196070,81,-249,-250.957,steady
244,1775794196992,1775794196742,1775794197016,24,-262,-252.061,steady
245,1775794197991,1775794197863,1775794198223,232,-244,-253.055,steady
246,1775794198991,1775794198782,1775794199158,167,-292,-253.950,steady
247,1775794199989,1775794199797,1775794200092,103,-243,-254.755,steady
248,1775794200991,1775794200742,1775794201080,89,-293,-255.479,steady
249,1775794201991,1775794201752,1775794202022,31,-254,-255.331,steady
250,1775794202991,1775794202777,1775794203096,105,-266,-255.198,steady
251,1775794203991,1775794203805,1775794204091,100,-236,-255.078,steady
252,1775794204991,1775794204749,1775794205025,34,-259,-254.970,steady
253,1775794205992,1775794205755,1775794206092,100,-287,-254.873,steady
254,1775794206991,1775794206772,1775794207090,99,-268,-255.286,steady
255,1775794207991,1775794207804,1775794208097,106,-240,-255.657,steady
256,1775794208992,1775794208740,1775794209017,25,-264,-256.492,steady
257,1775794209992,1775794209845,1775794210204,212,-253,-257.243,steady
258,1775794210990,1775794210865,1775794211228,238,-244,-257.918,steady
259,1775794211991,1775794211754,1775794212025,34,-254,-258.526,steady
260,1775794212989,1775794212796,1775794213090,101,-243,-259.074,steady
261,1775794213991,1775794213741,1775794214079,88,-294,-258.566,steady
262,1775794214991,1775794214859,1775794215222,231,-247,-258.110,steady
263,1775794215991,1775794215780,1775794216159,168,-295,-257.699,steady
264,1775794216989,1775794216805,1775794217095,106,-237,-261.329,steady
265,1775794217991,1775794217834,1775794218101,110,-212,-264.596,steady
266,1775794218991,1775794218750,1775794219035,44,-263,-264.436,steady
267,1775794219991,1775794219773,1775794220091,100,-268,-264.293,steady
268,1775794220991,1775794220749,1775794221030,39,-261,-263.964,steady
269,1775794221990,1775794221749,1775794222021,31,-256,-263.167,steady
270,1775794222992,1775794222742,1775794223010,18,-259,-262.750,steady
271,1775794223991,1775794223749,1775794224020,29,-256,-262.375,steady
272,1775794224991,1775794224902,1775794225264,273,-225,-262.038,steady
273,1775794225991,1775794225753,1775794226021,30,-253,-261.734,steady
274,1775794226991,1775794226740,1775794227021,30,-266,-261.461,steady
275,1775794227991,1775794227752,1775794228092,101,-289,-260.915,steady
276,1775794228991,1775794228797,1775794229092,101,-244,-261.423,steady
277,1775794229992,1775794229796,1775794230097,105,-248,-261.881,steady
278,1775794230991,1775794230834,1775794231101,110,-212,-262.293,steady
279,1775794231991,1775794231756,1775794232035,44,-257,-261.763,steady
280,1775794232991,1775794232779,1775794233096,105,-264,-261.287,steady
281,1775794233989,1775794233802,1775794234089,100,-237,-260.858,steady
282,1775794234992,1775794234743,1775794235029,37,-267,-261.473,steady
283,1775794235992,1775794235751,1775794236092,100,-291,-262.025,steady
284,1775794236991,1775794236775,1775794237092,101,-266,-262.523,steady
285,1775794237992,1775794237805,1775794238094,102,-238,-262.971,steady
286,1775794238992,1775794238799,1775794239090,98,-242,-263.373,steady
287,1775794239992,1775794239848,1775794240207,215,-251,-261.236,steady
288,1775794240991,1775794240873,1775794241231,240,-238,-259.312,steady
289,1775794241992,1775794241805,1775794242092,100,-237,-257.581,steady
290,1775794242989,1775794242795,1775794243090,101,-244,-256.023,steady
291,1775794243992,1775794243760,1775794244038,46,-255,-255.921,steady
292,1775794244991,1775794244864,1775794245224,233,-243,-255.829,steady
293,1775794245989,1775794245786,1775794246094,105,-255,-255.746,steady
294,1775794246989,1775794246813,1775794247092,103,-227,-255.671,steady
295,1775794247990,1775794247756,1775794248089,99,-283,-255.604,steady
296,1775794248991,1775794248857,1775794249216,225,-246,-258.344,steady
297,1775794249991,1775794249778,1775794250097,106,-266,-260.809,steady
298,1775794250992,1775794250803,1775794251117,125,-251,-263.028,steady
299,1775794251990,1775794251750,1775794252026,36,-258,-262.526,steady
300,1775794252991,1775794252852,1775794253210,219,-248,-262.073,steady
301,1775794253991,1775794253774,1775794254092,101,-267,-261.666,steady
302,1775794254989,1775794254795,1775794255092,103,-245,-261.299,steady
303,1775794255991,1775794255820,1775794256089,98,-220,-260.969,steady
304,1775794256991,1775794256743,1775794257084,93,-294,-264.272,steady
305,1775794257991,1775794257871,1775794258231,240,-240,-267.245,steady
306,1775794258991,1775794258805,1775794259095,104,-238,-269.921,steady
307,1775794259991,1775794259814,1775794260091,100,-227,-272.329,steady
308,1775794260991,1775794260740,1775794261079,88,-295,-274.596,steady
309,1775794261992,1775794261861,1775794262223,231,-246,-276.636,steady
310,1775794262991,1775794262782,1775794263099,108,-263,-278.472,steady
311,1775794263989,1775794263797,1775794264092,103,-243,-280.125,steady
312,1775794264991,1775794264831,1775794265116,125,-222,-281.613,steady
313,1775794265990,1775794265778,1775794266093,103,-263,-279.751,steady
314,1775794266991,1775794266776,1775794267090,99,-264,-278.176,steady
315,1775794267991,1775794267799,1775794268088,97,-240,-274.359,steady
316,1775794268992,1775794268748,1775794269026,34,-261,-273.023,steady
317,1775794269991,1775794269750,1775794270091,100,-291,-271.821,steady
318,1775794270991,1775794270770,1775794271092,101,-271,-270.738,steady
319,1775794271991,1775794271794,1775794272096,105,-249,-269.765,steady
320,1775794272991,1775794272818,1775794273094,103,-224,-268.888,steady
321,1775794273991,1775794273742,1775794274083,92,-295,-271.499,steady
322,1775794274991,1775794274751,1775794275090,99,-289,-273.849,steady
323,1775794275991,1775794275804,1775794276096,105,-239,-275.964,steady
324,1775794276990,1775794276814,1775794277090,100,-226,-277.868,steady
325,1775794277991,1775794277742,1775794278079,88,-293,-279.381,steady
326,1775794278991,1775794278862,1775794279221,230,-244,-280.743,steady
327,1775794279991,1775794279780,1775794280104,113,-267,-281.969,steady
328,1775794280990,1775794280805,1775794281092,102,-236,-283.072,steady
329,1775794281992,1775794281756,1775794282030,38,-255,-280.265,steady
330,1775794282991,1775794282753,1775794283093,102,-289,-277.738,steady
331,1775794283991,1775794283774,1775794284089,98,-266,-275.464,steady
332,1775794284991,1775794284754,1775794285031,40,-257,-273.418,steady
333,1775794285992,1775794285746,1775794286023,31,-261,-272.176,steady
334,1775794286992,1775794286853,1775794287210,218,-248,-271.059,steady
335,1775794287991,1775794287771,1775794288038,47,-243,-270.053,steady
336,1775794288989,1775794288774,1775794289093,104,-267,-269.147,steady
337,1775794289991,1775794289817,1775794290093,102,-225,-268.333,steady
338,1775794290991,1775794290750,1775794291020,29,-255,-266.999,steady
339,1775794291991,1775794291868,1775794292227,236,-241,-265.799,steady
340,1775794292992,1775794292793,1775794293147,155,-276,-264.720,steady
341,1775794293991,1775794293809,1775794294094,103,-233,-263.748,steady
342,1775794294991,1775794294739,1775794295023,32,-268,-262.873,steady
343,1775794295992,1775794295757,1775794296094,102,-286,-263.386,steady
344,1775794296992,1775794296791,1775794297109,117,-259,-263.847,steady
345,1775794297989,1775794297783,1775794298086,97,-254,-264.262,steady
346,1775794298991,1775794298751,1775794299029,38,-259,-264.636,steady
347,1775794299991,1775794299748,1775794300088,97,-291,-264.072,steady
348,1775794300991,1775794300774,1775794301092,101,-267,-263.565,steady
349,1775794301992,1775794301778,1775794302094,102,-265,-263.109,steady
350,1775794302991,1775794302802,1775794303092,101,-239,-262.698,steady
351,1775794303991,1775794303746,1775794304080,89,-289,-265.328,steady
352,1775794304992,1775794304770,1775794305068,76,-260,-264.795,steady
353,1775794305991,1775794305797,1775794306096,105,-246,-264.316,steady
354,1775794306992,1775794306817,1775794307093,101,-225,-263.884,steady
355,1775794307991,1775794307743,1775794308012,21,-258,-263.296,steady
356,1775794308991,1775794308754,1775794309093,102,-288,-262.766,steady
357,1775794309992,1775794309788,1775794310097,105,-256,-262.290,steady
358,1775794310989,1775794310809,1775794311091,102,-231,-261.861,steady
359,1775794311991,1775794311835,1775794312194,203,-257,-261.475,steady
360,1775794312991,1775794312856,1775794313217,226,-248,-258.427,steady
361,1775794313991,1775794313777,1775794314092,101,-264,-258.984,steady
362,1775794314989,1775794314801,1775794315090,101,-238,-256.886,steady
363,1775794315991,1775794315750,1775794316020,29,-255,-256.697,steady
364,1775794316994,1775794316747,1775794317029,35,-264,-256.528,steady
365,1775794317991,1775794317757,1775794318097,106,-287,-256.375,steady
366,1775794318989,1775794318797,1775794319091,102,-243,-256.237,steady
367,1775794319991,1775794319820,1775794320092,101,-221,-256.114,steady
368,1775794320989,1775794320744,1775794321010,21,-255,-256.002,steady
369,1775794321991,1775794321751,1775794322092,101,-290,-255.902,steady
370,1775794322992,1775794322791,1775794323094,102,-252,-255.812,steady
371,1775794323991,1775794323812,1775794324090,99,-228,-255.731,steady
372,1775794324992,1775794324740,1775794325080,88,-296,-255.658,steady
373,1775794325991,1775794325863,1775794326224,233,-244,-259.692,steady
374,1775794326991,1775794326796,1775794327097,106,-248,-263.323,steady
375,1775794327991,1775794327807,1775794328093,102,-235,-266.590,steady
376,1775794328991,1775794328738,1775794329079,88,-297,-269.631,steady
377,1775794329992,1775794329855,1775794330216,224,-249,-272.368,steady
378,1775794330991,1775794330751,1775794331092,101,-290,-274.831,steady
379,1775794331989,1775794331800,1775794332167,178,-278,-277.048,steady
380,1775794332991,1775794332749,1775794333026,35,-259,-275.243,steady
381,1775794333991,1775794333855,1775794334211,220,-246,-273.619,steady
382,1775794334991,1775794334771,1775794335091,100,-270,-272.157,steady
383,1775794335991,1775794335799,1775794336089,98,-241,-270.841,steady
384,1775794336992,1775794336819,1775794337094,102,-224,-269.657,steady
385,1775794337991,1775794337845,1775794338205,214,-253,-266.792,steady
386,1775794338991,1775794338867,1775794339230,239,-243,-264.212,steady
387,1775794339991,1775794339798,1775794340114,123,-254,-261.891,steady
388,1775794340989,1775794340811,1775794341089,100,-228,-258.502,steady
389,1775794341991,1775794341739,1775794342016,25,-264,-259.052,steady
390,1775794342992,1775794342757,1775794343057,65,-267,-259.547,steady
391,1775794343991,1775794343781,1775794344093,102,-261,-259.992,steady
392,1775794344989,1775794344806,1775794345090,101,-233,-260.393,steady
393,1775794345991,1775794345743,1775794346086,95,-295,-260.754,steady
394,1775794346991,1775794346752,1775794347038,47,-262,-260.878,steady
395,1775794347991,1775794347777,1775794348137,146,-287,-260.990,steady
396,1775794348991,1775794348799,1775794349567,576,-480,-261.091,steady
397,1775794349991,1775794349749,1775794350025,34,-259,-260.882,steady
398,1775794350991,1775794350749,1775794351027,36,-260,-260.694,steady
399,1775794351991,1775794351751,1775794352030,39,-259,-260.525,steady
400,1775794352991,1775794352801,1775794353094,103,-241,-260.372,steady
401,1775794353991,1775794353817,1775794354093,102,-225,-260.235,steady
402,1775794354991,1775794354845,1775794355204,213,-252,-260.211,steady
403,1775794355991,1775794355868,1775794356229,238,-242,-260.090,steady
404,1775794356992,1775794356799,1775794357121,129,-257,-256.581,steady
405,1775794357991,1775794357811,1775794358091,100,-230,-253.923,steady
406,1775794358991,1775794358739,1775794359079,88,-296,-258.131,steady
407,1775794359991,1775794359859,1775794360220,229,-246,-261.918,steady
408,1775794360992,1775794360780,1775794361092,100,-262,-265.326,steady
409,1775794361989,1775794361806,1775794362090,101,-233,-268.393,steady
410,1775794362992,1775794362754,1775794363088,96,-286,-271.154,steady
411,1775794363992,1775794363852,1775794364213,221,-250,-272.639,steady
412,1775794364992,1775794364776,1775794365093,101,-266,-273.975,steady
413,1775794365991,1775794365798,1775794366091,100,-243,-275.177,steady
414,1775794366991,1775794366748,1775794367024,33,-259,-273.560,steady
415,1775794367992,1775794367746,1775794368080,88,-290,-272.104,steady
416,1775794368991,1775794368767,1775794369092,101,-274,-270.793,steady
417,1775794369991,1775794369800,1775794370092,101,-241,-269.614,steady
418,1775794370990,1775794370816,1775794371091,101,-224,-268.553,steady
419,1775794371991,1775794371739,1775794372084,93,-298,-270.697,steady
420,1775794372991,1775794372752,1775794373091,100,-289,-273.428,steady
421,1775794373991,1775794373786,1775794374093,102,-256,-275.885,steady
422,1775794374991,1775794374741,1775794375011,20,-260,-274.296,steady
