eventId,wallMs,msSinceSeek,driftMs,correctionFrames,oldVf,newVf,kind
41,1775746397069,1001,32.695,,,,probe
42,1775746397069,0,32.695,-1255,4007545,4006290,pre
42,1775746397268,199,11.507,,,,probe
42,1775746397469,400,7.549,,,,probe
42,1775746397569,500,9.528,,,,probe
42,1775746398168,1099,12.909,,,,probe
42,1775746399168,2099,15.135,,,,probe
43,1775746399397,0,-30.053,1154,4117938,4119092,pre
43,1775746399568,171,25.051,,,,probe
43,1775746399768,371,29.010,,,,probe
43,1775746399968,571,30.010,,,,probe
43,1775746400469,1072,25.292,,,,probe
44,1775746400469,0,25.292,-971,4170452,4169481,pre
44,1775746400669,200,7.000,,,,probe
44,1775746400869,400,9.000,,,,probe
44,1775746400969,500,6.104,,,,probe
44,1775746401469,1000,6.379,,,,probe
45,1775746402368,0,54.764,-2103,4260489,4258386,pre
45,1775746402468,100,12.889,,,,probe
45,1775746402669,301,11.952,,,,probe
45,1775746402868,500,9.973,,,,probe
45,1775746403380,1012,-4.560,,,,probe
45,1775746404368,2000,10.559,,,,probe
46,1775746405268,0,-97.801,3756,4397586,4401342,pre
46,1775746405368,100,-23.489,,,,probe
46,1775746405568,300,-21.531,,,,probe
46,1775746405769,501,-20.510,,,,probe
46,1775746406269,1001,-19.388,,,,probe
47,1775746406369,0,-24.409,937,4454046,4454983,pre
47,1775746406568,199,-1.909,,,,probe
47,1775746406669,300,-2.826,,,,probe
47,1775746406869,500,-2.846,,,,probe
47,1775746407369,1000,48.342,,,,probe
48,1775746407369,0,48.342,-1856,4502887,4501031,pre
48,1775746407569,200,11.592,,,,probe
48,1775746407669,300,11.676,,,,probe
48,1775746407880,511,-2.345,,,,probe
48,1775746408369,1000,8.725,,,,probe
48,1775746409469,2100,8.827,,,,probe
49,1775746411876,0,38.144,-1465,4719175,4717710,pre
49,1775746412069,193,14.858,,,,probe
49,1775746412269,393,16.796,,,,probe
49,1775746412377,501,4.817,,,,probe
49,1775746412979,1103,0.991,,,,probe
49,1775746413980,2104,1.211,,,,probe
50,1775746415168,0,21.144,-812,4875726,4874914,pre
50,1775746415269,101,5.227,,,,probe
50,1775746415469,301,4.186,,,,probe
50,1775746415668,500,-92.856,,,,probe
50,1775746416169,1001,-93.929,,,,probe
51,1775746416169,0,-93.929,3607,4922818,4926425,pre
51,1775746416375,206,-28.679,,,,probe
51,1775746416568,399,-19.700,,,,probe
51,1775746416769,600,-18.720,,,,probe
51,1775746417269,1100,-19.828,,,,probe
52,1775746417369,0,-22.786,875,4983929,4984804,pre
52,1775746417472,103,-5.557,,,,probe
52,1775746417669,300,-0.557,,,,probe
52,1775746417869,500,1.422,,,,probe
52,1775746418469,1100,51.684,,,,probe
53,1775746418469,0,51.684,-1985,5037508,5035523,pre
53,1775746418668,199,9.309,,,,probe
53,1775746418769,300,8.309,,,,probe
53,1775746418975,506,2.505,,,,probe
53,1775746419469,1000,11.505,,,,probe
53,1775746420569,2100,11.763,,,,probe
54,1775746422979,0,43.169,-1658,5252003,5250345,pre
54,1775746423169,190,20.544,,,,probe
54,1775746423369,390,16.606,,,,probe
54,1775746423568,589,17.648,,,,probe
54,1775746424069,1090,15.485,,,,probe
54,1775746425069,2090,15.378,,,,probe
55,1775746425268,0,-97.038,3726,5360169,5363895,pre
55,1775746425368,100,-23.476,,,,probe
55,1775746425569,301,-22.434,,,,probe
55,1775746425769,501,-22.413,,,,probe
55,1775746426269,1001,-22.487,,,,probe
56,1775746426269,0,-22.487,863,5411799,5412662,pre
56,1775746426469,200,-8.549,,,,probe
56,1775746426569,300,-6.612,,,,probe
56,1775746426769,500,-6.507,,,,probe
56,1775746427269,1000,-6.611,,,,probe
57,1775746427469,0,42.306,-1625,5470166,5468541,pre
57,1775746427569,100,8.493,,,,probe
57,1775746427868,399,11.514,,,,probe
57,1775746427990,521,-11.621,,,,probe
57,1775746428469,1000,9.400,,,,probe
57,1775746429469,2000,8.316,,,,probe
58,1775746429903,0,-35.059,1346,5585277,5586623,pre
58,1775746430069,166,26.991,,,,probe
58,1775746430269,366,28.908,,,,probe
58,1775746430468,565,25.991,,,,probe
58,1775746430969,1066,26.012,,,,probe
59,1775746430969,0,26.012,-999,5637695,5636696,pre
59,1775746431072,103,4.048,,,,probe
59,1775746431269,300,9.048,,,,probe
59,1775746431469,500,4.132,,,,probe
59,1775746432069,1100,4.050,,,,probe
60,1775746432869,0,54.966,-2111,5727800,5725689,pre
60,1775746432984,115,-1.985,,,,probe
60,1775746433169,300,12.974,,,,probe
60,1775746433385,516,-4.985,,,,probe
60,1775746433897,1028,-12.068,,,,probe
60,1775746434869,2000,19.183,,,,probe
61,1775746435668,0,-101.675,3904,5859993,5863897,pre
61,1775746435769,101,-19.383,,,,probe
61,1775746435969,301,-19.425,,,,probe
61,1775746436169,501,-17.139,,,,probe
61,1775746436670,1002,-18.139,,,,probe
62,1775746437080,0,-27.998,1075,5931481,5932556,pre
62,1775746437269,189,7.440,,,,probe
62,1775746437469,389,4.335,,,,probe
62,1775746437669,589,6.419,,,,probe
62,1775746438169,1089,6.583,,,,probe
63,1775746438388,0,39.521,-1518,5995148,5993630,pre
63,1775746438569,181,28.896,,,,probe
63,1775746438769,381,30.896,,,,probe
63,1775746438968,580,23.106,,,,probe
63,1775746439469,1081,27.127,,,,probe
64,1775746439469,0,27.127,-1042,6045470,6044428,pre
64,1775746439669,200,7.356,,,,probe
64,1775746439869,400,7.356,,,,probe
64,1775746439969,500,4.356,,,,probe
64,1775746440469,1000,3.568,,,,probe
64,1775746441568,2099,1.878,,,,probe
65,1775746442386,0,-23.576,905,6184684,6185589,pre
65,1775746442568,182,15.257,,,,probe
65,1775746442768,382,17.257,,,,probe
65,1775746442969,583,15.456,,,,probe
65,1775746443469,1083,64.540,,,,probe
66,1775746443469,0,64.540,-2478,6237141,6234663,pre
66,1775746443569,100,14.915,,,,probe
66,1775746443869,400,13.915,,,,probe
66,1775746444069,600,18.048,,,,probe
66,1775746444469,1000,12.152,,,,probe
66,1775746445568,2099,15.264,,,,probe
67,1775746445768,0,-100.027,3841,6344967,6348808,pre
67,1775746445869,101,-27.923,,,,probe
67,1775746446068,300,-24.727,,,,probe
67,1775746446268,500,-20.789,,,,probe
67,1775746446769,1001,-17.831,,,,probe
68,1775746446868,0,-21.810,838,6401512,6402350,pre
68,1775746446969,101,-5.173,,,,probe
68,1775746447169,301,-3.215,,,,probe
68,1775746447369,501,-5.131,,,,probe
68,1775746447869,1001,0.785,,,,probe
68,1775746448869,2001,44.211,,,,probe
69,1775746448869,0,44.211,-1698,6498254,6496556,pre
69,1775746448969,100,-33.351,,,,probe
69,1775746449269,400,-31.085,,,,probe
69,1775746449369,500,-35.106,,,,probe
69,1775746449872,1003,-38.106,,,,probe
70,1775746449872,0,-38.106,1463,6544556,6546019,pre
70,1775746450068,196,-1.491,,,,probe
70,1775746450269,397,-0.470,,,,probe
70,1775746450384,512,-21.429,,,,probe
70,1775746450968,1096,-1.227,,,,probe
70,1775746451968,2096,1.689,,,,probe
71,1775746455015,0,-31.526,1211,2592,3803,pre
71,1775746455115,100,-12.296,,,,probe
71,1775746455415,400,-18.234,,,,probe
71,1775746455621,606,-14.234,,,,probe
71,1775746456015,1000,10.381,,,,probe
72,1775746456315,0,22.360,-859,65819,64960,pre
72,1775746456415,100,-9.535,,,,probe
72,1775746456615,300,-7.515,,,,probe
72,1775746456815,500,2.444,,,,probe
72,1775746458926,2611,32.629,,,,probe
72,1775746458926,2611,32.629,,,,probe
73,1775746458926,0,32.629,-1253,3552,2299,pre
73,1775746459147,221,-39.507,,,,probe
73,1775746459226,300,-38.403,,,,probe
73,1775746459525,599,-45.444,,,,probe
73,1775746459926,1000,9.514,,,,probe
73,1775746460927,2001,-78.791,,,,probe
74,1775746460927,0,-78.791,3026,98203,101229,pre
74,1775746461039,112,50.729,,,,probe
74,1775746461326,399,61.688,,,,probe
74,1775746461525,598,64.688,,,,probe
74,1775746461927,1000,61.771,,,,probe
75,1775746461927,0,61.771,-2372,149133,146761,pre
