wallMs,obsHostFrame,obsHostTimeMs,guestFrame,filteredOffsetMs,expectedHostFrame,driftMs
1775744217404,3786432,1775744216384,3763589,-804.742,3796764.4,-351.154
1775744217503,3786432,1775744216384,3768483,-804.742,3801516.4,-348.196
1775744217603,3786432,1775744216384,3773284,-804.742,3806316.4,-348.175
1775744217704,3810720,1775744216883,3778084,-804.668,3811503.9,-356.249
1775744217803,3810720,1775744216883,3782976,-804.668,3816255.9,-353.332
1775744217903,3810720,1775744216883,3787781,-804.668,3821055.9,-353.228
1775744218003,3810720,1775744216883,3792673,-804.668,3825855.9,-351.311
1775744218103,3810720,1775744216883,3797474,-804.668,3830655.9,-351.291
1775744218204,3810720,1775744216883,3802275,-804.668,3835503.9,-352.270
1775744218304,3810720,1775744216883,3807076,-804.668,3840303.9,-352.249
1775744218404,3832512,1775744217385,3811969,-804.668,3842799.9,-302.311
1775744218503,3832512,1775744217385,3816771,-804.668,3847551.9,-301.270
1775744218607,3832512,1775744217385,3821666,-804.601,3852547.1,-303.357
1775744218703,3832512,1775744217385,3826562,-804.601,3857155.1,-297.357
1775744218804,3856800,1775744217885,3831363,-804.601,3862291.1,-304.336
1775744218903,3856800,1775744217885,3836258,-804.601,3867043.1,-301.357
1775744219004,3856800,1775744217885,3841059,-804.601,3871891.1,-302.336
1775744219104,3856800,1775744217885,3845861,-804.601,3876691.1,-302.295
1775744219209,3856800,1775744217885,3850755,-804.601,3881731.1,-305.336
1775744219303,3881088,1775744218385,3855649,-804.601,3886531.1,-303.378
1775744219404,3881088,1775744218385,3860450,-804.601,3891379.1,-304.357
1775744219503,3881088,1775744218385,3865344,-804.601,3896131.1,-301.399
1775744219610,3881088,1775744218385,3870245,-804.541,3901270.0,-306.355
1775744219703,3905232,1775744218884,3875040,-804.541,3905926.0,-303.459
1775744219804,3905232,1775744218884,3879841,-804.541,3910774.0,-304.438
1775744219903,3905232,1775744218884,3884643,-804.541,3915526.0,-303.396
1775744220004,3905232,1775744218884,3889537,-804.541,3920374.0,-302.438
1775744220104,3905232,1775744218884,3894338,-804.541,3925174.0,-302.417
1775744220204,3905232,1775744218884,3899139,-804.541,3929974.0,-302.396
1775744220309,3929568,1775744219385,3903941,-804.541,3935302.0,-313.355
1775744220404,3929568,1775744219385,3908833,-804.541,3939862.0,-306.438
1775744220504,3929568,1775744219385,3913636,-804.541,3944662.0,-306.376
1775744220612,3929568,1775744219385,3918626,-804.287,3949858.2,-310.671
1775744220703,3953760,1775744219885,3923424,-804.287,3954418.2,-305.713
1775744220803,3953760,1775744219885,3928229,-804.287,3959218.2,-305.609
1775744220903,3953760,1775744219885,3933121,-804.287,3964018.2,-303.692
1775744221004,3953760,1775744219885,3937921,-804.287,3968866.2,-304.692
1775744221104,3953760,1775744219885,3942721,-804.287,3973666.2,-304.692
1775744221204,3953760,1775744219885,3947523,-804.287,3978466.2,-304.651
1775744221327,3978000,1775744220385,3952417,-804.287,3984610.2,-330.692
1775744221404,3978000,1775744220385,3957218,-804.287,3988306.2,-307.671
1775744221504,3978000,1775744220385,3962113,-804.287,3993106.2,-305.692
1775744221616,3978000,1775744220385,3967008,-804.058,3998493.2,-315.942
1775744221704,3978000,1775744220385,3967008,-804.058,4002717.2,-403.942
1775744221804,4002240,1775744220885,3971909,-804.058,4007757.2,-406.838
1775744221904,4002240,1775744220885,3976612,-804.058,4012557.2,-408.859
1775744222003,4002240,1775744220885,3981412,-804.058,4017309.2,-407.859
1775744222103,4002240,1775744220885,3986308,-804.058,4022109.2,-405.859
1775744222203,4002240,1775744220885,3991203,-804.058,4026909.2,-403.879
1775744222305,4026528,1775744221385,3996005,-804.058,4032093.2,-411.838
1775744222404,4026528,1775744221385,4000899,-804.058,4036845.2,-408.879
1775744222504,4026528,1775744221385,4005792,-804.058,4041645.2,-406.942
1775744222619,4026528,1775744221385,4015397,-803.852,4047175.1,-322.044
1775744222703,4048416,1775744221885,4015397,-803.852,4049095.1,-362.044
1775744222804,4048416,1775744221885,4020291,-803.852,4053943.1,-361.085
1775744222904,4048416,1775744221885,4025184,-803.852,4058743.1,-359.148
1775744223003,4048416,1775744221885,4029985,-803.852,4063495.1,-358.127
1775744223104,4048416,1775744221885,4034885,-803.852,4068343.1,-357.044
1775744223203,4048416,1775744221885,4039683,-803.852,4073095.1,-356.085
1775744223304,4072608,1775744222385,4044485,-803.852,4078135.1,-361.044
1775744223404,4072608,1775744222385,4049377,-803.852,4082935.1,-359.127
1775744223504,4072608,1775744222385,4054180,-803.852,4087735.1,-359.064
1775744223615,4072608,1775744222385,4059073,-803.667,4093072.0,-368.312
1775744223727,4096992,1775744222885,4068675,-803.667,4098832.0,-288.271
1775744223804,4096992,1775744222885,4068675,-803.667,4102528.0,-365.271
1775744223903,4096992,1775744222885,4073570,-803.667,4107280.0,-362.291
1775744224004,4096992,1775744222885,4078466,-803.667,4112128.0,-361.291
1775744224104,4096992,1775744222885,4083360,-803.667,4116928.0,-359.333
1775744224204,4096992,1775744222885,4088160,-803.667,4121728.0,-359.333
1775744224303,4121232,1775744223386,4092965,-803.667,4126672.0,-362.229
1775744224404,4121232,1775744223386,4097861,-803.667,4131520.0,-361.229
1775744224504,4121232,1775744223386,4102754,-803.667,4136320.0,-359.291
1775744224608,4121232,1775744223386,4107554,-803.500,4141320.0,-363.458
1775744224703,4145472,1775744223885,4112449,-803.500,4146168.0,-362.479
1775744224804,4145472,1775744223885,4117252,-803.500,4151016.0,-363.416
1775744224904,4145472,1775744223885,4122052,-803.500,4155816.0,-363.416
1775744225004,4145472,1775744223885,4126946,-803.500,4160616.0,-361.458
1775744225104,4145472,1775744223885,4131748,-803.500,4165416.0,-361.416
1775744225204,4145472,1775744223885,4136548,-803.500,4170216.0,-361.416
1775744225317,4169712,1775744224385,4141440,-803.500,4175880.0,-377.500
1775744225404,4169712,1775744224385,4146245,-803.500,4180056.0,-364.395
1775744225504,4169712,1775744224385,4151140,-803.500,4184856.0,-362.416
1775744225612,4169712,1775744224385,4156131,-803.350,4190047.2,-366.587
1775744225703,4193952,1775744224883,4160930,-803.350,4194751.2,-364.608
1775744225804,4193952,1775744224883,4165732,-803.350,4199599.2,-365.566
1775744225903,4193952,1775744224883,4170624,-803.350,4204351.2,-362.650
1775744226004,4193952,1775744224883,4175424,-803.350,4209199.2,-363.650
1775744226104,4193952,1775744224883,4180227,-803.350,4213999.2,-363.587
1775744226204,4193952,1775744224883,4185027,-803.350,4218799.2,-363.587
1775744226304,4218240,1775744225385,4189829,-803.350,4223791.2,-367.545
1775744226404,4218240,1775744225385,4194724,-803.350,4228591.2,-365.566
1775744226504,4218240,1775744225385,4199525,-803.350,4233391.2,-365.545
1775744226604,4218240,1775744225385,4204421,-803.350,4238191.2,-363.545
1775744226704,4218240,1775744225385,4209221,-803.215,4242997.7,-363.681
1775744226804,4242480,1775744225886,4214114,-803.215,4247989.7,-365.743
1775744226904,4242480,1775744225886,4218916,-803.215,4252789.7,-365.701
1775744227003,4242480,1775744225886,4223813,-803.215,4257541.7,-362.681
1775744227106,4242480,1775744225886,4228704,-803.215,4262485.7,-363.785
1775744227203,4242480,1775744225886,4233509,-803.215,4267141.7,-360.681
1775744227303,4242480,1775744225886,4238405,-803.215,4271941.7,-358.681
1775744227403,4266672,1775744226385,4243297,-803.215,4276981.7,-361.764
1775744227504,4266672,1775744226385,4248192,-803.215,4281829.7,-360.785
1775744227621,4266672,1775744226385,4252995,-803.094,4287451.5,-377.844
1775744227704,4266672,1775744226385,4257888,-803.094,4291435.5,-358.906
1775744227803,4290864,1775744226885,4262691,-803.094,4296379.5,-361.844
1775744227912,4290864,1775744226885,4267587,-803.094,4301611.5,-368.844
1775744228004,4290864,1775744226885,4272481,-803.094,4306027.5,-358.885
1775744228104,4290864,1775744226885,4277281,-803.094,4310827.5,-358.885
1775744228203,4290864,1775744226885,4282083,-803.094,4315579.5,-357.844
1775744228304,4312656,1775744227385,4286885,-803.094,4318219.5,-312.802
1775744228404,4312656,1775744227385,4291778,-803.094,4323019.5,-310.865
1775744228504,4312656,1775744227385,4296580,-803.094,4327819.5,-310.823
1775744228617,4312656,1775744227385,4301472,-802.984,4333248.8,-322.016
1775744228727,4336896,1775744227885,4306181,-802.984,4338768.8,-338.911
1775744228804,4336896,1775744227885,4311076,-802.984,4342464.8,-313.932
1775744228904,4336896,1775744227885,4315972,-802.984,4347264.8,-311.932
1775744229004,4336896,1775744227885,4320769,-802.984,4352064.8,-311.995
1775744229103,4336896,1775744227885,4325570,-802.984,4356816.8,-310.974
1775744229204,4336896,1775744227885,4330371,-802.984,4361664.8,-311.953
1775744229304,4361184,1775744228386,4335173,-802.984,4366704.8,-316.911
1775744229404,4361184,1775744228386,4340066,-802.984,4371504.8,-314.974
1775744229504,4361184,1775744228386,4344962,-802.984,4376304.8,-312.974
1775744229604,4361184,1775744228386,4349856,-802.786,4381114.3,-311.214
1775744229703,4385424,1775744228885,4354659,-802.786,4386154.3,-316.152
1775744229804,4385424,1775744228885,4359460,-802.786,4391002.3,-317.131
1775744229904,4385424,1775744228885,4364261,-802.786,4395802.3,-317.110
1775744230004,4385424,1775744228885,4369155,-802.786,4400602.3,-315.152
1775744230104,4385424,1775744228885,4373957,-802.786,4405402.3,-315.110
1775744230203,4409712,1775744229385,4378849,-802.786,4410442.3,-318.193
1775744230304,4409712,1775744229385,4383653,-802.786,4415290.3,-319.110
1775744230404,4409712,1775744229385,4388452,-802.786,4420090.3,-319.131
1775744230503,4409712,1775744229385,4393347,-802.786,4424842.3,-316.152
1775744230617,4409712,1775744229385,4398241,-802.607,4430322.8,-328.372
1775744230704,4433952,1775744229885,4403044,-802.607,4434738.8,-320.309
1775744230804,4433952,1775744229885,4407845,-802.607,4439538.8,-320.288
1775744230904,4433952,1775744229885,4412736,-802.607,4444338.8,-318.393
1775744231004,4433952,1775744229885,4417539,-802.607,4449138.8,-318.330
1775744231104,4433952,1775744229885,4422433,-802.607,4453938.8,-316.372
1775744231204,4433952,1775744229885,4427235,-802.607,4458738.8,-316.330
1775744231304,4433952,1775744229885,4432129,-802.607,4463538.8,-314.372
1775744231403,4458192,1775744230385,4436930,-802.607,4468530.8,-318.351
1775744231503,4458192,1775744230385,4441825,-802.607,4473330.8,-316.372
1775744231608,4458192,1775744230385,4446625,-802.447,4478378.6,-321.533
1775744231703,4482432,1775744230885,4451426,-802.447,4483178.6,-321.512
1775744231804,4482432,1775744230885,4456323,-802.447,4488026.6,-320.491
1775744231904,4482432,1775744230885,4461122,-802.447,4492826.6,-320.512
1775744232003,4482432,1775744230885,4465923,-802.447,4497578.6,-319.491
1775744232103,4482432,1775744230885,4470724,-802.447,4502378.6,-319.470
1775744232203,4482432,1775744230885,4475616,-802.447,4507178.6,-317.553
1775744232303,4506672,1775744231385,4480419,-802.447,4512218.6,-322.491
1775744232404,4506672,1775744231385,4485312,-802.447,4517066.6,-321.553
1775744232504,4506672,1775744231385,4490116,-802.447,4521866.6,-321.470
1775744232604,4506672,1775744231385,4490116,-802.302,4526673.5,-421.615
1775744232703,4530960,1775744231885,4495008,-802.302,4531713.5,-424.698
1775744232804,4530960,1775744231885,4499810,-802.302,4536561.5,-425.656
1775744232904,4530960,1775744231885,4504708,-802.302,4541361.5,-423.615
1775744233004,4530960,1775744231885,4509600,-802.302,4546161.5,-421.698
1775744233104,4530960,1775744231885,4514403,-802.302,4550961.5,-421.635
1775744233203,4530960,1775744231885,4519297,-802.302,4555713.5,-418.677
1775744233307,4552752,1775744232385,4524101,-802.302,4558497.5,-376.594
1775744233403,4552752,1775744232385,4528992,-802.302,4563105.5,-370.698
1775744233504,4552752,1775744232385,4533793,-802.302,4567953.5,-371.677
1775744233610,4552752,1775744232385,4538597,-802.072,4573052.6,-377.824
1775744233706,4576944,1775744232884,4543488,-802.072,4577900.6,-376.928
1775744233804,4576944,1775744232884,4548293,-802.072,4582604.6,-374.824
1775744233903,4576944,1775744232884,4553093,-802.072,4587356.6,-373.824
1775744234004,4576944,1775744232884,4557986,-802.072,4592204.6,-372.887
1775744234103,4576944,1775744232884,4562784,-802.072,4596956.6,-371.928
1775744234204,4576944,1775744232884,4567589,-802.072,4601804.6,-372.824
1775744234319,4601232,1775744233385,4577285,-802.072,4607564.6,-290.824
1775744234404,4601232,1775744233385,4577285,-802.072,4611644.6,-375.824
1775744234503,4601232,1775744233385,4582274,-802.072,4616396.6,-370.887
1775744234612,4601232,1775744233385,4587072,-802.065,4621628.9,-379.935
1775744234704,4625472,1775744233885,4591873,-802.065,4626284.9,-376.914
1775744234804,4625472,1775744233885,4596677,-802.065,4631084.9,-376.831
1775744234904,4625472,1775744233885,4601573,-802.065,4635884.9,-374.831
1775744235004,4625472,1775744233885,4606464,-802.065,4640684.9,-372.935
1775744235104,4625472,1775744233885,4611266,-802.065,4645484.9,-372.894
1775744235204,4625472,1775744233885,4616068,-802.065,4650284.9,-372.852
1775744235303,4649760,1775744234385,4620960,-802.065,4655324.9,-375.935
1775744235404,4649760,1775744234385,4625764,-802.065,4660172.9,-376.852
1775744235505,4649760,1775744234385,4630658,-802.065,4665020.9,-375.894
1775744235604,4649760,1775744234385,4635555,-802.065,4669772.9,-372.873
1775744235704,4649760,1775744234385,4640355,-802.058,4674573.2,-372.879
1775744235803,4674000,1775744234885,4645157,-802.058,4679565.2,-376.838
1775744235903,4674000,1775744234885,4650049,-802.058,4684365.2,-374.921
1775744236003,4674000,1775744234885,4654850,-802.058,4689165.2,-374.900
1775744236104,4674000,1775744234885,4659745,-802.058,4694013.2,-373.921
1775744236206,4698288,1775744235385,4664640,-802.058,4699197.2,-379.942
1775744236304,4698288,1775744235385,4669445,-802.058,4703901.2,-377.838
1775744236404,4698288,1775744235385,4674338,-802.058,4708701.2,-375.900
1775744236503,4698288,1775744235385,4679139,-802.058,4713453.2,-374.879
1775744236603,4698288,1775744235385,4684035,-802.352,4718239.1,-372.585
1775744236703,4722480,1775744235884,4688835,-802.352,4723279.1,-377.585
1775744236804,4722480,1775744235884,4693637,-802.352,4728127.1,-378.544
1775744236904,4722480,1775744235884,4698531,-802.352,4732927.1,-376.585
1775744237004,4722480,1775744235884,4703331,-802.352,4737727.1,-376.585
1775744237103,4722480,1775744235884,4708224,-802.352,4742479.1,-373.648
1775744237203,4722480,1775744235884,4713120,-802.352,4747279.1,-371.648
1775744237308,4746720,1775744236385,4717923,-802.352,4752511.1,-380.585
1775744237404,4746720,1775744236385,4722725,-802.352,4757119.1,-376.544
1775744237504,4746720,1775744236385,4727616,-802.352,4761919.1,-374.648
1775744237607,4746720,1775744236385,4732417,-802.417,4766860.0,-377.562
1775744237703,4768560,1775744236885,4737216,-802.417,4769308.0,-328.583
1775744237804,4768560,1775744236885,4742020,-802.417,4774156.0,-329.500
1775744237908,4768560,1775744236885,4746914,-802.417,4779148.0,-331.541
1775744238003,4768560,1775744236885,4751809,-802.417,4783708.0,-324.562
1775744238104,4768560,1775744236885,4756704,-802.417,4788556.0,-323.583
1775744238206,4768560,1775744236885,4761505,-802.417,4793452.0,-325.562
1775744238322,4792896,1775744237383,4766305,-802.417,4799452.0,-350.562
1775744238404,4792896,1775744237383,4771106,-802.417,4803388.0,-332.541
1775744238504,4792896,1775744237383,4776000,-802.417,4808188.0,-330.583
1775744238603,4792896,1775744237383,4780805,-802.475,4812937.2,-329.420
1775744238703,4817040,1775744237884,4785701,-802.475,4817833.2,-329.420
1775744238807,4817040,1775744237884,4790596,-802.475,4822825.2,-331.441
1775744238904,4817040,1775744237884,4795488,-802.475,4827481.2,-326.525
1775744239004,4817040,1775744237884,4800289,-802.475,4832281.2,-326.504
1775744239104,4817040,1775744237884,4805185,-802.475,4837081.2,-324.504
1775744239204,4817040,1775744237884,4810082,-802.475,4841881.2,-322.483
1775744239303,4841280,1775744238383,4814787,-802.475,4846921.2,-329.462
1775744239404,4841280,1775744238383,4819685,-802.475,4851769.2,-328.420
1775744239504,4841280,1775744238383,4824576,-802.475,4856569.2,-326.525
1775744239614,4841280,1775744238383,4829377,-802.528,4861846.7,-336.451
1775744239704,4865712,1775744238883,4834272,-802.528,4866598.7,-333.472
1775744239804,4865712,1775744238883,4839076,-802.528,4871398.7,-333.389
1775744239903,4865712,1775744238883,4843969,-802.528,4876150.7,-330.451
1775744240004,4865712,1775744238883,4848772,-802.528,4880998.7,-331.389
1775744240104,4865712,1775744238883,4853668,-802.528,4885798.7,-329.389
1775744240203,4889568,1775744239383,4858467,-802.528,4890406.7,-325.410
1775744240304,4889568,1775744239383,4863268,-802.528,4895254.7,-326.389
1775744240404,4889568,1775744239383,4868162,-802.528,4900054.7,-324.431
1775744240504,4889568,1775744239383,4872964,-802.528,4904854.7,-324.389
1775744240609,4889568,1775744239383,4877856,-802.575,4909892.4,-327.425
1775744240704,4913808,1775744239882,4882661,-802.575,4914740.4,-328.321
1775744240803,4913808,1775744239882,4887554,-802.575,4919492.4,-325.383
1775744240903,4913808,1775744239882,4892448,-802.575,4924292.4,-323.425
1775744241003,4913808,1775744239882,4897249,-802.575,4929092.4,-323.404
1775744241103,4913808,1775744239882,4902053,-802.575,4933892.4,-323.321
1775744241204,4913808,1775744239882,4906945,-802.575,4938740.4,-322.404
1775744241304,4938000,1775744240383,4911747,-802.575,4943684.4,-325.363
1775744241404,4938000,1775744240383,4916640,-802.575,4948484.4,-323.425
1775744241509,4938000,1775744240383,4921444,-802.575,4953524.4,-328.342
1775744241604,4938000,1775744240383,4926340,-802.618,4958082.4,-321.299
1775744241703,4962240,1775744240884,4931235,-802.618,4963026.4,-322.320
1775744241804,4962240,1775744240884,4936037,-802.618,4967874.4,-323.278
1775744241903,4962240,1775744240884,4940932,-802.618,4972626.4,-320.299
1775744242004,4962240,1775744240884,4945828,-802.618,4977474.4,-319.299
1775744242104,4962240,1775744240884,4950723,-802.618,4982274.4,-317.320
1775744242230,4986528,1775744241383,4955617,-802.618,4988658.4,-348.362
1775744242303,4986528,1775744241383,4960417,-802.618,4992162.4,-321.362
1775744242403,4986528,1775744241383,4965217,-802.618,4996962.4,-321.362
1775744242503,4986528,1775744241383,4970020,-802.618,5001762.4,-321.299
1775744242604,4986528,1775744241383,4974915,-802.618,5006610.4,-320.320
1775744242704,5008368,1775744241883,4979717,-802.656,5009248.5,-275.240
1775744242803,5008368,1775744241883,4984517,-802.656,5014000.5,-274.240
1775744242904,5008368,1775744241883,4989411,-802.656,5018848.5,-273.282
1775744243004,5008368,1775744241883,4989411,-802.656,5023648.5,-373.282
1775744243103,5008368,1775744241883,4994307,-802.656,5028400.5,-370.282
1775744243204,5032656,1775744242383,4999200,-802.656,5033536.5,-375.344
1775744243304,5032656,1775744242383,5004001,-802.656,5038336.5,-375.323
1775744243404,5032656,1775744242383,5008802,-802.656,5043136.5,-375.303
1775744243504,5032656,1775744242383,5013696,-802.656,5047936.5,-373.344
1775744243610,5032656,1775744242383,5018593,-802.690,5053022.9,-377.289
1775744243704,5056944,1775744242885,5023394,-802.690,5057726.9,-375.268
1775744243804,5056944,1775744242885,5028195,-802.690,5062526.9,-375.247
1775744243903,5056944,1775744242885,5033088,-802.690,5067278.9,-372.310
1775744244003,5056944,1775744242885,5037893,-802.690,5072078.9,-372.206
1775744244109,5056944,1775744242885,5042784,-802.690,5077166.9,-376.310
1775744244203,5056944,1775744242885,5047588,-802.690,5081678.9,-370.226
1775744244304,5081184,1775744243385,5052483,-802.690,5086766.9,-374.247
1775744244403,5081184,1775744243385,5057378,-802.690,5091518.9,-371.268
1775744244504,5081184,1775744243385,5062178,-802.690,5096366.9,-372.268
1775744244614,5081184,1775744243385,5067072,-802.721,5101645.4,-380.279
1775744244703,5105376,1775744243884,5071874,-802.721,5106157.4,-374.237
1775744244804,5105376,1775744243884,5076674,-802.721,5111005.4,-375.237
1775744244904,5105376,1775744243884,5081570,-802.721,5115805.4,-373.237
1775744245004,5105376,1775744243884,5086371,-802.721,5120605.4,-373.216
1775744245103,5105376,1775744243884,5091266,-802.721,5125357.4,-370.237
1775744245203,5105376,1775744243884,5096161,-802.721,5130157.4,-368.258
1775744245303,5129712,1775744244383,5100962,-802.721,5135341.4,-376.237
1775744245404,5129712,1775744244383,5105765,-802.721,5140189.4,-377.175
1775744245504,5129712,1775744244383,5110661,-802.721,5144989.4,-375.175
1775744245605,5129712,1775744244383,5115552,-803.049,5149821.6,-373.951
1775744245704,5129712,1775744244383,5120357,-803.049,5154573.6,-372.847
1775744245812,5153904,1775744244885,5125250,-803.049,5159853.6,-380.909
1775744245904,5153904,1775744244885,5130144,-803.049,5164269.6,-370.951
1775744246003,5153904,1775744244885,5134945,-803.049,5169021.6,-369.930
1775744246104,5153904,1775744244885,5139842,-803.049,5173869.6,-368.909
1775744246204,5153904,1775744244885,5144736,-803.049,5178669.6,-366.951
1775744246309,5178192,1775744245385,5149539,-803.049,5183997.6,-377.888
1775744246403,5178192,1775744245385,5154341,-803.049,5188509.6,-371.847
1775744246503,5178192,1775744245385,5159235,-803.049,5193309.6,-369.888
1775744246604,5178192,1775744245385,5164128,-803.344,5198143.5,-368.656
1775744246704,5178192,1775744245385,5168929,-803.344,5202943.5,-368.635
1775744246804,5202288,1775744245885,5173826,-803.344,5207839.5,-368.614
1775744246903,5202288,1775744245885,5178720,-803.344,5212591.5,-365.656
1775744247004,5202288,1775744245885,5183525,-803.344,5217439.5,-366.552
1775744247104,5202288,1775744245885,5188418,-803.344,5222239.5,-364.614
1775744247203,5202288,1775744245885,5193221,-803.344,5226991.5,-363.552
1775744247337,5226624,1775744246385,5198115,-803.344,5233759.5,-402.593
1775744247404,5226624,1775744246385,5203008,-803.344,5236975.5,-367.656
1775744247504,5226624,1775744246385,5207811,-803.344,5241775.5,-367.593
1775744247604,5226624,1775744246385,5212802,-803.344,5246575.5,-363.614
1775744247705,5248416,1775744246883,5217506,-803.610,5249298.7,-322.348
1775744247804,5248416,1775744246883,5222306,-803.610,5254050.7,-321.348
1775744247904,5248416,1775744246883,5227200,-803.610,5258850.7,-319.390
1775744248004,5248416,1775744246883,5232000,-803.610,5263650.7,-319.390
1775744248104,5248416,1775744246883,5236801,-803.610,5268450.7,-319.369
1775744248204,5248416,1775744246883,5241603,-803.610,5273250.7,-319.328
1775744248303,5248416,1775744246883,5246499,-803.610,5278002.7,-316.328
1775744248404,5272608,1775744247385,5251301,-803.610,5282946.7,-319.286
1775744248504,5272608,1775744247385,5256196,-803.610,5287746.7,-317.307
1775744248612,5272608,1775744247385,5261090,-803.849,5292919.3,-323.109
1775744248703,5299296,1775744247885,5265984,-803.849,5299975.3,-368.151
1775744248804,5299296,1775744247885,5270789,-803.849,5304823.3,-369.047
1775744248903,5299296,1775744247885,5275681,-803.849,5309575.3,-366.130
1775744249003,5299296,1775744247885,5280482,-803.849,5314375.3,-366.109
1775744249104,5299296,1775744247885,5285282,-803.849,5319223.3,-367.109
1775744249203,5299296,1775744247885,5290085,-803.849,5323975.3,-366.047
1775744249320,5321136,1775744248385,5294979,-803.849,5327431.3,-336.089
1775744249403,5321136,1775744248385,5299873,-803.849,5331415.3,-317.130
1775744249504,5321136,1775744248385,5304676,-803.849,5336263.3,-318.068
1775744249604,5321136,1775744248385,5309569,-803.849,5341063.3,-316.130
1775744249703,5345424,1775744248883,5314371,-804.064,5346188.9,-322.874
1775744249804,5345424,1775744248883,5319266,-804.064,5351036.9,-321.894
1775744249903,5345424,1775744248883,5324067,-804.064,5355788.9,-320.874
1775744250003,5345424,1775744248883,5328869,-804.064,5360588.9,-320.832
1775744250103,5345424,1775744248883,5333760,-804.064,5365388.9,-318.936
1775744250203,5345424,1775744248883,5338657,-804.064,5370188.9,-316.915
1775744250307,5369664,1775744249384,5343461,-804.064,5375372.9,-324.832
1775744250404,5369664,1775744249384,5348450,-804.064,5380028.9,-317.894
1775744250504,5369664,1775744249384,5353154,-804.064,5384828.9,-319.894
1775744250604,5369664,1775744249384,5358050,-803.858,5389638.8,-318.101
1775744250704,5369664,1775744249384,5362851,-803.858,5394438.8,-318.080
1775744250804,5393856,1775744249885,5367748,-803.858,5399382.8,-319.059
1775744250904,5393856,1775744249885,5372546,-803.858,5404182.8,-319.101
1775744251005,5393856,1775744249885,5377348,-803.858,5409030.8,-320.059
1775744251103,5393856,1775744249885,5382241,-803.858,5413734.8,-316.122
1775744251203,5393856,1775744249885,5387045,-803.858,5418534.8,-316.038
1775744251311,5418144,1775744250385,5391939,-803.858,5424006.8,-328.080
1775744251404,5418144,1775744250385,5396835,-803.858,5428470.8,-319.080
1775744251503,5418144,1775744250385,5401632,-803.858,5433222.8,-318.143
1775744251607,5418144,1775744250385,5406436,-803.672,5438223.8,-322.245
1775744251729,5442384,1775744250886,5411328,-803.672,5444271.8,-346.328
1775744251804,5442384,1775744250886,5416130,-803.672,5447871.8,-321.286
1775744251904,5442384,1775744250886,5420933,-803.672,5452671.8,-321.224
1775744252004,5442384,1775744250886,5425825,-803.672,5457471.8,-319.307
1775744252103,5442384,1775744250886,5430720,-803.672,5462223.8,-316.328
1775744252204,5442384,1775744250886,5435523,-803.672,5467071.8,-317.266
1775744252303,5466672,1775744251383,5440325,-803.672,5472255.8,-325.224
1775744252404,5466672,1775744251383,5445220,-803.672,5477103.8,-324.245
1775744252503,5466672,1775744251383,5450113,-803.672,5481855.8,-321.307
1775744252604,5466672,1775744251383,5450113,-803.672,5486703.8,-422.307
1775744252704,5466672,1775744251383,5455008,-803.505,5491511.8,-420.495
1775744252804,5488512,1775744251885,5459810,-803.505,5494055.8,-373.454
1775744252912,5488512,1775744251885,5469507,-803.505,5499239.8,-279.433
1775744253004,5488512,1775744251885,5469507,-803.505,5503655.8,-371.433
1775744253104,5488512,1775744251885,5474401,-803.505,5508455.8,-369.475
1775744253205,5512752,1775744252385,5479205,-803.505,5513543.8,-375.391
1775744253304,5512752,1775744252385,5484096,-803.505,5518295.8,-372.495
1775744253404,5512752,1775744252385,5488899,-803.505,5523095.8,-372.433
1775744253504,5512752,1775744252385,5493792,-803.505,5527895.8,-370.495
1775744253603,5512752,1775744252385,5498595,-803.654,5532640.6,-369.283
1775744253703,5536992,1775744252885,5503393,-803.654,5537680.6,-374.325
1775744253806,5536992,1775744252885,5508289,-803.654,5542624.6,-375.325
1775744253904,5536992,1775744252885,5513093,-803.654,5547328.6,-373.242
1775744254004,5536992,1775744252885,5517987,-803.654,5552128.6,-371.283
1775744254104,5536992,1775744252885,5522880,-803.654,5556928.6,-369.346
1775744254203,5536992,1775744252885,5527776,-803.654,5561680.6,-366.346
1775744254304,5561280,1775744253385,5532576,-803.654,5566816.6,-373.346
1775744254404,5561280,1775744253385,5537376,-803.654,5571616.6,-373.346
1775744254504,5561280,1775744253385,5542181,-803.654,5576416.6,-373.242
1775744254615,5561280,1775744253385,5547075,-803.789,5581738.1,-382.149
1775744254704,5561280,1775744253385,5551874,-803.789,5586010.1,-371.170
1775744254803,5585520,1775744253885,5556676,-803.789,5591002.1,-375.128
1775744254903,5585520,1775744253885,5561570,-803.789,5595802.1,-373.170
1775744255003,5585520,1775744253885,5566464,-803.789,5600602.1,-371.211
1775744255104,5585520,1775744253885,5571268,-803.789,5605450.1,-372.128
1775744255203,5585520,1775744253885,5576164,-803.789,5610202.1,-369.128
1775744255310,5609760,1775744254385,5581058,-803.789,5615578.1,-379.170
1775744255404,5609760,1775744254385,5585860,-803.789,5620090.1,-373.128
1775744255504,5609760,1775744254385,5590661,-803.789,5624890.1,-373.107
1775744255603,5609760,1775744254385,5595555,-803.910,5629636.3,-370.028
1775744255703,5634000,1775744254884,5600450,-803.910,5634724.3,-374.048
1775744255803,5634000,1775744254884,5605249,-803.910,5639524.3,-374.069
1775744255904,5634000,1775744254884,5610145,-803.910,5644372.3,-373.069
1775744256003,5634000,1775744254884,5614948,-803.910,5649124.3,-372.007
