eventId,wallMs,msSinceSeek,driftMs,correctionFrames,oldVf,newVf,kind
9,1775786944185,101,-6.726,,,,probe
9,1775786944387,303,-6.726,,,,probe
9,1775786944590,506,-7.726,,,,probe
9,1775786945094,1010,3.423,,,,probe
9,1775786946103,2019,-0.004,,,,probe
10,1775786948425,0,26.226,-1007,-263174,-264181,pre
10,1775786948525,100,5.247,,,,probe
10,1775786948728,303,5.247,,,,probe
10,1775786948929,504,5.345,,,,probe
10,1775786949485,1060,-0.009,,,,probe
10,1775786950596,2171,1.004,,,,probe
11,1775786954082,0,-31.413,1206,5289343,5290549,pre
11,1775786954184,102,-7.288,,,,probe
11,1775786954385,303,-6.288,,,,probe
11,1775786954587,505,0.003,,,,probe
11,1775786955094,1012,0.010,,,,probe
11,1775786956104,2022,8.115,,,,probe
12,1775786960387,0,-37.692,1447,92500,93947,pre
12,1775786960488,101,-7.546,,,,probe
12,1775786960689,302,-4.546,,,,probe
12,1775786960890,503,-3.369,,,,probe
12,1775786961395,1008,0.631,,,,probe
12,1775786962407,2020,11.991,,,,probe
13,1775786963114,0,23.715,-911,223451,222540,pre
13,1775786963214,100,4.736,,,,probe
13,1775786963416,302,4.736,,,,probe
13,1775786963618,504,7.736,,,,probe
13,1775786964124,1010,10.387,,,,probe
14,1775786964628,0,-30.613,1176,294348,295524,pre
14,1775786964728,100,-6.113,,,,probe
14,1775786964931,303,-5.527,,,,probe
14,1775786965132,504,2.473,,,,probe
14,1775786965690,1062,5.473,,,,probe
14,1775786966701,2073,13.001,,,,probe
15,1775786967205,0,21.476,-825,420420,419595,pre
15,1775786967306,101,4.288,,,,probe
15,1775786967508,303,4.288,,,,probe
15,1775786967709,504,7.288,,,,probe
15,1775786968217,1012,14.216,,,,probe
16,1775786969127,0,26.950,-1035,510699,509664,pre
16,1775786969228,101,5.388,,,,probe
16,1775786969429,302,5.388,,,,probe
16,1775786969631,504,-41.612,,,,probe
16,1775786970188,1061,-32.051,,,,probe
17,1775786970188,0,-32.051,1231,562464,563695,pre
17,1775786970288,100,-6.405,,,,probe
17,1775786970490,302,-6.405,,,,probe
17,1775786970693,505,-3.405,,,,probe
17,1775786971198,1010,6.900,,,,probe
17,1775786972206,2018,13.075,,,,probe
18,1775786972812,0,20.132,-773,688591,687818,pre
18,1775786972914,102,3.028,,,,probe
18,1775786973116,304,4.028,,,,probe
18,1775786973318,506,11.028,,,,probe
18,1775786973824,1012,16.979,,,,probe
19,1775786974126,0,21.979,-844,750794,749950,pre
19,1775786974227,101,4.396,,,,probe
19,1775786974428,302,4.396,,,,probe
19,1775786974631,505,-42.604,,,,probe
19,1775786975185,1059,-38.548,,,,probe
20,1775786975185,0,-38.548,1480,801982,803462,pre
20,1775786975286,101,-7.715,,,,probe
20,1775786975489,304,-8.715,,,,probe
20,1775786975689,504,-5.715,,,,probe
20,1775786976195,1010,-0.664,,,,probe
20,1775786977204,2019,11.382,,,,probe
21,1775786978113,0,23.423,-899,942950,942051,pre
21,1775786978215,102,3.693,,,,probe
21,1775786978417,304,4.693,,,,probe
21,1775786978619,506,9.693,,,,probe
21,1775786979125,1012,9.730,,,,probe
21,1775786980134,2021,16.164,,,,probe
22,1775786980185,0,-26.836,1031,1043366,1044397,pre
22,1775786980286,101,-5.357,,,,probe
22,1775786980489,304,-6.357,,,,probe
22,1775786980690,505,-3.357,,,,probe
22,1775786981196,1011,3.933,,,,probe
22,1775786982208,2023,16.093,,,,probe
23,1775786982612,0,21.093,-810,1160557,1159747,pre
23,1775786982713,101,4.218,,,,probe
23,1775786982914,302,2.763,,,,probe
23,1775786983116,504,5.763,,,,probe
23,1775786983621,1009,4.763,,,,probe
23,1775786984630,2018,15.454,,,,probe
24,1775786984732,0,-26.546,1019,1259491,1260510,pre
24,1775786984832,100,-6.496,,,,probe
24,1775786985086,354,-7.496,,,,probe
24,1775786985287,555,-4.496,,,,probe
24,1775786985843,1111,2.443,,,,probe
24,1775786986801,2069,11.489,,,,probe
25,1775786987710,0,22.489,-864,1404414,1403550,pre
25,1775786987811,101,2.829,,,,probe
25,1775786988013,303,3.829,,,,probe
25,1775786988215,505,4.829,,,,probe
25,1775786988720,1010,7.829,,,,probe
26,1775786989628,0,20.236,-777,1494654,1493877,pre
26,1775786989729,101,4.048,,,,probe
26,1775786989929,301,3.514,,,,probe
26,1775786990131,503,-39.486,,,,probe
26,1775786990637,1009,-37.486,,,,probe
27,1775786990637,0,-37.486,1439,1541973,1543412,pre
27,1775786990788,151,-6.987,,,,probe
27,1775786990990,353,-6.987,,,,probe
27,1775786991142,505,-0.987,,,,probe
27,1775786991698,1061,3.013,,,,probe
27,1775786992707,2070,12.580,,,,probe
28,1775786993213,0,21.691,-833,1667924,1667091,pre
28,1775786993314,101,4.337,,,,probe
28,1775786993516,303,4.337,,,,probe
28,1775786993718,505,7.337,,,,probe
28,1775786994224,1011,12.337,,,,probe
29,1775786994627,0,-27.663,1062,1734099,1735161,pre
29,1775786994728,101,-6.538,,,,probe
29,1775786994929,302,-4.639,,,,probe
29,1775786995131,504,-3.639,,,,probe
29,1775786995635,1008,1.361,,,,probe
29,1775786996697,2070,17.371,,,,probe
30,1775786997201,0,25.180,-967,1860153,1859186,pre
30,1775786997302,101,5.034,,,,probe
30,1775786997503,302,5.034,,,,probe
30,1775786997706,505,-4.966,,,,probe
30,1775786998211,1010,14.562,,,,probe
31,1775786998615,0,20.562,-790,1926194,1925404,pre
31,1775786998716,101,4.103,,,,probe
31,1775786998918,303,3.678,,,,probe
31,1775786999120,505,8.678,,,,probe
31,1775786999625,1010,-36.322,,,,probe
32,1775786999625,0,-36.322,1395,1974268,1975663,pre
32,1775786999726,101,-7.259,,,,probe
32,1775786999928,303,-7.441,,,,probe
32,1775787000130,505,-4.441,,,,probe
32,1775787000687,1062,-0.441,,,,probe
32,1775787001697,2072,9.394,,,,probe
33,1775787002607,0,20.247,-777,2118703,2117926,pre
33,1775787002708,101,3.059,,,,probe
33,1775787002910,303,3.926,,,,probe
33,1775787003113,506,9.926,,,,probe
33,1775787003618,1011,14.926,,,,probe
33,1775787004627,2020,19.806,,,,probe
34,1775787004728,0,-23.194,891,2218822,2219713,pre
34,1775787004830,102,-5.539,,,,probe
34,1775787005032,304,-6.539,,,,probe
34,1775787005234,506,-2.539,,,,probe
34,1775787005789,1061,5.044,,,,probe
34,1775787006799,2071,17.469,,,,probe
35,1775787007101,0,22.469,-863,2334817,2333954,pre
35,1775787007202,101,4.490,,,,probe
35,1775787007404,303,4.490,,,,probe
35,1775787007606,505,7.490,,,,probe
35,1775787008111,1010,16.772,,,,probe
36,1775787008718,0,20.772,-798,2410658,2409860,pre
36,1775787008818,100,5.301,,,,probe
36,1775787009020,302,5.301,,,,probe
36,1775787009222,504,8.301,,,,probe
36,1775787009728,1010,-36.699,,,,probe
37,1775787009728,0,-36.699,1409,2457668,2459077,pre
37,1775787009829,101,-7.806,,,,probe
37,1775787010032,304,-7.806,,,,probe
37,1775787010234,506,1.194,,,,probe
37,1775787010790,1062,2.879,,,,probe
37,1775787011800,2072,11.895,,,,probe
38,1775787012609,0,21.895,-841,2598181,2597340,pre
38,1775787012710,101,4.374,,,,probe
38,1775787012912,303,4.389,,,,probe
38,1775787013115,506,9.389,,,,probe
38,1775787013621,1012,9.389,,,,probe
39,1775787014228,0,-30.898,1186,2674140,2675326,pre
39,1775787014329,101,-6.190,,,,probe
39,1775787014532,304,-6.190,,,,probe
39,1775787014785,557,-2.248,,,,probe
39,1775787015289,1061,3.752,,,,probe
39,1775787016299,2071,6.900,,,,probe
40,1775787017714,0,21.233,-815,2843326,2842511,pre
40,1775787017815,101,2.753,,,,probe
40,1775787018016,302,3.753,,,,probe
40,1775787018219,505,11.753,,,,probe
40,1775787018724,1010,13.753,,,,probe
41,1775787019228,0,-30.097,1156,2914415,2915571,pre
41,1775787019329,101,-6.014,,,,probe
41,1775787019531,303,-6.014,,,,probe
41,1775787019733,505,-0.014,,,,probe
41,1775787020289,1061,4.221,,,,probe
41,1775787021300,2072,13.532,,,,probe
42,1775787022212,0,21.912,-841,3059379,3058538,pre
42,1775787022313,101,4.392,,,,probe
42,1775787022514,302,4.392,,,,probe
42,1775787022717,505,10.392,,,,probe
42,1775787023223,1011,15.834,,,,probe
43,1775787024131,0,-25.668,986,3149642,3150628,pre
43,1775787024232,101,-5.127,,,,probe
43,1775787024433,302,-5.127,,,,probe
43,1775787024637,506,0.873,,,,probe
43,1775787025141,1010,7.921,,,,probe
43,1775787026203,2072,19.865,,,,probe
44,1775787026608,0,23.865,-916,3270628,3269712,pre
44,1775787026708,100,5.781,,,,probe
44,1775787026909,301,5.730,,,,probe
44,1775787027110,502,5.730,,,,probe
44,1775787027616,1008,17.730,,,,probe
45,1775787028122,0,-26.316,1011,3341616,3342627,pre
45,1775787028223,101,-5.253,,,,probe
45,1775787028425,303,-5.253,,,,probe
45,1775787028628,506,-2.253,,,,probe
45,1775787029133,1011,-0.295,,,,probe
45,1775787030194,2072,10.668,,,,probe
46,1775787031708,0,25.735,-988,3515235,3514247,pre
46,1775787031810,102,4.311,,,,probe
46,1775787032012,304,4.311,,,,probe
46,1775787032214,506,9.311,,,,probe
46,1775787032720,1012,13.311,,,,probe
47,1775787033125,0,-30.445,1169,3581255,3582424,pre
47,1775787033227,102,-7.091,,,,probe
47,1775787033430,305,-6.091,,,,probe
47,1775787033631,506,-1.091,,,,probe
47,1775787034187,1062,2.229,,,,probe
47,1775787035195,2070,14.616,,,,probe
48,1775787035803,0,22.765,-874,3712504,3711630,pre
48,1775787035904,101,4.557,,,,probe
48,1775787036106,303,11.557,,,,probe
48,1775787036308,505,11.557,,,,probe
48,1775787036813,1010,19.391,,,,probe
49,1775787037116,0,21.391,-821,3773454,3772633,pre
49,1775787037217,101,4.287,,,,probe
49,1775787037419,303,4.287,,,,probe
49,1775787037622,506,8.287,,,,probe
49,1775787038128,1012,15.837,,,,probe
50,1775787038633,0,-33.163,1273,3844921,3846194,pre
50,1775787038733,100,-5.642,,,,probe
50,1775787038935,302,-2.547,,,,probe
50,1775787039188,555,4.453,,,,probe
50,1775787039693,1060,10.453,,,,probe
51,1775787040603,0,22.239,-854,3941906,3941052,pre
51,1775787040704,101,4.448,,,,probe
51,1775787040906,303,6.955,,,,probe
51,1775787041109,506,10.955,,,,probe
51,1775787041613,1010,15.955,,,,probe
52,1775787042118,0,24.212,-930,4013532,4012602,pre
52,1775787042219,101,4.837,,,,probe
52,1775787042421,303,4.837,,,,probe
52,1775787042623,505,11.837,,,,probe
52,1775787043130,1012,10.368,,,,probe
53,1775787043231,0,-30.632,1176,4065018,4066194,pre
53,1775787043332,101,-6.132,,,,probe
53,1775787043534,303,-6.132,,,,probe
53,1775787043837,606,-5.455,,,,probe
53,1775787044291,1060,-0.455,,,,probe
53,1775787045299,2068,14.355,,,,probe
54,1775787046108,0,20.284,-779,4205298,4204519,pre
54,1775787046208,100,4.055,,,,probe
54,1775787046409,301,4.055,,,,probe
54,1775787046611,503,9.055,,,,probe
54,1775787047116,1008,14.091,,,,probe
55,1775787047723,0,-32.909,1264,4281319,4282583,pre
55,1775787047823,100,-3.543,,,,probe
55,1775787048026,303,-4.543,,,,probe
55,1775787048228,505,-0.543,,,,probe
55,1775787048732,1009,9.457,,,,probe
56,1775787049590,0,21.286,-817,4373687,4372870,pre
56,1775787049691,101,4.266,,,,probe
56,1775787049893,303,5.912,,,,probe
56,1775787050094,504,8.912,,,,probe
56,1775787050600,1010,15.912,,,,probe
57,1775787051104,0,21.094,-810,4444774,4443964,pre
57,1775787051205,101,5.219,,,,probe
57,1775787051408,304,4.219,,,,probe
57,1775787051610,506,5.219,,,,probe
57,1775787052116,1012,7.682,,,,probe
58,1775787052623,0,-34.318,1318,4516060,4517378,pre
58,1775787052724,101,-5.859,,,,probe
58,1775787052926,303,-7.642,,,,probe
58,1775787053129,506,-4.642,,,,probe
58,1775787053633,1010,2.358,,,,probe
58,1775787054693,2070,10.753,,,,probe
59,1775787055604,0,21.109,-811,4661378,4660567,pre
59,1775787055705,101,4.213,,,,probe
59,1775787055907,303,3.634,,,,probe
59,1775787056108,504,3.634,,,,probe
59,1775787056614,1010,6.634,,,,probe
60,1775787057119,0,20.112,-772,4732375,4731603,pre
60,1775787057220,101,4.029,,,,probe
60,1775787057422,303,3.029,,,,probe
60,1775787057623,504,4.029,,,,probe
60,1775787058128,1009,-36.441,,,,probe
61,1775787058128,0,-36.441,1399,4779603,4781002,pre
61,1775787058230,102,-8.295,,,,probe
61,1775787058432,304,-8.295,,,,probe
61,1775787058685,557,-7.295,,,,probe
61,1775787059190,1062,0.282,,,,probe
61,1775787060200,2072,7.402,,,,probe
62,1775787061613,0,23.610,-907,4948906,4947999,pre
62,1775787061714,101,4.714,,,,probe
62,1775787061915,302,4.001,,,,probe
62,1775787062117,504,10.001,,,,probe
62,1775787062620,1007,-36.999,,,,probe
63,1775787062620,0,-36.999,1421,4995807,4997228,pre
63,1775787062721,101,-7.395,,,,probe
63,1775787062923,303,-8.037,,,,probe
63,1775787063126,506,-0.037,,,,probe
63,1775787063630,1010,4.963,,,,probe
63,1775787064691,2071,10.386,,,,probe
64,1775787065701,0,24.066,-924,5146124,5145200,pre
64,1775787065802,101,7.228,,,,probe
64,1775787066004,303,6.228,,,,probe
64,1775787066207,506,10.228,,,,probe
64,1775787066710,1009,15.228,,,,probe
65,1775787067621,0,25.399,-975,5236400,5235425,pre
65,1775787067721,100,5.086,,,,probe
65,1775787067924,303,7.740,,,,probe
65,1775787068125,504,-40.260,,,,probe
65,1775787068630,1009,-33.260,,,,probe
66,1775787068630,0,-33.260,1277,5283329,5284606,pre
66,1775787068731,101,-7.656,,,,probe
66,1775787068933,303,-5.467,,,,probe
66,1775787069186,556,0.533,,,,probe
66,1775787069691,1061,5.533,,,,probe
66,1775787070703,2073,14.603,,,,probe
67,1775787071106,0,21.565,-828,5404222,5403394,pre
67,1775787071207,101,5.315,,,,probe
67,1775787071409,303,5.315,,,,probe
67,1775787071612,506,8.315,,,,probe
67,1775787072116,1010,15.182,,,,probe
68,1775787072622,0,20.182,-775,5475586,5474811,pre
68,1775787072723,101,4.036,,,,probe
68,1775787072924,302,5.816,,,,probe
68,1775787073127,505,5.816,,,,probe
68,1775787073632,1010,-37.184,,,,probe
69,1775787073632,0,-37.184,1428,5522715,5524143,pre
69,1775787073783,151,-2.733,,,,probe
69,1775787073934,302,-2.733,,,,probe
69,1775787074186,554,4.267,,,,probe
69,1775787074692,1060,10.267,,,,probe
70,1775787075599,0,20.899,-803,5619951,5619148,pre
70,1775787075700,101,4.170,,,,probe
70,1775787075902,303,1.538,,,,probe
70,1775787076104,505,6.538,,,,probe
70,1775787076609,1010,8.538,,,,probe
70,1775787077619,2020,12.170,,,,probe
71,1775787077720,0,-30.830,1184,5719948,5721132,pre
71,1775787077820,100,-8.295,,,,probe
71,1775787078022,302,-9.295,,,,probe
71,1775787078224,504,-4.295,,,,probe
71,1775787078728,1008,0.705,,,,probe
71,1775787079839,2119,8.060,,,,probe
72,1775787080801,0,21.906,-841,5869644,5868803,pre
72,1775787080902,101,4.385,,,,probe
72,1775787081104,303,8.385,,,,probe
72,1775787081304,503,8.385,,,,probe
72,1775787081810,1009,18.947,,,,probe
73,1775787082314,0,23.947,-920,5940899,5939979,pre
73,1775787082415,101,4.780,,,,probe
73,1775787082616,302,-40.220,,,,probe
73,1775787082818,504,-42.515,,,,probe
73,1775787083324,1010,-35.515,,,,probe
74,1775787083324,0,-35.515,1364,5987979,5989343,pre
74,1775787083425,101,-7.098,,,,probe
74,1775787083627,303,-0.098,,,,probe
74,1775787083828,504,-2.163,,,,probe
74,1775787084333,1009,0.837,,,,probe
74,1775787085392,2068,9.978,,,,probe
75,1775787087108,0,-25.200,968,6171647,6172615,pre
75,1775787087209,101,-5.034,,,,probe
75,1775787087411,303,-5.034,,,,probe
75,1775787087612,504,-5.034,,,,probe
75,1775787088118,1010,5.912,,,,probe
75,1775787089128,2020,17.062,,,,probe
76,1775787089585,0,20.062,-770,6292423,6291653,pre
76,1775787089685,100,5.020,,,,probe
76,1775787089888,303,3.256,,,,probe
76,1775787090091,506,4.256,,,,probe
76,1775787090597,1012,9.256,,,,probe
76,1775787091607,2022,17.568,,,,probe
77,1775787091707,0,21.568,-828,6392453,6391625,pre
77,1775787091808,101,4.698,,,,probe
77,1775787092009,302,4.698,,,,probe
77,1775787092212,505,-40.302,,,,probe
77,1775787092717,1010,-38.302,,,,probe
78,1775787092717,0,-38.302,1471,6439529,6441000,pre
78,1775787092817,100,-8.213,,,,probe
78,1775787093020,303,-9.213,,,,probe
78,1775787093223,506,-0.213,,,,probe
78,1775787093729,1012,5.787,,,,probe
78,1775787094788,2071,15.704,,,,probe
79,1775787095092,0,20.704,-795,6556104,6555309,pre
79,1775787095193,101,3.141,,,,probe
79,1775787095394,302,4.141,,,,probe
79,1775787095597,505,4.141,,,,probe
79,1775787096104,1012,15.248,,,,probe
79,1775787097113,2021,23.344,,,,probe
80,1775787097113,0,23.344,-896,6651117,6650221,pre
80,1775787097214,101,4.677,,,,probe
80,1775787097416,303,4.677,,,,probe
80,1775787097619,506,-41.323,,,,probe
80,1775787098124,1011,-36.236,,,,probe
81,1775787098124,0,-36.236,1391,6698221,6699612,pre
81,1775787098225,101,-7.257,,,,probe
81,1775787098426,302,-7.257,,,,probe
81,1775787098629,505,-8.257,,,,probe
81,1775787099186,1062,2.821,,,,probe
81,1775787100196,2072,12.691,,,,probe
82,1775787102115,0,26.759,-1028,6892284,6891256,pre
82,1775787102217,102,4.342,,,,probe
82,1775787102418,303,5.342,,,,probe
82,1775787102621,506,9.342,,,,probe
82,1775787103128,1013,-36.482,,,,probe
83,1775787103128,0,-36.482,1401,6938488,6939889,pre
83,1775787103230,102,-7.295,,,,probe
83,1775787103432,304,-7.295,,,,probe
83,1775787103634,506,-7.295,,,,probe
83,1775787104190,1062,1.964,,,,probe
83,1775787105200,2072,13.297,,,,probe
84,1775787106108,0,24.396,-937,7084177,7083240,pre
84,1775787106209,101,4.876,,,,probe
84,1775787106411,303,4.876,,,,probe
84,1775787106612,504,10.876,,,,probe
84,1775787107119,1011,13.265,,,,probe
85,1775787107220,0,20.265,-778,7135656,7134878,pre
85,1775787107322,102,4.057,,,,probe
85,1775787107524,304,4.057,,,,probe
85,1775787107726,506,-39.943,,,,probe
85,1775787108232,1012,-37.193,,,,probe
86,1775787108232,0,-37.193,1428,7182782,7184210,pre
86,1775787108333,101,-6.443,,,,probe
86,1775787108534,302,-6.443,,,,probe
86,1775787108788,556,-2.667,,,,probe
86,1775787109294,1062,3.333,,,,probe
86,1775787110304,2072,15.131,,,,probe
87,1775787111110,0,25.149,-966,7323410,7322444,pre
87,1775787111211,101,5.024,,,,probe
87,1775787111413,303,5.024,,,,probe
87,1775787111616,506,4.024,,,,probe
87,1775787112121,1011,6.040,,,,probe
88,1775787112728,0,-31.960,1227,7399052,7400279,pre
88,1775787112829,101,-6.382,,,,probe
88,1775787113030,302,-6.382,,,,probe
88,1775787113232,504,2.618,,,,probe
88,1775787113839,1111,6.631,,,,probe
88,1775787114797,2069,16.643,,,,probe
89,1775787115100,0,24.643,-946,7515383,7514437,pre
89,1775787115200,100,5.934,,,,probe
89,1775787115401,301,5.934,,,,probe
89,1775787115603,503,7.934,,,,probe
89,1775787116107,1007,8.145,,,,probe
90,1775787116813,0,20.335,-781,7596517,7595736,pre
90,1775787116914,101,4.064,,,,probe
90,1775787117116,303,4.064,,,,probe
90,1775787117318,505,8.064,,,,probe
90,1775787117823,1010,-34.765,,,,probe
91,1775787117823,0,-34.765,1335,7643448,7644783,pre
91,1775787117924,101,-6.953,,,,probe
91,1775787118127,304,-2.953,,,,probe
91,1775787118329,506,-2.953,,,,probe
91,1775787118834,1011,5.201,,,,probe
91,1775787119895,2072,11.639,,,,probe
92,1775787120702,0,21.639,-831,7783695,7782864,pre
92,1775787120802,100,4.326,,,,probe
92,1775787121004,302,3.821,,,,probe
92,1775787121207,505,12.821,,,,probe
92,1775787121712,1010,13.821,,,,probe
93,1775787122115,0,-28.634,1100,7849968,7851068,pre
93,1775787122216,101,-5.717,,,,probe
93,1775787122418,303,-5.717,,,,probe
93,1775787122620,505,-0.717,,,,probe
93,1775787123126,1011,1.873,,,,probe
93,1775787124187,2072,13.505,,,,probe
94,1775787125194,0,23.473,-901,7999772,7998871,pre
94,1775787125296,102,4.702,,,,probe
94,1775787125497,303,4.702,,,,probe
94,1775787125698,504,8.702,,,,probe
94,1775787126205,1011,12.674,,,,probe
95,1775787127114,0,-26.352,1012,8089879,8090891,pre
95,1775787127215,101,-5.269,,,,probe
95,1775787127417,303,-5.269,,,,probe
95,1775787127620,506,0.731,,,,probe
95,1775787128126,1012,9.208,,,,probe
95,1775787129186,2072,17.437,,,,probe
96,1775787129691,0,25.437,-977,8215691,8214714,pre
96,1775787129792,101,7.089,,,,probe
96,1775787129994,303,7.089,,,,probe
96,1775787130196,505,11.089,,,,probe
96,1775787130700,1009,17.089,,,,probe
97,1775787131104,0,21.895,-841,8281818,8280977,pre
97,1775787131205,101,4.374,,,,probe
97,1775787131406,302,4.374,,,,probe
97,1775787131609,505,8.374,,,,probe
97,1775787132115,1011,13.999,,,,probe
98,1775787132720,0,-30.001,1152,8357777,8358929,pre
98,1775787132821,101,-4.638,,,,probe
98,1775787133024,304,-4.638,,,,probe
98,1775787133226,506,2.362,,,,probe
98,1775787133730,1010,5.362,,,,probe
98,1775787134791,2071,14.692,,,,probe
99,1775787135599,0,26.692,-1025,8498225,8497200,pre
99,1775787135700,101,5.338,,,,probe
99,1775787135903,304,3.331,,,,probe
99,1775787136106,507,9.331,,,,probe
99,1775787136609,1010,12.331,,,,probe
100,1775787137215,0,-29.575,1136,8573904,8575040,pre
100,1775787137316,101,-5.908,,,,probe
100,1775787137518,303,-5.908,,,,probe
100,1775787137721,506,-2.908,,,,probe
100,1775787138226,1011,0.276,,,,probe
100,1775787139286,2071,10.542,,,,probe
101,1775787140601,0,23.882,-917,8738048,8737131,pre
101,1775787140701,100,4.778,,,,probe
101,1775787140904,303,5.183,,,,probe
101,1775787141105,504,5.183,,,,probe
101,1775787141609,1008,11.183,,,,probe
102,1775787142216,0,-27.452,1054,8813067,8814121,pre
102,1775787142317,101,-5.493,,,,probe
102,1775787142519,303,-5.493,,,,probe
102,1775787142721,505,1.507,,,,probe
102,1775787143226,1010,4.835,,,,probe
102,1775787144289,2073,14.131,,,,probe
103,1775787144641,0,21.131,-811,8929801,8928990,pre
103,1775787144793,152,4.501,,,,probe
103,1775787144995,354,4.501,,,,probe
103,1775787145197,556,6.501,,,,probe
103,1775787145704,1063,15.501,,,,probe
104,1775787146209,0,22.741,-873,9005214,9004341,pre
104,1775787146310,101,3.553,,,,probe
104,1775787146511,302,4.553,,,,probe
104,1775787146712,503,-37.447,,,,probe
104,1775787147218,1009,-33.432,,,,probe
105,1775787147218,0,-33.432,1284,9052341,9053625,pre
105,1775787147319,101,-6.682,,,,probe
105,1775787147521,303,-6.682,,,,probe
105,1775787147723,505,-0.682,,,,probe
105,1775787148229,1011,5.132,,,,probe
105,1775787149286,2068,16.765,,,,probe
106,1775787149588,0,21.765,-836,9168825,9167989,pre
106,1775787149689,101,4.348,,,,probe
106,1775787149891,303,1.518,,,,probe
106,1775787150093,505,1.518,,,,probe
106,1775787150598,1010,7.518,,,,probe
106,1775787151607,2019,17.970,,,,probe
107,1775787152112,0,-31.323,1203,9287893,9289096,pre
107,1775787152213,101,-6.260,,,,probe
107,1775787152416,304,-7.260,,,,probe
107,1775787152616,504,-1.260,,,,probe
