eventId,wallMs,msSinceSeek,driftMs,correctionFrames,oldVf,newVf,kind
21,1775782978466,505,24009.185,,,,probe
21,1775782978971,1010,24008.646,,,,probe
22,1775782978971,0,24008.646,-921932,2907752,1985820,pre
22,1775782979072,101,14759.729,,,,probe
22,1775782979274,303,14759.729,,,,probe
22,1775782979478,507,14762.729,,,,probe
22,1775782980083,1112,14766.244,,,,probe
23,1775782980083,0,14766.244,-567024,2038620,1471596,pre
23,1775782980184,101,2953.244,,,,probe
23,1775782980488,405,2959.244,,,,probe
23,1775782980640,557,2959.244,,,,probe
23,1775782981145,1062,2964.607,,,,probe
24,1775782981145,0,2964.607,-113841,1524396,1410555,pre
24,1775782981245,100,593.919,,,,probe
24,1775782981447,302,593.919,,,,probe
24,1775782981648,503,595.919,,,,probe
24,1775782982154,1009,596.446,,,,probe
25,1775782982154,0,596.446,-22904,1458651,1435747,pre
25,1775782982255,101,119.280,,,,probe
25,1775782982457,303,119.280,,,,probe
25,1775782982659,505,127.280,,,,probe
25,1775782983163,1009,131.954,,,,probe
26,1775782983163,0,131.954,-5067,1483459,1478392,pre
26,1775782983264,101,26.391,,,,probe
26,1775782983466,303,31.391,,,,probe
26,1775782983668,505,31.391,,,,probe
26,1775782984172,1009,35.198,,,,probe
27,1775782984172,0,35.198,-1352,1531459,1530107,pre
27,1775782984274,102,7.031,,,,probe
27,1775782984476,304,-37.969,,,,probe
27,1775782984679,507,-38.969,,,,probe
27,1775782985235,1063,-33.043,,,,probe
28,1775782985235,0,-33.043,1269,1582907,1584176,pre
28,1775782985336,101,-6.605,,,,probe
28,1775782985538,303,-3.605,,,,probe
28,1775782985741,506,-3.605,,,,probe
28,1775782986245,1010,1.128,,,,probe
28,1775782987255,2020,5.988,,,,probe
29,1775782988566,0,20.962,-805,1742480,1741675,pre
29,1775782988668,102,4.191,,,,probe
29,1775782988869,303,3.268,,,,probe
29,1775782989070,504,5.268,,,,probe
29,1775782989575,1009,11.268,,,,probe
30,1775782989878,0,-32.463,1247,1804843,1806090,pre
30,1775782989978,100,-6.484,,,,probe
30,1775782990179,301,-6.484,,,,probe
30,1775782990382,504,-6.484,,,,probe
30,1775782990940,1062,5.858,,,,probe
30,1775782991947,2069,13.266,,,,probe
31,1775782992856,0,23.734,-911,1949706,1948795,pre
31,1775782992958,102,4.754,,,,probe
31,1775782993160,304,4.754,,,,probe
31,1775782993363,507,4.754,,,,probe
31,1775782993868,1012,9.275,,,,probe
32,1775782994575,0,-33.725,1295,2029819,2031114,pre
32,1775782994676,101,-6.746,,,,probe
32,1775782994879,304,-7.978,,,,probe
32,1775782995082,507,-4.978,,,,probe
32,1775782995639,1064,0.022,,,,probe
32,1775782996650,2075,10.914,,,,probe
33,1775782997459,0,22.516,-865,2170218,2169353,pre
33,1775782997560,101,4.495,,,,probe
33,1775782997763,304,4.495,,,,probe
33,1775782997966,507,6.038,,,,probe
33,1775782998470,1011,7.038,,,,probe
33,1775782999478,2019,15.625,,,,probe
34,1775782999578,0,20.625,-792,2270057,2269265,pre
34,1775782999679,101,4.125,,,,probe
34,1775782999882,304,3.125,,,,probe
34,1775783000084,506,-40.245,,,,probe
34,1775783000639,1061,-31.245,,,,probe
35,1775783000639,0,-31.245,1200,2322161,2323361,pre
35,1775783000740,101,-6.245,,,,probe
35,1775783000942,303,-2.579,,,,probe
35,1775783001144,505,-2.579,,,,probe
35,1775783001650,1011,0.421,,,,probe
35,1775783002659,2020,15.320,,,,probe
36,1775783003063,0,23.530,-904,2438369,2437465,pre
36,1775783003163,100,4.697,,,,probe
36,1775783003365,302,4.697,,,,probe
36,1775783003567,504,9.697,,,,probe
36,1775783004072,1009,18.585,,,,probe
37,1775783004879,0,20.185,-775,2523961,2523186,pre
37,1775783004981,102,-20031.961,,,,probe
37,1775783005183,304,-20031.961,,,,probe
37,1775783005384,505,-20031.961,,,,probe
37,1775783005940,1061,-20019.221,,,,probe
38,1775783005940,0,-20019.221,768738,2575890,3344628,pre
38,1775783006041,101,-4003.846,,,,probe
38,1775783006244,304,-4003.846,,,,probe
38,1775783006445,505,-4001.846,,,,probe
38,1775783006949,1009,-4000.280,,,,probe
39,1775783006949,0,-4000.280,153611,3392532,3546143,pre
39,1775783007050,101,-802.051,,,,probe
39,1775783007252,303,-802.051,,,,probe
39,1775783007453,504,-802.051,,,,probe
39,1775783007959,1010,-779.642,,,,probe
40,1775783007959,0,-779.642,29938,3594143,3624081,pre
40,1775783008059,100,-154.933,,,,probe
40,1775783008262,303,-154.933,,,,probe
40,1775783008464,505,-148.933,,,,probe
40,1775783008968,1009,-194.865,,,,probe
41,1775783008968,0,-194.865,7483,3671697,3679180,pre
41,1775783009069,101,-38.969,,,,probe
41,1775783009272,304,-38.969,,,,probe
41,1775783009474,506,-35.969,,,,probe
41,1775783009979,1011,-28.008,,,,probe
42,1775783009979,0,-28.008,1075,3727276,3728351,pre
42,1775783010080,101,-6.612,,,,probe
42,1775783010282,303,-5.612,,,,probe
42,1775783010484,505,2.388,,,,probe
42,1775783011039,1060,8.254,,,,probe
42,1775783012049,2070,16.032,,,,probe
43,1775783012959,0,26.733,-1027,3872255,3871228,pre
43,1775783013059,100,5.337,,,,probe
43,1775783013261,302,5.337,,,,probe
43,1775783013462,503,9.337,,,,probe
43,1775783013968,1009,10.868,,,,probe
44,1775783014473,0,-33.132,1272,3943804,3945076,pre
44,1775783014574,101,-5.632,,,,probe
44,1775783014776,303,-5.632,,,,probe
44,1775783014978,505,-1.154,,,,probe
44,1775783015483,1010,-1.154,,,,probe
45,1775783018057,0,-35.255,1354,93719,95073,pre
45,1775783018159,102,-7.047,,,,probe
45,1775783018361,304,0.953,,,,probe
45,1775783018564,507,-0.047,,,,probe
45,1775783019068,1011,3.826,,,,probe
45,1775783020080,2023,11.313,,,,probe
46,1775783020787,0,20.313,-780,224577,223797,pre
46,1775783020888,101,0.800,,,,probe
46,1775783021090,303,0.800,,,,probe
46,1775783021291,504,0.800,,,,probe
46,1775783021795,1008,4.800,,,,probe
47,1775783022303,0,-38.236,1468,295797,297265,pre
47,1775783022403,100,-8.653,,,,probe
47,1775783022605,302,-8.653,,,,probe
47,1775783022856,553,-2.486,,,,probe
47,1775783023364,1061,-0.486,,,,probe
47,1775783024373,2070,14.065,,,,probe
48,1775783025283,0,26.561,-1020,441169,440149,pre
48,1775783025385,102,4.311,,,,probe
48,1775783025588,305,4.311,,,,probe
48,1775783025790,507,7.311,,,,probe
48,1775783026294,1011,12.757,,,,probe
49,1775783026800,0,20.757,-797,512053,511256,pre
49,1775783026901,101,4.554,,,,probe
49,1775783027102,302,5.554,,,,probe
49,1775783027303,503,-40.446,,,,probe
49,1775783027858,1058,-37.085,,,,probe
50,1775783027858,0,-37.085,1424,564056,565480,pre
50,1775783027959,101,-7.418,,,,probe
50,1775783028161,303,-6.418,,,,probe
50,1775783028364,506,-6.418,,,,probe
50,1775783028870,1012,-1.093,,,,probe
51,1775783029274,0,-9992.093,383696,632584,1016280,pre
51,1775783029376,102,-1999.426,,,,probe
51,1775783029578,304,-1998.426,,,,probe
51,1775783029780,506,-21994.434,,,,probe
51,1775783030284,1010,-31990.434,,,,probe
52,1775783030284,0,-31990.434,1228433,1064376,2292809,pre
52,1775783030385,101,-6398.079,,,,probe
52,1775783030588,304,-6398.079,,,,probe
52,1775783030790,506,-6390.079,,,,probe
52,1775783031294,1010,-6386.986,,,,probe
53,1775783031294,0,-6386.986,245260,2340713,2585973,pre
53,1775783031394,100,-1277.403,,,,probe
53,1775783031595,301,-1277.403,,,,probe
53,1775783031798,504,-1273.403,,,,probe
53,1775783032303,1009,-1269.219,,,,probe
54,1775783032303,0,-1269.219,48738,2634549,2683287,pre
54,1775783032506,203,-254.844,,,,probe
54,1775783032706,403,-253.844,,,,probe
54,1775783032858,555,-300.578,,,,probe
54,1775783033364,1061,-293.578,,,,probe
55,1775783033364,0,-293.578,11273,2735415,2746688,pre
55,1775783033465,101,-58.724,,,,probe
55,1775783033668,304,-58.724,,,,probe
55,1775783033869,505,9945.276,,,,probe
55,1775783034373,1009,39944.615,,,,probe
56,1775783034373,0,39944.615,-1533873,2783511,1249638,pre
56,1775783034474,101,7987.928,,,,probe
56,1775783034675,302,7988.928,,,,probe
56,1775783034878,505,27998.233,,,,probe
56,1775783035383,1010,28018.233,,,,probe
57,1775783035383,0,28018.233,-1075900,1297542,221642,pre
57,1775783035484,101,5603.649,,,,probe
57,1775783035686,303,5602.649,,,,probe
57,1775783035888,505,15610.824,,,,probe
57,1775783036392,1009,15614.824,,,,probe
58,1775783036392,0,15614.824,-599609,1345542,745933,pre
58,1775783036494,102,3122.970,,,,probe
58,1775783036695,303,3123.970,,,,probe
58,1775783036897,505,3129.127,,,,probe
58,1775783037402,1010,3134.127,,,,probe
59,1775783037402,0,3134.127,-120350,793837,673487,pre
59,1775783037504,102,625.835,,,,probe
59,1775783037706,304,625.835,,,,probe
59,1775783037958,556,628.977,,,,probe
59,1775783038463,1061,582.977,,,,probe
60,1775783038463,0,582.977,-22386,726287,703901,pre
60,1775783038564,101,116.602,,,,probe
60,1775783038766,303,122.602,,,,probe
60,1775783038969,506,121.729,,,,probe
60,1775783039474,1011,124.729,,,,probe
61,1775783039474,0,124.729,-4790,751805,747015,pre
61,1775783039575,101,25.938,,,,probe
61,1775783039777,303,30.938,,,,probe
61,1775783039980,506,35.752,,,,probe
61,1775783040484,1010,40.752,,,,probe
62,1775783040484,0,40.752,-1565,794919,793354,pre
62,1775783040585,101,8.148,,,,probe
62,1775783040786,302,13.148,,,,probe
62,1775783040989,505,12.281,,,,probe
62,1775783041493,1009,18.281,,,,probe
63,1775783041796,0,23.281,-894,855562,854668,pre
63,1775783041897,101,4.776,,,,probe
63,1775783042100,304,4.776,,,,probe
63,1775783042301,505,4.776,,,,probe
63,1775783042806,1010,15.776,,,,probe
64,1775783043260,0,-28.116,1080,926668,927748,pre
64,1775783043361,101,-4.616,,,,probe
64,1775783043564,304,-5.616,,,,probe
64,1775783043766,506,-0.616,,,,probe
64,1775783044271,1011,4.281,,,,probe
64,1775783045281,2021,13.888,,,,probe
65,1775783045786,0,21.888,-841,1047748,1046907,pre
65,1775783045888,102,3.367,,,,probe
65,1775783046089,303,3.014,,,,probe
65,1775783046292,506,3.014,,,,probe
65,1775783046797,1011,-19978.986,,,,probe
66,1775783046797,0,-19978.986,767193,1094619,1861812,pre
66,1775783046899,102,-3997.117,,,,probe
66,1775783047100,303,-3997.117,,,,probe
66,1775783047303,506,-23990.117,,,,probe
66,1775783047860,1063,-23989.703,,,,probe
67,1775783047860,0,-23989.703,921205,1914612,2835817,pre
67,1775783047961,101,-4796.932,,,,probe
67,1775783048163,303,-4797.932,,,,probe
67,1775783048365,505,-4843.932,,,,probe
67,1775783048869,1009,-4842.360,,,,probe
68,1775783048869,0,-4842.360,185947,2883625,3069572,pre
68,1775783048970,101,-968.464,,,,probe
68,1775783049172,303,-968.464,,,,probe
68,1775783049373,504,-964.464,,,,probe
68,1775783049879,1010,-959.749,,,,probe
69,1775783049879,0,-959.749,36854,3117668,3154522,pre
69,1775783049980,101,-191.957,,,,probe
69,1775783050182,303,-191.957,,,,probe
69,1775783050385,506,-188.957,,,,probe
69,1775783050891,1012,-185.113,,,,probe
70,1775783050891,0,-185.113,7108,3202522,3209630,pre
70,1775783050992,101,-37.030,,,,probe
70,1775783051194,303,-37.030,,,,probe
70,1775783051395,504,-32.030,,,,probe
70,1775783051898,1007,-27.071,,,,probe
71,1775783051898,0,-27.071,1040,3257438,3258478,pre
71,1775783051999,101,-6.404,,,,probe
71,1775783052202,304,-6.404,,,,probe
71,1775783052403,505,-2.404,,,,probe
71,1775783052958,1060,4.159,,,,probe
72,1775783053261,0,-41.841,1607,3325486,3327093,pre
72,1775783053362,101,-8.362,,,,probe
72,1775783053564,303,-8.362,,,,probe
72,1775783053765,504,-2.362,,,,probe
72,1775783054269,1008,3.145,,,,probe
73,1775783054774,0,-9991.855,383687,3399189,3782876,pre
73,1775783054876,102,-1998.375,,,,probe
73,1775783055079,305,-1997.919,,,,probe
73,1775783055280,506,-31987.919,,,,probe
73,1775783055786,1012,-41986.919,,,,probe
74,1775783055786,0,-41986.919,1612298,3830876,5443174,pre
74,1775783055887,101,-8396.967,,,,probe
74,1775783056090,304,-8396.967,,,,probe
74,1775783056291,505,-18389.967,,,,probe
74,1775783056795,1009,-18385.967,,,,probe
75,1775783056795,0,-18385.967,706021,5491078,6197099,pre
75,1775783056895,100,-3676.826,,,,probe
75,1775783057100,305,-3676.826,,,,probe
75,1775783057299,504,-3672.826,,,,probe
75,1775783057803,1008,-3666.826,,,,probe
76,1775783057803,0,-3666.826,140806,6244907,6385713,pre
76,1775783057904,101,-733.835,,,,probe
76,1775783058157,354,-733.835,,,,probe
76,1775783058309,506,-728.835,,,,probe
76,1775783058864,1061,-774.356,,,,probe
77,1775783058864,0,-774.356,29735,6438321,6468056,pre
77,1775783058965,101,-154.877,,,,probe
77,1775783059167,303,-154.877,,,,probe
77,1775783059367,503,-149.877,,,,probe
77,1775783059872,1008,-145.545,,,,probe
78,1775783059872,0,-145.545,5589,6516056,6521645,pre
78,1775783059973,101,-30.108,,,,probe
78,1775783060175,303,-29.108,,,,probe
78,1775783060377,505,-26.108,,,,probe
78,1775783060881,1009,-17.710,,,,probe
78,1775783061892,2020,-9.051,,,,probe
79,1775783063758,0,-36.958,1419,6708749,6710168,pre
79,1775783063859,101,-4.513,,,,probe
79,1775783064061,303,-5.513,,,,probe
79,1775783064262,504,-1.513,,,,probe
79,1775783064768,1010,5.182,,,,probe
80,1775783065272,0,3010.182,-115591,6782072,6666481,pre
80,1775783065373,101,602.037,,,,probe
80,1775783065575,303,602.037,,,,probe
80,1775783065776,504,605.037,,,,probe
80,1775783066281,1009,614.562,,,,probe
81,1775783066281,0,614.562,-23599,6714961,6691362,pre
81,1775783066382,101,122.916,,,,probe
81,1775783066584,303,122.916,,,,probe
81,1775783066786,505,127.916,,,,probe
81,1775783067291,1010,128.289,,,,probe
82,1775783067291,0,128.289,-4926,6738882,6733956,pre
82,1775783067391,100,30.664,,,,probe
82,1775783067593,302,29.664,,,,probe
82,1775783067795,504,37.664,,,,probe
82,1775783068301,1010,42.800,,,,probe
83,1775783068301,0,42.800,-1644,6781764,6780120,pre
83,1775783068402,101,8.550,,,,probe
83,1775783068655,354,8.550,,,,probe
83,1775783068857,556,-34.450,,,,probe
83,1775783069363,1062,-28.428,,,,probe
84,1775783069363,0,-28.428,1092,6832728,6833820,pre
84,1775783069463,100,-5.678,,,,probe
84,1775783069665,302,-4.678,,,,probe
84,1775783069867,504,-7.758,,,,probe
84,1775783070372,1009,-1.758,,,,probe
84,1775783071383,2020,4.770,,,,probe
85,1775783073301,0,21.253,-816,7021116,7020300,pre
85,1775783073402,101,3.253,,,,probe
85,1775783073603,302,4.253,,,,probe
