seq,t1,t2,t3,rttMs,rawOffsetMs,filteredOffsetMs,phase
38,1775782962717,1775782962527,1775782962820,103,-241,-228.861,steady
39,1775782963717,1775782963560,1775782963816,99,-206,-230.775,steady
40,1775782964711,1775782964575,1775782964911,200,-236,-232.498,steady
41,1775782965704,1775782965599,1775782965932,228,-219,-229.848,steady
42,1775782966707,1775782966520,1775782966855,148,-261,-227.463,steady
43,1775782967705,1775782967550,1775782967814,109,-209,-225.317,steady
44,1775782968715,1775782968569,1775782968814,99,-195,-222.285,steady
45,1775782969708,1775782969592,1775782969926,218,-225,-219.557,steady
46,1775782970708,1775782970514,1775782970755,47,-217,-219.301,steady
47,1775782971707,1775782971537,1775782971807,100,-220,-219.071,steady
48,1775782972716,1775782972561,1775782972819,103,-206,-218.864,steady
49,1775782973711,1775782973584,1775782973835,124,-189,-218.677,steady
50,1775782974709,1775782974610,1775782974863,154,-176,-218.510,steady
51,1775782975708,1775782975549,1775782975864,156,-237,-218.659,steady
52,1775782976717,1775782976556,1775782976819,102,-212,-217.993,steady
53,1775782977714,1775782977580,1775782977874,160,-214,-217.394,steady
54,1775782978716,1775782978603,1775782978939,223,-224,-216.854,steady
55,1775782979708,1775782979526,1775782979811,103,-233,-216.369,steady
56,1775782980704,1775782980553,1775782980802,98,-200,-214.732,steady
57,1775782981704,1775782981572,1775782981826,122,-193,-213.259,steady
58,1775782982711,1775782982596,1775782982935,224,-227,-211.933,steady
59,1775782983704,1775782983519,1775782983854,150,-260,-210.740,steady
60,1775782984710,1775782984554,1775782984876,166,-239,-209.666,steady
61,1775782985706,1775782985566,1775782985820,114,-197,-208.399,steady
62,1775782986718,1775782986592,1775782986924,206,-229,-207.259,steady
63,1775782987714,1775782987614,1775782987950,236,-218,-206.233,steady
64,1775782988709,1775782988556,1775782988871,162,-234,-205.310,steady
65,1775782989707,1775782989559,1775782989807,100,-198,-204.579,steady
66,1775782990715,1775782990584,1775782990823,108,-185,-203.921,steady
67,1775782991713,1775782991610,1775782991943,230,-218,-203.329,steady
68,1775782992708,1775782992528,1775782992863,155,-257,-202.796,steady
69,1775782993706,1775782993561,1775782993813,107,-198,-202.316,steady
70,1775782994717,1775782994578,1775782994819,102,-190,-201.085,steady
71,1775782995714,1775782995603,1775782995936,222,-222,-199.976,steady
72,1775782996710,1775782996525,1775782996812,102,-236,-203.579,steady
73,1775782997707,1775782997559,1775782997809,102,-199,-203.121,steady
74,1775782998705,1775782998572,1775782998829,124,-195,-202.709,steady
75,1775782999715,1775782999596,1775782999929,214,-226,-202.338,steady
76,1775783000712,1775783000517,1775783000852,140,-265,-202.004,steady
77,1775783001708,1775783001558,1775783001810,102,-201,-201.904,steady
78,1775783002707,1775783002493,1775783002747,40,-234,-205.113,steady
79,1775783003715,1775783003499,1775783003818,103,-267,-208.002,steady
80,1775783004715,1775783004538,1775783004816,101,-227,-210.602,steady
81,1775783005712,1775783005497,1775783005738,26,-228,-212.342,steady
82,1775783006709,1775783006511,1775783006758,49,-222,-213.907,steady
83,1775783007705,1775783007490,1775783007815,110,-270,-215.317,steady
84,1775783008717,1775783008503,1775783008741,24,-226,-216.385,steady
85,1775783009716,1775783009528,1775783009817,101,-238,-217.347,steady
86,1775783010709,1775783010553,1775783010809,100,-206,-218.212,steady
87,1775783011707,1775783011576,1775783011821,114,-188,-218.991,steady
88,1775783012704,1775783012494,1775783012734,30,-225,-219.692,steady
89,1775783013714,1775783013526,1775783013815,101,-238,-220.222,steady
90,1775783014713,1775783014553,1775783014812,99,-209,-220.700,steady
91,1775783015709,1775783015483,1775783015845,136,-294,-221.130,steady
92,1775783016710,1775783016536,1775783016900,190,-269,-221.517,steady
93,1775783017705,1775783017515,1775783017829,124,-252,-220.265,steady
94,1775783018706,1775783018537,1775783018810,104,-221,-219.139,steady
95,1775783019704,1775783019562,1775783019808,104,-194,-216.625,steady
96,1775783020705,1775783020588,1775783020839,134,-184,-214.363,steady
97,1775783021704,1775783021493,1775783021841,137,-279,-212.326,steady
98,1775783022705,1775783022532,1775783022808,103,-224,-213.494,steady
99,1775783023705,1775783023537,1775783023807,102,-219,-214.044,steady
100,1775783024705,1775783024581,1775783024827,122,-185,-214.540,steady
101,1775783025705,1775783025607,1775783025938,233,-214,-214.986,steady
102,1775783026704,1775783026528,1775783026809,105,-228,-215.387,steady
103,1775783027705,1775783027538,1775783027809,104,-219,-215.749,steady
104,1775783028705,1775783028537,1775783028808,103,-219,-216.074,steady
105,1775783029705,1775783029536,1775783029780,75,-206,-215.066,steady
106,1775783030705,1775783030521,1775783030807,102,-235,-214.160,steady
107,1775783031705,1775783031530,1775783031808,103,-226,-213.344,steady
108,1775783032705,1775783032571,1775783032811,106,-187,-212.609,steady
109,1775783033705,1775783033593,1775783033938,233,-228,-211.948,steady
110,1775783034705,1775783034514,1775783034809,104,-243,-214.254,steady
111,1775783035705,1775783035536,1775783035810,105,-221,-215.428,steady
112,1775783036704,1775783036538,1775783036807,103,-217,-215.585,steady
113,1775783037705,1775783037586,1775783037831,126,-182,-215.727,steady
114,1775783038705,1775783038609,1775783038943,238,-215,-215.854,steady
115,1775783039704,1775783039491,1775783039807,103,-264,-220.669,steady
116,1775783040704,1775783040533,1775783040806,102,-222,-220.802,steady
117,1775783041704,1775783041554,1775783041808,104,-202,-220.922,steady
118,1775783042704,1775783042605,1775783042939,235,-216,-221.030,steady
119,1775783043704,1775783043525,1775783043806,102,-230,-221.927,steady
120,1775783044704,1775783044537,1775783044806,102,-218,-221.534,steady
121,1775783045704,1775783045573,1775783045907,203,-232,-221.181,steady
122,1775783046704,1775783046533,1775783046810,106,-224,-220.862,steady
123,1775783047704,1775783047536,1775783047779,75,-205,-219.276,steady
124,1775783048705,1775783048542,1775783048808,103,-214,-217.849,steady
125,1775783049705,1775783049535,1775783049808,103,-221,-216.564,steady
126,1775783050705,1775783050590,1775783050835,130,-180,-215.407,steady
127,1775783051705,1775783051512,1775783051808,103,-244,-214.367,steady
128,1775783052705,1775783052536,1775783052807,102,-220,-214.930,steady
129,1775783053705,1775783053537,1775783053894,189,-262,-215.437,steady
130,1775783054705,1775783054583,1775783054939,234,-239,-215.893,steady
131,1775783055705,1775783055494,1775783055809,104,-263,-216.304,steady
132,1775783056704,1775783056531,1775783056809,105,-225,-216.674,steady
133,1775783057705,1775783057533,1775783057806,101,-222,-217.206,steady
134,1775783058704,1775783058536,1775783058806,102,-219,-217.686,steady
135,1775783059705,1775783059534,1775783059806,101,-221,-218.017,steady
136,1775783060704,1775783060522,1775783060805,101,-232,-219.415,steady
137,1775783061704,1775783061538,1775783061805,101,-216,-219.074,steady
138,1775783062705,1775783062481,1775783062737,32,-240,-221.166,steady
139,1775783063704,1775783063537,1775783063828,124,-229,-223.050,steady
140,1775783064704,1775783064516,1775783064806,102,-239,-224.745,steady
141,1775783065704,1775783065538,1775783065808,104,-218,-226.270,steady
142,1775783066704,1775783066566,1775783066807,103,-189,-227.643,steady
143,1775783067704,1775783067589,1775783067831,127,-178,-228.779,steady
144,1775783068704,1775783068614,1775783068947,243,-211,-229.801,steady
145,1775783069704,1775783069533,1775783069825,121,-231,-225.721,steady
146,1775783070705,1775783070537,1775783070792,87,-211,-224.249,steady
147,1775783071704,1775783071584,1775783071930,226,-233,-222.924,steady
148,1775783072705,1775783072537,1775783072810,105,-220,-221.732,steady
149,1775783073796,1775783073630,1775783073897,101,-216,-220.658,steady
150,1775783074704,1775783074668,1775783074989,285,-178,-219.693,steady
