seq,t1,t2,t3,rttMs,rawOffsetMs,filteredOffsetMs,phase
83,1775747415613,1775747414820,1775747415633,20,-803,-806.083,steady
84,1775747416613,1775747415813,1775747416637,24,-812,-805.975,steady
85,1775747417613,1775747416811,1775747417625,12,-808,-806.178,steady
86,1775747418613,1775747417821,1775747418636,23,-803,-806.360,steady
87,1775747419612,1775747418819,1775747419633,21,-803,-806.524,steady
88,1775747420613,1775747419821,1775747420635,22,-803,-806.671,steady
89,1775747421613,1775747420815,1775747421626,13,-804,-806.804,steady
90,1775747422613,1775747421825,1775747422642,29,-802,-806.524,steady
91,1775747423613,1775747422855,1775747423669,56,-786,-806.272,steady
92,1775747424613,1775747423819,1775747424632,19,-803,-806.044,steady
93,1775747425613,1775747424812,1775747425625,12,-807,-806.140,steady
94,1775747426613,1775747425824,1775747426634,21,-799,-806.226,steady
95,1775747427612,1775747426849,1775747427661,49,-787,-806.303,steady
96,1775747428613,1775747427821,1775747428633,20,-802,-806.373,steady
97,1775747429613,1775747428896,1775747429709,96,-765,-806.436,steady
98,1775747430613,1775747429814,1775747430626,13,-805,-806.292,steady
99,1775747431613,1775747430842,1775747431655,42,-792,-806.163,steady
100,1775747432613,1775747431814,1775747432626,13,-805,-806.047,steady
101,1775747433613,1775747432812,1775747433625,12,-807,-806.142,steady
102,1775747434613,1775747433815,1775747434627,14,-805,-806.228,steady
103,1775747435613,1775747434819,1775747435634,21,-804,-806.305,steady
104,1775747436613,1775747435815,1775747436629,16,-806,-806.374,steady
105,1775747437613,1775747436885,1775747437700,87,-771,-806.437,steady
106,1775747438613,1775747437875,1775747438692,79,-777,-806.293,steady
107,1775747439613,1775747438831,1775747439644,31,-797,-806.264,steady
108,1775747440613,1775747439852,1775747440666,53,-787,-806.238,steady
109,1775747441613,1775747440822,1775747441634,21,-801,-805.714,steady
110,1775747442613,1775747441814,1775747442636,23,-810,-805.242,steady
111,1775747443612,1775747442823,1775747443636,24,-801,-804.818,steady
112,1775747444613,1775747443821,1775747444633,20,-802,-804.536,steady
113,1775747445613,1775747444875,1775747445688,75,-775,-804.283,steady
114,1775747446616,1775747445819,1775747446631,15,-804,-804.254,steady
115,1775747447613,1775747446817,1775747447633,20,-806,-804.229,steady
116,1775747448613,1775747447821,1775747448632,19,-801,-804.206,steady
117,1775747449613,1775747448878,1775747449692,79,-774,-804.186,steady
118,1775747450613,1775747449816,1775747450630,17,-805,-804.167,steady
119,1775747451617,1775747450817,1775747451629,12,-806,-804.350,steady
120,1775747452613,1775747451821,1775747452632,19,-801,-804.515,steady
121,1775747453613,1775747452817,1775747453633,20,-806,-804.664,steady
122,1775747454613,1775747453815,1775747454629,16,-806,-804.797,steady
123,1775747455613,1775747454910,1775747455733,120,-763,-804.918,steady
124,1775747456613,1775747455818,1775747456631,18,-804,-805.026,steady
125,1775747457613,1775747456855,1775747457672,59,-787,-805.123,steady
126,1775747458613,1775747457815,1775747458627,14,-805,-805.111,steady
127,1775747459613,1775747458901,1775747459713,100,-762,-805.100,steady
128,1775747460613,1775747459827,1775747460639,26,-799,-805.090,steady
129,1775747461613,1775747460811,1775747461670,57,-830,-805.081,steady
130,1775747462613,1775747461875,1775747462687,74,-775,-805.073,steady
131,1775747463613,1775747462896,1775747463707,94,-764,-804.466,steady
132,1775747464613,1775747463818,1775747464631,18,-804,-804.419,steady
133,1775747465613,1775747464915,1775747465773,160,-778,-804.377,steady
134,1775747466613,1775747465866,1775747466680,67,-780,-804.339,steady
