eventId,wallMs,msSinceSeek,driftMs,correctionFrames,oldVf,newVf,kind
16,1775783420603,101,4.519,,,,probe
16,1775783420806,304,3.509,,,,probe
16,1775783421007,505,9.509,,,,probe
16,1775783421512,1010,-9983.491,,,,probe
16,1775783422522,2020,-30039.005,,,,probe
17,1775783424998,0,23.461,-901,5023663,5022762,pre
17,1775783425100,102,3.690,,,,probe
17,1775783425302,304,3.690,,,,probe
17,1775783425505,507,11.309,,,,probe
17,1775783426009,1011,13.309,,,,probe
17,1775783427020,2022,19954.990,,,,probe
18,1775783429496,0,20.542,-789,2356920,2356131,pre
18,1775783429598,102,4.105,,,,probe
18,1775783429800,304,3.700,,,,probe
18,1775783430002,506,9.700,,,,probe
18,1775783430507,1011,13.700,,,,probe
18,1775783431518,2022,23.337,,,,probe
19,1775783431518,0,23.337,-896,2452131,2451235,pre
19,1775783431618,100,5.343,,,,probe
19,1775783431820,302,4.343,,,,probe
19,1775783432021,503,-37.657,,,,probe
19,1775783432577,1059,-33.252,,,,probe
20,1775783432577,0,-33.252,1277,2503939,2505216,pre
20,1775783432678,101,-6.648,,,,probe
20,1775783432880,303,-6.648,,,,probe
20,1775783433081,504,-5.648,,,,probe
20,1775783433586,1009,2.352,,,,probe
20,1775783434598,2021,14.435,,,,probe
21,1775783435104,0,20.435,-785,2625120,2624335,pre
21,1775783435205,101,4.081,,,,probe
21,1775783435406,302,4.081,,,,probe
21,1775783435608,504,9.738,,,,probe
21,1775783436113,1009,13.738,,,,probe
22,1775783436516,0,-30.262,1162,2691439,2692601,pre
22,1775783436618,102,-7.363,,,,probe
22,1775783436820,304,-7.363,,,,probe
22,1775783437022,506,-1.363,,,,probe
22,1775783437578,1062,4.637,,,,probe
22,1775783438587,2071,14.108,,,,probe
23,1775783438891,0,20.108,-772,2807897,2807125,pre
23,1775783438992,101,4.025,,,,probe
23,1775783439193,302,5.025,,,,probe
23,1775783439396,505,5.025,,,,probe
23,1775783439902,1011,4.399,,,,probe
23,1775783440914,2023,14.936,,,,probe
24,1775783441316,0,20.936,-804,2922037,2921233,pre
24,1775783441418,102,3.186,,,,probe
24,1775783441619,303,-42.814,,,,probe
24,1775783441821,505,-44.130,,,,probe
24,1775783442379,1063,-39.130,,,,probe
25,1775783442379,0,-39.130,1503,2974129,2975632,pre
25,1775783442530,151,-3.602,,,,probe
25,1775783442682,303,-3.602,,,,probe
25,1775783442884,505,-3.602,,,,probe
25,1775783443387,1008,1.398,,,,probe
25,1775783444395,2016,14.591,,,,probe
26,1775783447222,0,-44.540,1710,7045615,7047325,pre
26,1775783447323,101,-8.915,,,,probe
26,1775783447526,304,-0.915,,,,probe
26,1775783447778,556,0.503,,,,probe
26,1775783448284,1062,3.503,,,,probe
26,1775783449294,2072,16.880,,,,probe
27,1775783449901,0,20.219,-776,7176829,7176053,pre
27,1775783450002,101,7.052,,,,probe
27,1775783450203,302,7.052,,,,probe
27,1775783450406,505,7.052,,,,probe
27,1775783450910,1009,10.358,,,,probe
28,1775783451516,0,21.358,-820,7252661,7251841,pre
28,1775783451618,102,4.549,,,,probe
28,1775783451819,303,4.549,,,,probe
28,1775783452021,505,4.549,,,,probe
28,1775783452524,1008,-36.451,,,,probe
29,1775783452524,0,-36.451,1400,7299937,7301337,pre
29,1775783452626,102,-8.037,,,,probe
29,1775783452878,354,-8.037,,,,probe
29,1775783453079,555,9003.963,,,,probe
29,1775783453586,1062,18016.785,,,,probe
29,1775783454597,2073,7.834,,,,probe
30,1775783455911,0,20.690,-794,6598819,6598025,pre
30,1775783456012,101,4.148,,,,probe
30,1775783456214,303,4.148,,,,probe
30,1775783456416,505,4.148,,,,probe
30,1775783456922,1011,9.019,,,,probe
31,1775783457022,0,-36.981,1420,6650729,6652149,pre
31,1775783457123,101,-7.398,,,,probe
31,1775783457327,305,-7.398,,,,probe
31,1775783457528,506,-3.514,,,,probe
31,1775783458084,1062,1.486,,,,probe
31,1775783459094,2072,12.981,,,,probe
32,1775783466516,0,20.024,-769,13491129,13490360,pre
32,1775783466617,101,4.020,,,,probe
32,1775783466820,304,4.020,,,,probe
32,1775783467022,506,6.020,,,,probe
32,1775783467577,1061,-40.066,,,,probe
33,1775783467577,0,-40.066,1539,13542872,13544411,pre
33,1775783467677,100,-8.003,,,,probe
33,1775783467880,303,-8.003,,,,probe
33,1775783468083,506,-0.003,,,,probe
33,1775783468587,1010,6.920,,,,probe
33,1775783469601,2024,14.651,,,,probe
34,1775783470509,0,24.651,-947,13683707,13682760,pre
34,1775783470610,101,4.922,,,,probe
34,1775783470812,303,4.680,,,,probe
34,1775783471013,504,8.680,,,,probe
34,1775783471519,1010,14.680,,,,probe
35,1775783472022,0,-30.538,1173,13754760,13755933,pre
35,1775783472124,102,-7.101,,,,probe
35,1775783472326,304,-7.101,,,,probe
35,1775783472579,557,-2.297,,,,probe
35,1775783473085,1063,3.703,,,,probe
35,1775783474094,2072,12.527,,,,probe
36,1775783475002,0,21.468,-824,13899741,13898917,pre
36,1775783475103,101,4.301,,,,probe
36,1775783475306,304,4.301,,,,probe
36,1775783475508,506,8.301,,,,probe
36,1775783476015,1013,14.248,,,,probe
36,1775783477023,2021,23.200,,,,probe
37,1775783477023,0,23.200,-891,13994821,13993930,pre
37,1775783477124,101,4.638,,,,probe
37,1775783477325,302,4.638,,,,probe
37,1775783477528,505,-40.362,,,,probe
37,1775783478083,1060,-36.405,,,,probe
38,1775783478083,0,-36.405,1398,14045866,14047264,pre
38,1775783478185,102,-7.280,,,,probe
38,1775783478386,303,-7.280,,,,probe
38,1775783478588,505,-3.319,,,,probe
38,1775783479092,1009,1.681,,,,probe
38,1775783480102,2019,14.246,,,,probe
39,1775783480607,0,20.555,-789,14167072,14166283,pre
39,1775783480708,101,4.118,,,,probe
39,1775783480910,303,4.118,,,,probe
39,1775783481112,505,11.118,,,,probe
