eventId,wallMs,msSinceSeek,driftMs,correctionFrames,oldVf,newVf,kind
20,1775745290207,300,8.880,,,,probe
20,1775745290407,500,2.964,,,,probe
20,1775745290907,1000,1.907,,,,probe
21,1775745291832,0,-20.009,768,1622902,1623670,pre
21,1775745292008,176,22.054,,,,probe
21,1775745292207,375,24.991,,,,probe
21,1775745292407,575,19.012,,,,probe
21,1775745292907,1075,21.988,,,,probe
22,1775745292907,0,21.988,-844,1675126,1674282,pre
22,1775745293007,100,4.446,,,,probe
22,1775745293306,399,7.488,,,,probe
22,1775745293407,500,3.481,,,,probe
22,1775745293907,1000,-0.477,,,,probe
23,1775745294807,0,52.270,-2007,1765386,1763379,pre
23,1775745294907,100,10.520,,,,probe
23,1775745295107,300,10.562,,,,probe
23,1775745295307,500,7.458,,,,probe
23,1775745295810,1003,2.489,,,,probe
23,1775745296907,2100,13.442,,,,probe
24,1775745299407,0,-104.130,3999,1984275,1988274,pre
24,1775745299507,100,-18.860,,,,probe
24,1775745299707,300,-16.839,,,,probe
24,1775745299907,500,28.140,,,,probe
24,1775745300507,1100,30.151,,,,probe
25,1775745300507,0,30.151,-1158,2040786,2039628,pre
25,1775745300608,101,6.985,,,,probe
25,1775745300820,313,-6.974,,,,probe
25,1775745301107,600,10.047,,,,probe
25,1775745301507,1000,10.978,,,,probe
25,1775745302607,2100,10.932,,,,probe
26,1775745304817,0,33.015,-1268,2246316,2245048,pre
26,1775745305011,194,16.515,,,,probe
26,1775745305207,390,22.536,,,,probe
26,1775745305409,592,18.359,,,,probe
26,1775745305907,1090,25.296,,,,probe
27,1775745305907,0,25.296,-971,2297272,2296301,pre
27,1775745306007,100,5.151,,,,probe
27,1775745306207,300,9.088,,,,probe
27,1775745306408,501,1.013,,,,probe
27,1775745306907,1000,4.971,,,,probe
27,1775745307907,2000,0.268,,,,probe
28,1775745310207,0,-99.081,3805,2502605,2506410,pre
28,1775745310407,200,26.190,,,,probe
28,1775745310507,300,28.163,,,,probe
28,1775745310707,500,28.225,,,,probe
28,1775745311307,1100,28.225,,,,probe
29,1775745311307,0,28.225,-1084,2559114,2558030,pre
29,1775745311507,200,7.594,,,,probe
29,1775745311607,300,7.594,,,,probe
29,1775745311812,505,-0.343,,,,probe
29,1775745312307,1000,1.636,,,,probe
29,1775745313335,2028,-27.348,,,,probe
30,1775745313335,0,-27.348,1050,2655374,2656424,pre
30,1775745313507,172,52.113,,,,probe
30,1775745313706,371,48.176,,,,probe
30,1775745313916,581,40.093,,,,probe
30,1775745314407,1072,52.113,,,,probe
31,1775745314407,0,52.113,-2001,2707688,2705687,pre
31,1775745314507,100,10.675,,,,probe
31,1775745314707,300,14.633,,,,probe
31,1775745314907,500,11.571,,,,probe
31,1775745315410,1003,57.612,,,,probe
32,1775745315410,0,57.612,-2212,2753879,2751667,pre
32,1775745315607,197,18.637,,,,probe
32,1775745315807,397,16.637,,,,probe
32,1775745316006,596,15.678,,,,probe
32,1775745316507,1097,15.875,,,,probe
32,1775745317506,2096,14.996,,,,probe
33,1775745318332,0,-23.067,886,2891731,2892617,pre
33,1775745318510,178,19.563,,,,probe
33,1775745318707,375,26.480,,,,probe
33,1775745318906,574,22.542,,,,probe
33,1775745319407,1075,20.500,,,,probe
34,1775745319407,0,20.500,-787,2944073,2943286,pre
34,1775745319507,100,6.202,,,,probe
34,1775745319806,399,-93.798,,,,probe
34,1775745319907,500,-94.777,,,,probe
34,1775745320508,1101,-43.751,,,,probe
35,1775745320508,0,-43.751,1680,2995990,2997670,pre
35,1775745320707,199,-5.689,,,,probe
35,1775745320907,399,-7.647,,,,probe
35,1775745321107,599,-5.689,,,,probe
35,1775745321606,1098,-4.809,,,,probe
35,1775745322607,2099,-10.939,,,,probe
36,1775745325306,0,50.834,-1952,3227878,3225926,pre
36,1775745325407,101,9.067,,,,probe
36,1775745325606,300,12.130,,,,probe
36,1775745325806,500,10.130,,,,probe
36,1775745326318,1012,-3.975,,,,probe
36,1775745327306,2000,12.996,,,,probe
37,1775745329807,0,38.822,-1491,3442022,3440531,pre
37,1775745329907,100,9.739,,,,probe
37,1775745330206,399,-89.178,,,,probe
37,1775745330325,518,-13.199,,,,probe
37,1775745330807,1000,-90.329,,,,probe
38,1775745330807,0,-90.329,3469,3488339,3491808,pre
38,1775745330907,100,-17.996,,,,probe
38,1775745331107,300,-16.058,,,,probe
38,1775745331307,500,-18.017,,,,probe
38,1775745331807,1000,-18.017,,,,probe
38,1775745332810,2003,-24.055,,,,probe
39,1775745332810,0,-24.055,924,3587904,3588828,pre
39,1775745333007,197,26.195,,,,probe
39,1775745333207,397,28.174,,,,probe
39,1775745333417,607,14.244,,,,probe
39,1775745333907,1097,24.244,,,,probe
40,1775745333907,0,24.244,-931,3641340,3640409,pre
40,1775745334007,100,6.765,,,,probe
40,1775745334207,300,6.786,,,,probe
40,1775745334407,500,48.828,,,,probe
40,1775745335007,1100,52.876,,,,probe
41,1775745335007,0,52.876,-2030,3693113,3691083,pre
41,1775745335107,100,12.543,,,,probe
41,1775745335407,400,9.522,,,,probe
41,1775745335507,500,9.526,,,,probe
41,1775745336007,1000,10.526,,,,probe
41,1775745337007,2000,10.451,,,,probe
