seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,event
0,1777376062720,0,host,0.00,0.00,1777376062596,0.0,0,0,0,host_play
1,1777376062892,1777376063075,192.168.35.90:58340,0.00,0.00,1777376062596,-357.0,0,0,0,guest_start
2,1777376062981,1777376063235,192.168.35.90:58340,-270.36,-270.36,1777376062596,-357.0,0,512,0,fallback
3,1777376063462,1777376063772,192.168.35.90:58340,40.17,40.17,1777376063188,-357.0,21216,33683,0,fallback
4,1777376063982,1777376064274,192.168.35.90:58340,36.61,36.61,1777376063691,-355.7,43392,55699,0,fallback
5,1777376064441,1777376064775,192.168.35.90:58340,-32.66,-32.66,1777376064177,-355.7,65376,75175,0,fallback
6,1777376064750,1777376065073,192.168.35.90:58340,0.00,0.00,1777376064681,-354.6,87456,88487,0,anchor_set
7,1777376065058,1777376065372,192.168.35.90:58340,0.79,-13.39,1777376064681,-354.6,87456,102352,0,drift
8,1777376065539,1777376065873,192.168.35.90:58340,0.62,-11.33,1777376065186,-354.6,109536,124368,0,drift
9,1777376066138,1777376066471,192.168.35.90:58340,0.60,-4.37,1777376065691,-353.5,131520,150736,0,drift
10,1777376066638,1777376066972,192.168.35.90:58340,-1.35,-51.92,1777376066146,-353.5,153504,172752,0,drift
11,1777376067162,1777376067473,192.168.35.90:58340,-3.01,-46.52,1777376066650,-352.6,175584,195024,0,drift
12,1777376067749,1777376068071,192.168.35.90:58340,0.09,-41.86,1777376067156,-352.6,197856,221392,0,drift
13,1777376068238,1777376068572,192.168.35.90:58340,-0.44,-30.94,1777376068168,-351.7,241824,243408,0,drift
14,1777376068741,1777376069074,192.168.35.90:58340,-5.19,-31.11,1777376068672,-350.6,263808,265424,0,drift
15,1777376069242,1777376069575,192.168.35.90:58340,0.13,-24.74,1777376069177,-350.6,285888,287440,0,drift
16,1777376069840,1777376070172,192.168.35.90:58340,-1.88,-17.82,1777376069682,-349.7,308064,314064,0,drift
17,1777376070344,1777376070674,192.168.35.90:58340,-5.75,-19.33,1777376070185,-349.7,330048,336080,0,drift
18,1777376070741,1777376071074,192.168.35.90:58340,-5.43,0.00,1777376070691,-348.9,352032,353744,0,anchor_reset_offset_drift
19,1777376070842,1777376071169,192.168.35.90:58340,-5.43,0.00,1777376070691,-348.9,352032,357840,0,anchor_set
20,1777376070941,1777376071271,192.168.35.90:58340,-2.58,-10.94,1777376070691,-348.9,352032,362380,0,drift
21,1777376071439,1777376071772,192.168.35.90:58340,-4.88,-9.29,1777376071197,-348.9,374112,384396,0,drift
22,1777376071941,1777376072273,192.168.35.90:58340,-3.61,-50.68,1777376071652,-348.2,396192,406668,0,drift
23,1777376072541,1777376072871,192.168.35.90:58340,-2.86,-48.70,1777376072157,-348.2,418176,432780,0,drift
24,1777376073079,1777376073372,192.168.35.90:58340,-4.91,-43.77,1777376072661,-347.6,440256,455052,0,drift
25,1777376073539,1777376073874,192.168.35.90:58340,-5.93,-40.55,1777376073166,-347.6,462240,477068,0,drift
26,1777376074081,1777376074375,192.168.35.90:58340,-2.23,-33.49,1777376073672,-347.0,484320,499084,0,drift
27,1777376074655,1777376074972,192.168.35.90:58340,-5.24,-31.53,1777376074176,-347.0,506400,525452,0,drift
28,1777376075166,1777376075474,192.168.35.90:58340,-5.59,-24.20,1777376074680,-346.5,528384,547724,0,drift
29,1777376075739,1777376076071,192.168.35.90:58340,-3.98,-11.89,1777376075691,-346.1,572544,574092,0,drift
30,1777376076237,1777376076572,192.168.35.90:58340,-4.89,-9.42,1777376076195,-346.1,594528,596108,0,drift
31,1777376076736,1777376077073,192.168.35.90:58340,-6.20,-60.52,1777376076648,-345.7,616608,618124,0,drift
32,1777376077261,1777376077575,192.168.35.90:58340,-9.55,-56.87,1777376077151,-345.7,638688,640396,0,drift
33,1777376077837,1777376078172,192.168.35.90:58340,-7.88,-48.06,1777376077656,-345.3,660672,666764,0,drift
34,1777376078341,1777376078674,192.168.35.90:58340,-9.81,-51.41,1777376078160,-345.3,682848,688780,0,drift
35,1777376078840,1777376079175,192.168.35.90:58340,-4.33,-49.45,1777376078665,-345.0,704928,710540,0,drift
36,1777376079440,1777376079772,192.168.35.90:58340,-7.05,-38.91,1777376079171,-345.0,726912,737164,0,drift
37,1777376079938,1777376080273,192.168.35.90:58340,-9.34,-32.16,1777376079676,-344.7,748992,759436,0,drift
38,1777376080540,1777376080871,192.168.35.90:58340,-7.75,-23.94,1777376080181,-344.7,770976,785804,0,drift
39,1777376081040,1777376081372,192.168.35.90:58340,-8.95,-23.62,1777376080685,-344.3,793056,807820,0,drift
40,1777376081542,1777376081874,192.168.35.90:58340,-8.38,-20.84,1777376081192,-344.3,815136,829836,0,drift
41,1777376082039,1777376082375,192.168.35.90:58340,-5.79,-12.77,1777376081697,-344.0,837120,851852,0,drift
42,1777376082640,1777376082972,192.168.35.90:58340,-8.36,-54.63,1777376082152,-344.0,859200,878476,0,drift
43,1777376082740,1777376083074,192.168.35.90:58340,-8.36,0.00,1777376082656,-343.8,881184,882828,0,anchor_reset_offset_drift
44,1777376082840,1777376083170,192.168.35.90:58340,-8.36,0.00,1777376082656,-343.8,881184,887180,0,anchor_set
45,1777376083184,1777376083473,192.168.35.90:58340,-3.29,-10.86,1777376082656,-343.8,881184,902307,0,drift
46,1777376083642,1777376083975,192.168.35.90:58340,0.42,16.96,1777376083212,-343.8,904320,924067,0,drift
47,1777376084263,1777376084572,192.168.35.90:58340,-3.08,0.87,1777376084171,-343.6,947424,950691,0,drift
48,1777376084740,1777376085074,192.168.35.90:58340,-0.71,6.96,1777376084675,-343.4,969408,972707,0,drift
49,1777376085272,1777376085575,192.168.35.90:58340,-0.30,10.21,1777376085180,-343.4,991488,994723,0,drift
50,1777376085841,1777376086172,192.168.35.90:58340,-4.46,16.64,1777376085685,-343.3,1013568,1021347,0,drift
51,1777376086339,1777376086673,192.168.35.90:58340,-5.06,18.37,1777376086190,-343.3,1035648,1043363,0,drift
52,1777376086898,1777376087175,192.168.35.90:58340,-6.92,14.45,1777376086190,-343.3,1035648,1065379,0,drift
53,1777376087441,1777376087772,192.168.35.90:58340,-4.61,-22.13,1777376087150,-343.2,1079712,1091747,0,drift
54,1777376087943,1777376088273,192.168.35.90:58340,-5.10,-14.35,1777376087655,-343.0,1101792,1114019,0,drift
55,1777376088540,1777376088871,192.168.35.90:58340,-1.59,-2.81,1777376088162,-343.0,1123776,1140387,0,drift
56,1777376089040,1777376089372,192.168.35.90:58340,-2.59,0.41,1777376088669,-342.9,1145856,1162403,0,drift
57,1777376089543,1777376089873,192.168.35.90:58340,-6.30,-0.94,1777376089173,-342.9,1167936,1184419,0,drift
58,1777376090140,1777376090471,192.168.35.90:58340,-0.78,11.51,1777376089679,-342.8,1189920,1210787,0,drift
59,1777376090639,1777376090972,192.168.35.90:58340,-3.19,21.35,1777376090186,-342.8,1211904,1233059,0,drift
60,1777376091141,1777376091473,192.168.35.90:58340,-3.47,21.00,1777376090690,-342.8,1234080,1255075,0,drift
61,1777376091648,1777376091975,192.168.35.90:58340,-5.85,25.11,1777376091197,-342.8,1256064,1277091,0,drift
62,1777376092149,1777376092482,192.168.35.90:58340,-3.77,-14.96,1777376091653,-342.7,1278144,1299619,0,drift
63,1777376092741,1777376093074,192.168.35.90:58340,-6.00,-7.37,1777376092661,-342.6,1322208,1325731,0,drift
64,1777376093280,1777376093576,192.168.35.90:58340,-1.45,-11.15,1777376092661,-342.6,1322208,1347491,0,drift
65,1777376093745,1777376094077,192.168.35.90:58340,-2.42,-4.03,1777376093672,-342.6,1366368,1369507,0,drift
66,1777376094082,0,host,0.00,0.00,1777376093976,0.0,9847839,223307,0,host_seek
67,1777376094099,1777376094376,192.168.35.90:58340,-2.03,0.00,1777376093672,-342.6,1366368,1382819,0,anchor_reset_seek_notify
68,1777376094228,0,host,0.00,0.00,1777376094179,0.0,10180617,230853,0,host_seek
69,1777376094293,1777376094572,192.168.35.90:58340,-2.03,0.00,1777376094179,-342.6,9852927,9853727,0,anchor_reset_seek_notify
70,1777376094408,0,host,0.00,0.00,1777376094381,0.0,10580737,239926,0,host_seek
71,1777376094423,1777376094716,192.168.35.90:58340,-2.03,0.00,1777376094179,-342.6,9852927,10184457,0,anchor_reset_seek_notify
72,1777376094555,0,host,0.00,0.00,1777376094481,0.0,3164219,71751,0,host_seek
73,1777376094568,1777376094871,192.168.35.90:58340,-2.03,0.00,1777376094381,-342.6,10188393,10191113,0,anchor_reset_seek_notify
74,1777376094729,0,host,0.00,0.00,1777376094684,0.0,2989936,67799,0,host_seek
75,1777376094892,0,host,0.00,0.00,1777376094785,0.0,2609573,59174,0,host_seek
76,1777376094894,1777376095175,192.168.35.90:58340,-2.03,0.00,1777376094684,-342.6,3170363,3176251,0,anchor_reset_seek_notify
77,1777376094899,1777376095175,192.168.35.90:58340,-2.03,0.00,1777376094684,-342.6,3170363,3176251,0,anchor_reset_seek_notify
78,1777376095057,0,host,0.00,0.00,1777376094987,0.0,2546202,57737,0,host_seek
79,1777376095065,1777376095372,192.168.35.90:58340,-2.03,0.00,1777376094785,-342.6,2993296,2615461,0,anchor_reset_seek_notify
80,1777376095243,0,host,0.00,0.00,1777376095189,0.0,2411476,54682,0,host_seek
81,1777376095292,1777376095575,192.168.35.90:58340,-2.03,0.00,1777376095189,-342.6,2552250,2553882,0,anchor_reset_seek_notify
82,1777376095430,0,host,0.00,0.00,1777376095391,0.0,2653144,60162,0,host_seek
83,1777376095443,1777376095719,192.168.35.90:58340,-2.03,0.00,1777376095189,-342.6,2552250,2415060,0,anchor_reset_seek_notify
84,1777376095537,0,host,0.00,0.00,1777376095495,0.0,2530326,57377,0,host_seek
85,1777376095579,1777376095879,192.168.35.90:58340,-2.03,0.00,1777376095391,-342.6,2418388,2657752,0,anchor_reset_seek_notify
86,1777376096588,0,host,0.00,0.00,1777376096451,0.0,2906719,65912,0,host_seek
87,1777376096611,1777376096871,192.168.35.90:58340,-2.03,0.00,1777376096148,-342.6,2559318,2572566,0,anchor_reset_seek_notify
88,1777376096816,0,host,0.00,0.00,1777376096754,0.0,2890887,65553,0,host_seek
89,1777376096826,1777376097073,192.168.35.90:58340,-2.03,0.00,1777376096704,-342.7,2911903,2912863,0,anchor_reset_seek_notify
90,1777376096919,0,host,0.00,0.00,1777376096856,0.0,2823503,64025,0,host_seek
91,1777376096953,1777376097169,192.168.35.90:58340,-2.03,0.00,1777376096754,-342.7,2916127,2891143,0,anchor_reset_seek_notify
92,1777376097167,0,host,0.00,0.00,1777376097057,0.0,9879503,224025,0,host_seek
93,1777376097180,1777376097474,192.168.35.90:58340,-2.03,0.00,1777376096856,-342.7,2894535,2832207,0,anchor_reset_seek_notify
94,1777376097347,0,host,0.00,0.00,1777376097259,0.0,9887441,224205,0,host_seek
95,1777376097476,1777376097772,192.168.35.90:58340,-2.03,0.00,1777376097159,-342.7,9881039,9890767,0,anchor_reset_seek_notify
96,1777376097533,0,host,0.00,0.00,1777376097460,0.0,2934458,66541,0,host_seek
97,1777376097801,1777376098077,192.168.35.90:58340,-2.03,0.00,1777376097259,-342.7,9885647,9899473,0,anchor_reset_seek_notify
98,1777376098039,0,host,0.00,0.00,1777376097963,0.0,9994427,226631,0,host_seek
99,1777376098218,0,host,0.00,0.00,1777376098164,0.0,9827994,222857,0,host_seek
100,1777376098385,0,host,0.00,0.00,1777376098265,0.0,2847272,64564,0,host_seek
101,1777376098386,1777376098674,192.168.35.90:58340,-2.03,0.00,1777376097662,-342.7,2942234,2958010,0,anchor_reset_seek_notify
102,1777376098413,1777376098674,192.168.35.90:58340,-2.03,0.00,1777376097963,-342.7,2955098,2958010,0,anchor_reset_seek_notify
103,1777376098416,1777376098674,192.168.35.90:58340,-2.03,0.00,1777376098164,-342.7,10001339,2958010,0,anchor_reset_seek_notify
104,1777376098569,0,host,0.00,0.00,1777376098468,0.0,3029538,68697,0,host_seek
105,1777376098609,1777376098877,192.168.35.90:58340,-2.03,0.00,1777376098265,-342.7,9831450,2853416,0,anchor_reset_seek_notify
106,1777376098763,0,host,0.00,0.00,1777376098669,0.0,9336764,211718,0,host_seek
107,1777376098773,1777376099074,192.168.35.90:58340,-2.03,0.00,1777376098669,-342.7,3035298,3036194,0,anchor_reset_seek_notify
108,1777376098946,0,host,0.00,0.00,1777376098871,0.0,9677480,219444,0,host_seek
109,1777376098968,1777376099271,192.168.35.90:58340,-2.03,0.00,1777376098669,-342.7,3035298,9343676,0,anchor_reset_seek_notify
110,1777376099135,0,host,0.00,0.00,1777376099074,0.0,10014228,227080,0,host_seek
111,1777376099155,1777376099474,192.168.35.90:58340,-2.03,0.00,1777376098871,-342.7,9342812,9685416,0,anchor_reset_seek_notify
112,1777376099328,0,host,0.00,0.00,1777376099275,0.0,9174299,208034,0,host_seek
113,1777376099384,1777376099671,192.168.35.90:58340,-2.03,0.00,1777376099174,-342.7,10017780,10022420,0,anchor_reset_seek_notify
114,1777376099524,0,host,0.00,0.00,1777376099476,0.0,8294769,188090,0,host_seek
115,1777376099650,1777376099969,192.168.35.90:58340,-2.03,0.00,1777376099275,-342.7,10021812,9185563,0,anchor_reset_seek_notify
116,1777376099729,0,host,0.00,0.00,1777376099678,0.0,3259299,73907,0,host_seek
117,1777376099772,1777376099969,192.168.35.90:58340,-2.03,0.00,1777376099678,-342.8,8302449,9185563,0,anchor_reset_seek_notify
118,1777376099902,0,host,0.00,0.00,1777376099880,0.0,3227635,73189,0,host_seek
119,1777376099922,1777376100210,192.168.35.90:58340,-2.03,0.00,1777376099678,-342.8,8302449,3263907,0,anchor_reset_seek_notify
120,1777376100081,0,host,0.00,0.00,1777376099980,0.0,9404105,213245,0,host_seek
121,1777376100091,1777376100370,192.168.35.90:58340,-2.03,0.00,1777376099880,-342.8,3266691,3233011,0,anchor_reset_seek_notify
122,1777376100258,0,host,0.00,0.00,1777376100182,0.0,10160816,230404,0,host_seek
123,1777376100283,1777376100572,192.168.35.90:58340,-2.03,0.00,1777376100182,-342.8,9409193,9410249,0,anchor_reset_seek_notify
124,1777376100433,0,host,0.00,0.00,1777376100385,0.0,10414347,236153,0,host_seek
125,1777376100489,1777376100769,192.168.35.90:58340,-2.03,0.00,1777376100182,-342.8,9409193,10167216,0,anchor_reset_seek_notify
126,1777376100621,0,host,0.00,0.00,1777376100587,0.0,10485657,237770,0,host_seek
127,1777376100703,1777376100769,192.168.35.90:58340,-2.03,0.00,1777376100385,-342.8,10167056,10167216,0,anchor_reset_seek_notify
128,1777376100812,0,host,0.00,0.00,1777376100788,0.0,10473794,237501,0,host_seek
129,1777376100841,1777376101144,192.168.35.90:58340,-2.03,0.00,1777376100687,-342.8,10489401,10490265,0,anchor_reset_seek_notify
130,1777376100982,0,host,0.00,0.00,1777376100889,0.0,3600015,81633,0,host_seek
131,1777376100993,1777376101292,192.168.35.90:58340,-2.03,0.00,1777376100788,-342.8,10493241,10478658,0,anchor_reset_seek_notify
132,1777376101161,0,host,0.00,0.00,1777376101091,0.0,10271728,232919,0,host_seek
133,1777376101176,1777376101474,192.168.35.90:58340,-2.03,0.00,1777376100889,-342.8,10477538,3606415,0,anchor_reset_seek_notify
134,1777376101361,0,host,0.00,0.00,1777376101292,0.0,10283635,233189,0,host_seek
135,1777376101533,0,host,0.00,0.00,1777376101494,0.0,10121171,229505,0,host_seek
136,1777376101655,1777376101975,192.168.35.90:58340,-2.03,0.00,1777376101192,-342.8,10274128,10291952,0,anchor_reset_seek_notify
137,1777376101697,1777376101975,192.168.35.90:58340,-2.03,0.00,1777376101292,-342.8,10277776,10291952,0,anchor_reset_seek_notify
138,1777376101721,0,host,0.00,0.00,1777376101697,0.0,10101370,229056,0,host_seek
139,1777376101782,1777376102103,192.168.35.90:58340,-2.03,0.00,1777376101697,-342.8,10128659,10125779,0,anchor_reset_seek_notify
140,1777376101869,0,host,0.00,0.00,1777376101798,0.0,2997830,67978,0,host_seek
141,1777376102016,1777376102274,192.168.35.90:58340,-2.03,0.00,1777376101697,-342.8,10128659,10108026,0,anchor_reset_seek_notify
142,1777376102055,0,host,0.00,0.00,1777376102001,0.0,2974060,67439,0,host_seek
143,1777376102133,1777376102274,192.168.35.90:58340,-2.03,0.00,1777376101798,-342.8,10105018,10108026,0,anchor_reset_seek_notify
144,1777376102237,0,host,0.00,0.00,1777376102152,0.0,3092909,70134,0,host_seek
145,1777376102270,1777376102471,192.168.35.90:58340,-2.03,0.00,1777376102152,-342.8,2980396,2974060,0,anchor_reset_seek_notify
146,1777376102420,0,host,0.00,0.00,1777376102355,0.0,3128586,70943,0,host_seek
147,1777376102473,1777376102705,192.168.35.90:58340,-2.03,0.00,1777376102152,-342.8,2980396,3097005,0,anchor_reset_seek_notify
148,1777376102619,0,host,0.00,0.00,1777376102557,0.0,3053308,69236,0,host_seek
149,1777376102629,1777376102871,192.168.35.90:58340,-2.03,0.00,1777376102355,-342.8,3099821,3132938,0,anchor_reset_seek_notify
150,1777376102798,0,host,0.00,0.00,1777376102658,0.0,3132555,71033,0,host_seek
151,1777376102815,1777376103074,192.168.35.90:58340,-2.03,0.00,1777376102658,-342.8,3057052,3057916,0,anchor_reset_seek_notify
152,1777376102978,0,host,0.00,0.00,1777376102859,0.0,9931011,225193,0,host_seek
153,1777376103005,1777376103271,192.168.35.90:58340,-2.03,0.00,1777376102658,-342.8,3057052,3138187,0,anchor_reset_seek_notify
154,1777376103181,0,host,0.00,0.00,1777376103062,0.0,9752715,221150,0,host_seek
155,1777376103207,1777376103474,192.168.35.90:58340,-2.03,0.00,1777376102859,-342.8,3136875,9937667,0,anchor_reset_seek_notify
156,1777376103384,0,host,0.00,0.00,1777376103263,0.0,9507122,215581,0,host_seek
157,1777376103394,1777376103671,192.168.35.90:58340,-2.03,0.00,1777376103162,-342.8,9753291,9758347,0,anchor_reset_seek_notify
158,1777376103570,0,host,0.00,0.00,1777376103464,0.0,8932631,202554,0,host_seek
159,1777376103580,1777376103874,192.168.35.90:58340,-2.03,0.00,1777376103263,-342.8,9757899,9513522,0,anchor_reset_seek_notify
160,1777376103790,0,host,0.00,0.00,1777376103665,0.0,3235529,73368,0,host_seek
161,1777376103976,0,host,0.00,0.00,1777376103867,0.0,9178268,208124,0,host_seek
162,1777376104173,0,host,0.00,0.00,1777376104069,0.0,9931011,225193,0,host_seek
163,1777376104191,1777376104471,192.168.35.90:58340,-2.03,0.00,1777376103665,-342.8,8938391,8956951,0,anchor_reset_seek_notify
164,1777376104226,1777376104471,192.168.35.90:58340,-2.03,0.00,1777376103665,-342.8,8938391,8956951,0,anchor_reset_seek_notify
165,1777376104226,1777376104471,192.168.35.90:58340,-2.03,0.00,1777376103867,-342.8,3240425,8956951,0,anchor_reset_seek_notify
166,1777376104388,0,host,0.00,0.00,1777376104271,0.0,9804224,222318,0,host_seek
167,1777376104403,1777376104674,192.168.35.90:58340,-2.03,0.00,1777376104170,-342.8,9931971,9937667,0,anchor_reset_seek_notify
168,1777376104548,0,host,0.00,0.00,1777376104473,0.0,9146561,207405,0,host_seek
169,1777376104568,1777376104871,192.168.35.90:58340,-2.03,0.00,1777376104271,-342.8,9936387,9810112,0,anchor_reset_seek_notify
170,1777376104741,0,host,0.00,0.00,1777376104675,0.0,8896999,201746,0,host_seek
171,1777376104767,1777376105073,192.168.35.90:58340,-2.03,0.00,1777376104675,-342.9,9153185,9154241,0,anchor_reset_seek_notify
172,1777376104976,0,host,0.00,0.00,1777376104875,0.0,9590295,217467,0,host_seek
173,1777376105096,1777376105373,192.168.35.90:58340,-2.03,0.00,1777376104675,-342.9,9153185,8909287,0,anchor_reset_seek_notify
174,1777376105177,0,host,0.00,0.00,1777376105077,0.0,10081569,228607,0,host_seek
175,1777376105220,1777376105373,192.168.35.90:58340,-2.03,0.00,1777376104875,-342.9,8903815,8909287,0,anchor_reset_seek_notify
176,1777376105377,0,host,0.00,0.00,1777376105279,0.0,10632245,241094,0,host_seek
177,1777376105578,0,host,0.00,0.00,1777376105480,0.0,10366808,235075,0,host_seek
178,1777376105650,1777376105975,192.168.35.90:58340,-2.03,0.00,1777376105177,-342.9,10082433,10099745,0,anchor_reset_seek_notify
179,1777376105703,1777376105975,192.168.35.90:58340,-2.03,0.00,1777376105279,-342.9,10086849,10099745,0,anchor_reset_seek_notify
180,1777376105825,0,host,0.00,0.00,1777376105783,0.0,10208356,231482,0,host_seek
181,1777376105843,1777376106108,192.168.35.90:58340,-2.03,0.00,1777376105682,-342.9,10372376,10371672,0,anchor_reset_seek_notify
182,1777376105996,0,host,0.00,0.00,1777376105985,0.0,10624352,240915,0,host_seek
183,1777376106023,1777376106273,192.168.35.90:58340,-2.03,0.00,1777376105783,-342.9,10376408,10212964,0,anchor_reset_seek_notify
184,1777376106204,0,host,0.00,0.00,1777376106188,0.0,10707524,242801,0,host_seek
185,1777376106214,1777376106471,192.168.35.90:58340,-2.03,0.00,1777376105985,-342.9,10215940,10630240,0,anchor_reset_seek_notify
186,1777376106401,0,host,0.00,0.00,1777376106389,0.0,10731294,243340,0,host_seek
187,1777376106411,1777376106674,192.168.35.90:58340,-2.03,0.00,1777376106188,-342.9,10633088,10712900,0,anchor_reset_seek_notify
188,1777376106594,0,host,0.00,0.00,1777376106493,0.0,10461887,237231,0,host_seek
189,1777376106603,1777376106871,192.168.35.90:58340,-2.03,0.00,1777376106389,-342.9,10716068,10736670,0,anchor_reset_seek_notify
190,1777376106809,0,host,0.00,0.00,1777376106794,0.0,10200418,231302,0,host_seek
191,1777376106822,1777376107074,192.168.35.90:58340,-2.03,0.00,1777376106692,-342.9,10466591,10467775,0,anchor_reset_seek_notify
192,1777376107016,0,host,0.00,0.00,1777376106995,0.0,9526923,216030,0,host_seek
193,1777376107034,1777376107271,192.168.35.90:58340,-2.03,0.00,1777376106794,-342.9,10471295,10205026,0,anchor_reset_seek_notify
194,1777376107435,0,host,0.00,0.00,1777376107398,0.0,7324128,166080,0,host_seek
195,1777376107499,1777376107772,192.168.35.90:58340,-2.03,0.00,1777376107146,-342.9,9534795,9544843,0,anchor_reset_seek_notify
196,1777376107644,0,host,0.00,0.00,1777376107550,0.0,3481166,78938,0,host_seek
197,1777376107670,1777376107975,192.168.35.90:58340,-2.03,0.00,1777376107398,-343.0,9543819,9553547,0,anchor_reset_seek_notify
198,1777376107819,0,host,0.00,0.00,1777376107752,0.0,3794144,86035,0,host_seek
199,1777376107837,1777376108108,192.168.35.90:58340,-2.03,0.00,1777376107702,-343.0,3483758,3485774,0,anchor_reset_seek_notify
200,1777376108000,0,host,0.00,0.00,1777376107953,0.0,9610096,217916,0,host_seek
201,1777376108022,1777376108274,192.168.35.90:58340,-2.03,0.00,1777376107752,-343.0,3487886,3798752,0,anchor_reset_seek_notify
202,1777376108171,0,host,0.00,0.00,1777376108054,0.0,9554662,216659,0,host_seek
203,1777376108181,1777376108471,192.168.35.90:58340,-2.03,0.00,1777376107953,-343.0,3802016,9615472,0,anchor_reset_seek_notify
204,1777376108357,0,host,0.00,0.00,1777376108306,0.0,10085538,228697,0,host_seek
205,1777376108384,1777376108674,192.168.35.90:58340,-2.03,0.00,1777376108155,-343.0,9556102,9561574,0,anchor_reset_seek_notify
206,1777376108558,0,host,0.00,0.00,1777376108507,0.0,5473957,124126,0,host_seek
207,1777376108649,1777376108972,192.168.35.90:58340,-2.03,0.00,1777376108306,-343.0,9560518,10096546,0,anchor_reset_seek_notify
208,1777376108985,0,host,0.00,0.00,1777376108861,0.0,10113277,229326,0,host_seek
209,1777376109021,1777376109271,192.168.35.90:58340,-2.03,0.00,1777376108659,-343.0,5480005,5486501,0,anchor_reset_seek_notify
210,1777376109174,0,host,0.00,0.00,1777376109062,0.0,9091127,206148,0,host_seek
211,1777376109182,1777376109474,192.168.35.90:58340,-2.03,0.00,1777376108861,-343.0,5489221,10118397,0,anchor_reset_seek_notify
212,1777376109376,0,host,0.00,0.00,1777376109264,0.0,8996047,203992,0,host_seek
213,1777376109384,1777376109671,192.168.35.90:58340,-2.03,0.00,1777376109213,-343.0,9093047,9097783,0,anchor_reset_seek_notify
214,1777376109583,0,host,0.00,0.00,1777376109466,0.0,9015848,204441,0,host_seek
215,1777376109594,1777376109873,192.168.35.90:58340,-2.03,0.00,1777376109264,-343.0,9096695,9002703,0,anchor_reset_seek_notify
216,1777376109782,0,host,0.00,0.00,1777376109667,0.0,9293149,210729,0,host_seek
217,1777376109792,1777376110071,192.168.35.90:58340,-2.03,0.00,1777376109667,-343.0,9020936,9021992,0,anchor_reset_seek_notify
218,1777376110015,0,host,0.00,0.00,1777376109970,0.0,9138667,207226,0,host_seek
219,1777376110026,1777376110274,192.168.35.90:58340,-2.03,0.00,1777376109667,-343.0,9020936,9299549,0,anchor_reset_seek_notify
220,1777376110248,0,host,0.00,0.00,1777376110172,0.0,9051481,205249,0,host_seek
221,1777376110264,1777376110572,192.168.35.90:58340,-2.03,0.00,1777376110172,-343.0,9147499,9147883,0,anchor_reset_seek_notify
222,1777376110464,0,host,0.00,0.00,1777376110374,0.0,3073109,69685,0,host_seek
223,1777376110508,1777376110775,192.168.35.90:58340,-2.03,0.00,1777376110172,-343.0,9147499,9058905,0,anchor_reset_seek_notify
224,1777376110666,0,host,0.00,0.00,1777376110576,0.0,9404105,213245,0,host_seek
225,1777376110673,1777376110972,192.168.35.90:58340,-2.03,0.00,1777376110374,-343.0,9057913,3079253,0,anchor_reset_seek_notify
226,1777376110881,0,host,0.00,0.00,1777376110778,0.0,9804224,222318,0,host_seek
227,1777376110893,1777376111175,192.168.35.90:58340,-2.03,0.00,1777376110677,-343.0,9405353,9411017,0,anchor_reset_seek_notify
228,1777376111087,0,host,0.00,0.00,1777376110980,0.0,9915179,224834,0,host_seek
229,1777376111098,1777376111372,192.168.35.90:58340,-2.03,0.00,1777376110778,-343.0,9409865,9810624,0,anchor_reset_seek_notify
230,1777376111309,0,host,0.00,0.00,1777376111283,0.0,9697281,219893,0,host_seek
231,1777376111319,1777376111570,192.168.35.90:58340,-2.03,0.00,1777376111183,-343.0,9920459,9921067,0,anchor_reset_seek_notify
232,1777376111510,0,host,0.00,0.00,1777376111486,0.0,9780454,221779,0,host_seek
233,1777376111520,1777376111772,192.168.35.90:58340,-2.03,0.00,1777376111283,-343.0,9924395,9702401,0,anchor_reset_seek_notify
234,1777376111680,0,host,0.00,0.00,1777376111586,0.0,9645773,218725,0,host_seek
235,1777376111690,1777376111971,192.168.35.90:58340,-2.03,0.00,1777376111486,-343.0,9705537,9785574,0,anchor_reset_seek_notify
236,1777376111885,0,host,0.00,0.00,1777376111788,0.0,9574463,217108,0,host_seek
237,1777376111893,1777376112172,192.168.35.90:58340,-2.03,0.00,1777376111687,-343.0,9646541,9652173,0,anchor_reset_seek_notify
238,1777376112946,1777376113271,192.168.35.90:58340,-2.03,0.00,1777376112647,-343.0,9610271,9620287,0,anchor_set
239,1777376113040,1777376113372,192.168.35.90:58340,-1.89,-15.53,1777376112647,-343.0,9610271,9627122,0,drift
240,1777376113219,0,host,0.00,0.00,1777376113154,0.0,9407324,213318,0,host_seek
241,1777376113229,1777376113474,192.168.35.90:58340,-3.56,0.00,1777376112647,-343.0,9610271,9631730,0,anchor_reset_seek_notify
242,1777376113422,0,host,0.00,0.00,1777376113355,0.0,9190264,208396,0,host_seek
243,1777376113477,1777376113676,192.168.35.90:58340,-3.56,0.00,1777376113154,-343.0,9632255,9412188,0,anchor_reset_seek_notify
244,1777376113536,0,host,0.00,0.00,1777376113456,0.0,9194806,208499,0,host_seek
245,1777376113583,1777376113879,192.168.35.90:58340,-3.56,0.00,1777376113355,-343.0,9415292,9195384,0,anchor_reset_seek_notify
246,1777376113747,0,host,0.00,0.00,1777376113660,0.0,8977569,203573,0,host_seek
