seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,event
234,1777353521034,1777353522867,192.168.35.90:57924,1.87,-22.88,1777353520896,-1846.8,5312256,5317226,0,drift
235,1777353521532,1777353523368,192.168.35.90:57924,-1.97,-22.30,1777353521402,-1846.7,5334336,5339242,0,drift
236,1777353522032,1777353523870,192.168.35.90:57924,-2.20,-21.66,1777353521906,-1846.7,5356416,5361258,0,drift
237,1777353522532,1777353524371,192.168.35.90:57924,-0.38,-13.58,1777353522413,-1846.6,5378400,5383274,0,drift
238,1777353523131,1777353524968,192.168.35.90:57924,-2.28,-5.47,1777353522918,-1846.6,5400480,5409898,0,drift
239,1777353523639,1777353525469,192.168.35.90:57924,-2.18,-1.52,1777353523423,-1846.6,5422464,5431914,0,drift
240,1777353524189,1777353526029,192.168.35.90:57924,-2.83,-44.62,1777353523878,-1846.6,5444544,5456746,0,drift
241,1777353524732,1777353526569,192.168.35.90:57924,-0.49,-41.67,1777353524385,-1846.5,5466624,5480298,0,drift
242,1777353525238,1777353527069,192.168.35.90:57924,-0.25,-31.26,1777353524890,-1846.5,5488608,5502570,0,drift
243,1777353525732,1777353527571,192.168.35.90:57924,2.52,-33.96,1777353525394,-1846.5,5510784,5524330,0,drift
244,1777353526332,1777353528168,192.168.35.90:57924,-1.67,-25.27,1777353525899,-1846.4,5532768,5550954,0,drift
245,1777353526921,1777353528669,192.168.35.90:57924,-2.37,-23.04,1777353526403,-1846.4,5554752,5572970,0,drift
246,1777353527340,1777353529171,192.168.35.90:57924,2.07,-16.32,1777353526908,-1846.4,5576832,5594986,0,drift
247,1777353527942,1777353529768,192.168.35.90:57924,-2.13,-8.16,1777353527412,-1846.4,5598816,5621610,0,drift
248,1777353528443,1777353530270,192.168.35.90:57924,-2.75,-9.96,1777353527914,-1846.3,5620896,5643626,0,drift
249,1777353528932,1777353530771,192.168.35.90:57924,1.01,-9.35,1777353528419,-1846.3,5642976,5665386,0,drift
250,1777353529544,1777353531373,192.168.35.90:57924,-0.62,-45.79,1777353529378,-1846.3,5687136,5692266,0,drift
251,1777353530132,1777353531965,192.168.35.90:57924,0.58,-36.80,1777353529884,-1846.3,5709120,5718378,0,drift
252,1777353530633,1777353532466,192.168.35.90:57924,-0.60,-29.96,1777353530389,-1846.3,5731200,5740650,0,drift
253,1777353531128,1777353532968,192.168.35.90:57924,-3.15,-31.99,1777353530893,-1846.3,5753280,5762666,0,drift
254,1777353531629,1777353533469,192.168.35.90:57924,-3.73,-27.48,1777353531397,-1846.3,5775168,5784682,0,drift
255,1777353532243,1777353534067,192.168.35.90:57924,0.80,-22.22,1777353531902,-1846.2,5797440,5811050,0,drift
256,1777353532732,1777353534568,192.168.35.90:57924,-2.36,-12.29,1777353532409,-1846.2,5819424,5833322,0,drift
257,1777353533233,1777353535069,192.168.35.90:57924,-3.16,-9.14,1777353532914,-1846.2,5841408,5855338,0,drift
258,1777353533732,1777353535571,192.168.35.90:57924,-5.43,-10.54,1777353533418,-1846.2,5863488,5877354,0,drift
259,1777353534335,1777353536168,192.168.35.90:57924,-0.85,-1.37,1777353533923,-1846.3,5885568,5903722,0,drift
260,1777353534833,1777353536669,192.168.35.90:57924,-2.38,-48.17,1777353534378,-1846.3,5907552,5925738,0,drift
261,1777353535339,1777353537171,192.168.35.90:57924,-3.36,-40.83,1777353534883,-1846.4,5929632,5948010,0,drift
262,1777353536019,1777353537768,192.168.35.90:57924,-1.04,-33.26,1777353535388,-1846.4,5951712,5974378,0,drift
263,1777353536433,1777353538270,192.168.35.90:57924,-3.82,-34.27,1777353535893,-1846.5,5973792,5996394,0,drift
264,1777353537031,1777353538867,192.168.35.90:57924,-0.37,-22.55,1777353536902,-1846.5,6017952,6022762,0,drift
265,1777353537531,1777353539368,192.168.35.90:57924,-2.23,-17.18,1777353537408,-1846.7,6039840,6044778,0,drift
266,1777353538033,1777353539870,192.168.35.90:57924,-3.11,-9.67,1777353537912,-1846.7,6061824,6067050,0,drift
267,1777353538670,1777353540466,192.168.35.90:57924,1.34,0.66,1777353538418,-1846.7,6083904,6093418,0,drift
268,1777353539140,1777353540968,192.168.35.90:57924,-1.13,-1.41,1777353538923,-1846.7,6106080,6115434,0,drift
269,1777353539632,1777353541470,192.168.35.90:57924,2.99,-41.30,1777353539378,-1846.7,6127968,6137450,0,drift
270,1777353540143,1777353541971,192.168.35.90:57924,2.56,-40.66,1777353539883,-1846.8,6150144,6159466,0,drift
271,1777353540734,1777353542568,192.168.35.90:57924,-1.25,-35.55,1777353540386,-1846.8,6172224,6186090,0,drift
272,1777353541240,1777353543070,192.168.35.90:57924,-1.94,-33.50,1777353540892,-1846.8,6194304,6208106,0,drift
273,1777353541856,1777353543571,192.168.35.90:57924,-3.38,-32.13,1777353541397,-1846.8,6216384,6230122,0,drift
274,1777353542333,1777353544168,192.168.35.90:57924,-1.52,-24.02,1777353541901,-1846.8,6238368,6256490,0,drift
275,1777353542832,1777353544669,192.168.35.90:57924,-2.32,-15.94,1777353542405,-1846.8,6260352,6278762,0,drift
276,1777353543340,1777353545171,192.168.35.90:57924,-2.10,-12.79,1777353542911,-1846.8,6282432,6300778,0,drift
277,1777353543931,1777353545768,192.168.35.90:57924,-2.31,-6.62,1777353543415,-1846.8,6304416,6327146,0,drift
278,1777353544435,1777353546269,192.168.35.90:57924,-2.08,-6.34,1777353543920,-1846.8,6326592,6349162,0,drift
279,1777353545122,1777353546867,192.168.35.90:57924,0.28,-40.99,1777353544882,-1846.8,6370656,6375530,0,drift
280,1777353545532,1777353547368,192.168.35.90:57924,-0.75,-32.89,1777353545388,-1846.9,6392736,6397802,0,drift
281,1777353546033,1777353547869,192.168.35.90:57924,-1.47,-32.62,1777353545892,-1846.9,6414816,6419818,0,drift
282,1777353546532,1777353548371,192.168.35.90:57924,-2.41,-31.51,1777353546397,-1846.9,6436896,6441834,0,drift
283,1777353547141,1777353548968,192.168.35.90:57924,-1.01,-24.16,1777353546901,-1846.9,6458880,6468202,0,drift
284,1777353547631,1777353549469,192.168.35.90:57924,-2.22,-18.72,1777353547406,-1846.9,6480768,6490218,0,drift
285,1777353548143,1777353549971,192.168.35.90:57924,-2.10,-11.85,1777353547912,-1846.9,6502944,6512490,0,drift
286,1777353548732,1777353550568,192.168.35.90:57924,-1.30,-6.66,1777353548416,-1846.9,6525024,6538858,0,drift
287,1777353549240,1777353551069,192.168.35.90:57924,-1.88,-3.45,1777353548921,-1846.7,6547008,6560874,0,drift
288,1777353549833,1777353551667,192.168.35.90:57924,0.05,2.62,1777353549425,-1846.7,6569088,6587242,0,drift
289,1777353550332,1777353552168,192.168.35.90:57924,0.08,-45.13,1777353549880,-1846.5,6591168,6609258,0,drift
290,1777353550839,1777353552669,192.168.35.90:57924,-0.65,-35.18,1777353550385,-1846.5,6613152,6631530,0,drift
291,1777353551332,1777353553171,192.168.35.90:57924,0.11,-35.36,1777353550890,-1846.4,6635136,6653290,0,drift
292,1777353551932,1777353553768,192.168.35.90:57924,-0.60,-26.56,1777353551396,-1846.4,6657312,6679914,0,drift
293,1777353552433,1777353554269,192.168.35.90:57924,-2.55,-28.54,1777353551899,-1846.2,6679392,6701930,0,drift
294,1777353552939,1777353554771,192.168.35.90:57924,1.58,-20.71,1777353552405,-1846.2,6701472,6723946,0,drift
295,1777353553545,1777353555368,192.168.35.90:57924,-3.31,-6.46,1777353553414,-1846.1,6745440,6750570,0,drift
296,1777353554033,1777353555870,192.168.35.90:57924,-3.26,-7.43,1777353553917,-1846.1,6767520,6772586,0,drift
297,1777353554542,1777353556371,192.168.35.90:57924,-0.62,-7.11,1777353554423,-1846.0,6789600,6794346,0,drift
298,1777353555217,1777353556968,192.168.35.90:57924,-1.34,2.09,1777353554928,-1845.9,6811680,6820970,0,drift
299,1777353555632,1777353557469,192.168.35.90:57924,-2.38,-36.48,1777353555385,-1845.9,6833664,6843242,0,drift
300,1777353556135,1777353557972,192.168.35.90:57924,-2.67,-35.59,1777353555890,-1845.8,6855744,6865258,0,drift
301,1777353556639,1777353558473,192.168.35.90:57924,-1.86,-31.09,1777353556396,-1845.8,6877824,6887274,0,drift
302,1777353557232,1777353559070,192.168.35.90:57924,-2.28,-25.62,1777353556901,-1845.7,6899904,6913642,0,drift
303,1777353557732,1777353559571,192.168.35.90:57924,-0.73,-18.06,1777353557407,-1845.7,6921888,6935658,0,drift
304,1777353558333,1777353560168,192.168.35.90:57924,-2.08,-11.01,1777353557910,-1845.8,6943968,6962282,0,drift
305,1777353558834,1777353560670,192.168.35.90:57924,-4.01,-7.26,1777353558417,-1845.8,6965952,6984298,0,drift
306,1777353559332,1777353561170,192.168.35.90:57924,-3.62,-4.29,1777353558922,-1845.8,6988032,7006314,0,drift
307,1777353559932,1777353561768,192.168.35.90:57924,-1.78,1.97,1777353559426,-1845.8,7010112,7032682,0,drift
308,1777353560433,1777353562269,192.168.35.90:57924,-3.73,-48.83,1777353559880,-1845.8,7032192,7054698,0,drift
309,1777353560932,1777353562771,192.168.35.90:57924,-0.29,-41.22,1777353560385,-1845.8,7054176,7076714,0,drift
310,1777353561534,1777353563368,192.168.35.90:57924,0.25,-23.35,1777353561398,-1845.8,7098336,7103338,0,drift
311,1777353562034,1777353563869,192.168.35.90:57924,-2.50,-20.24,1777353561903,-1845.8,7120320,7125354,0,drift
312,1777353562541,1777353564371,192.168.35.90:57924,-0.55,-16.54,1777353562408,-1845.8,7142400,7147370,0,drift
313,1777353563137,1777353564974,192.168.35.90:57924,-5.32,-15.35,1777353562914,-1845.9,7164480,7173994,0,drift
314,1777353563733,1777353565565,192.168.35.90:57924,0.58,-2.78,1777353563419,-1845.9,7186464,7200106,0,drift
315,1777353564318,1777353566066,192.168.35.90:57924,0.45,5.29,1777353563924,-1845.9,7208544,7222378,0,drift
316,1777353564732,1777353566568,192.168.35.90:57924,-1.71,-44.32,1777353564379,-1845.9,7230624,7244394,0,drift
317,1777353565233,1777353567070,192.168.35.90:57924,-4.17,-42.46,1777353564885,-1845.9,7252608,7266410,0,drift
318,1777353565748,1777353567571,192.168.35.90:57924,-0.07,-35.75,1777353565390,-1845.9,7274688,7288426,0,drift
319,1777353566340,1777353568168,192.168.35.90:57924,-2.63,-24.71,1777353565896,-1845.9,7296672,7315050,0,drift
320,1777353566832,1777353568669,192.168.35.90:57924,-3.59,-23.61,1777353566401,-1845.9,7318752,7337066,0,drift
321,1777353567343,1777353569171,192.168.35.90:57924,-5.33,-22.70,1777353566907,-1845.9,7340832,7359082,0,drift
322,1777353567933,1777353569768,192.168.35.90:57924,-1.55,-12.06,1777353567412,-1845.9,7362816,7385450,0,drift
323,1777353568439,1777353570270,192.168.35.90:57924,-3.17,-6.12,1777353567919,-1845.9,7384992,7407722,0,drift
324,1777353568932,1777353570770,192.168.35.90:57924,-2.56,-0.68,1777353568424,-1845.9,7406976,7429738,0,drift
325,1777353569533,1777353571368,192.168.35.90:57924,-1.45,-39.34,1777353569385,-1845.9,7451136,7456106,0,drift
326,1777353570032,1777353571870,192.168.35.90:57924,-3.12,-36.43,1777353569891,-1845.9,7473120,7478122,0,drift
327,1777353570542,1777353572371,192.168.35.90:57924,1.53,-29.12,1777353570396,-1845.9,7495200,7500138,0,drift
328,1777353571144,1777353572979,192.168.35.90:57924,-2.99,-24.98,1777353570901,-1845.9,7517184,7527018,0,drift
329,1777353571733,1777353573565,192.168.35.90:57924,1.62,-17.45,1777353571405,-1845.9,7539264,7552874,0,drift
330,1777353572238,1777353574066,192.168.35.90:57924,-0.55,-10.05,1777353571911,-1845.9,7561344,7575146,0,drift
331,1777353572732,1777353574568,192.168.35.90:57924,-1.43,-11.05,1777353572414,-1845.9,7583424,7597162,0,drift
332,1777353573233,1777353575070,192.168.35.90:57924,-2.67,-10.94,1777353572916,-1846.2,7605408,7619178,0,drift
333,1777353573734,1777353575571,192.168.35.90:57924,3.03,-2.77,1777353573422,-1846.2,7627488,7641194,0,drift
334,1777353574416,1777353576168,192.168.35.90:57924,-2.31,3.14,1777353573926,-1846.1,7649568,7667818,0,drift
335,1777353574841,1777353576670,192.168.35.90:57924,-2.77,-12.83,1777353574431,-1846.1,7672416,7689834,0,drift
336,1777353575432,1777353577266,192.168.35.90:57924,-0.53,-34.62,1777353574885,-1846.1,7693536,7716202,0,drift
337,1777353575931,1777353577768,192.168.35.90:57924,-1.64,-35.06,1777353575391,-1846.1,7715712,7738218,0,drift
338,1777353576439,1777353578269,192.168.35.90:57924,-3.07,-28.47,1777353575896,-1846.1,7737792,7760490,0,drift
339,1777353576932,1777353578771,192.168.35.90:57924,2.03,-25.56,1777353576400,-1846.1,7759776,7782250,0,drift
340,1777353577535,1777353579368,192.168.35.90:57924,-0.45,-11.57,1777353577411,-1846.1,7803936,7808874,0,drift
341,1777353578033,1777353579870,192.168.35.90:57924,-4.31,-11.06,1777353577916,-1846.1,7825920,7830890,0,drift
342,1777353578530,1777353580371,192.168.35.90:57924,-4.77,-8.17,1777353577916,-1846.1,7825920,7853162,0,drift
343,1777353579134,1777353580968,192.168.35.90:57924,-1.57,5.75,1777353578926,-1846.1,7869984,7879530,0,drift
344,1777353579632,1777353581469,192.168.35.90:57924,-2.52,-40.29,1777353579382,-1846.1,7891968,7901546,0,drift
345,1777353580163,1777353581971,192.168.35.90:57924,2.20,-43.91,1777353579886,-1846.1,7914240,7923306,0,drift
346,1777353580730,1777353582568,192.168.35.90:57924,-3.71,-33.15,1777353580392,-1846.1,7936128,7949930,0,drift
347,1777353581231,1777353583069,192.168.35.90:57924,3.27,-27.34,1777353580896,-1846.1,7958304,7971946,0,drift
348,1777353581832,1777353583666,192.168.35.90:57924,-1.22,-15.86,1777353581403,-1846.1,7980288,7998570,0,drift
349,1777353582340,1777353584168,192.168.35.90:57924,-1.01,-14.49,1777353581907,-1846.1,8002368,8020586,0,drift
350,1777353582831,1777353584669,192.168.35.90:57924,-2.94,-11.85,1777353582412,-1846.1,8024352,8042602,0,drift
351,1777353583517,1777353585266,192.168.35.90:57924,-1.25,-3.11,1777353582917,-1846.1,8046336,8068970,0,drift
352,1777353583939,1777353585769,192.168.35.90:57924,-2.68,-0.33,1777353583422,-1846.1,8068512,8091242,0,drift
353,1777353584440,1777353586270,192.168.35.90:57924,-2.54,2.07,1777353583927,-1846.0,8090592,8113258,0,drift
354,1777353584932,1777353586771,192.168.35.90:57924,-5.48,-46.70,1777353584381,-1846.0,8112576,8135274,0,drift
355,1777353585533,1777353587368,192.168.35.90:57924,-0.60,-32.45,1777353585391,-1846.0,8156736,8161642,0,drift
356,1777353586039,1777353587869,192.168.35.90:57924,-2.71,-33.06,1777353585895,-1846.0,8178816,8183658,0,drift
357,1777353586691,1777353588467,192.168.35.90:57924,-0.93,-23.56,1777353586401,-1846.0,8200800,8210026,0,drift
358,1777353587134,1777353588968,192.168.35.90:57924,-1.28,-15.77,1777353586904,-1846.0,8222784,8232298,0,drift
359,1777353587632,1777353589470,192.168.35.90:57924,-3.47,-12.85,1777353587410,-1846.0,8244768,8254314,0,drift
360,1777353588139,1777353589971,192.168.35.90:57924,-0.24,-7.43,1777353587915,-1846.0,8266848,8276330,0,drift
361,1777353588732,1777353590568,192.168.35.90:57924,-1.12,-6.80,1777353588419,-1846.0,8289024,8302698,0,drift
362,1777353589374,1777353591069,192.168.35.90:57924,-2.22,1.82,1777353588923,-1846.0,8311008,8324970,0,drift
363,1777353589729,1777353591571,192.168.35.90:57924,-0.33,-48.49,1777353589377,-1846.0,8332992,8346730,0,drift
364,1777353590340,1777353592168,192.168.35.90:57924,-2.05,-40.33,1777353589884,-1846.0,8355168,8373354,0,drift
365,1777353590832,1777353592670,192.168.35.90:57924,-3.43,-39.93,1777353590387,-1846.0,8377152,8395370,0,drift
366,1777353591331,1777353593171,192.168.35.90:57924,-0.62,-34.74,1777353590892,-1846.0,8399232,8417386,0,drift
367,1777353591937,1777353593768,192.168.35.90:57924,-1.55,-23.76,1777353591396,-1846.0,8421216,8444010,0,drift
368,1777353592440,1777353594269,192.168.35.90:57924,-2.83,-22.05,1777353591902,-1846.0,8443296,8466026,0,drift
369,1777353592937,1777353594771,192.168.35.90:57924,1.50,-21.09,1777353592407,-1846.0,8465376,8487786,0,drift
370,1777353593534,1777353595369,192.168.35.90:57924,-2.07,-5.41,1777353593419,-1846.1,8509440,8514410,0,drift
371,1777353594037,1777353595870,192.168.35.90:57924,-3.38,-3.06,1777353593922,-1846.1,8531616,8536682,0,drift
372,1777353594544,1777353596371,192.168.35.90:57924,1.71,1.93,1777353594426,-1846.4,8553504,8558442,0,drift
373,1777353595134,1777353596968,192.168.35.90:57924,-1.87,-42.39,1777353594881,-1846.4,8575680,8585066,0,drift
374,1777353595638,1777353597469,192.168.35.90:57924,-0.65,-38.27,1777353595385,-1846.4,8597664,8607082,0,drift
375,1777353596240,1777353598066,192.168.35.90:57924,0.65,-31.88,1777353595890,-1846.3,8619744,8633450,0,drift
376,1777353596733,1777353598568,192.168.35.90:57924,-1.19,-26.17,1777353596395,-1846.3,8641824,8655722,0,drift
377,1777353597238,1777353599069,192.168.35.90:57924,-1.70,-23.86,1777353596900,-1846.3,8663904,8677738,0,drift
378,1777353597738,1777353599571,192.168.35.90:57924,1.17,-23.24,1777353597404,-1846.3,8685888,8699498,0,drift
379,1777353598330,1777353600168,192.168.35.90:57924,-3.09,-12.80,1777353597911,-1846.3,8707872,8726122,0,drift
380,1777353598832,1777353600669,192.168.35.90:57924,-1.94,-8.56,1777353598418,-1846.3,8729952,8748138,0,drift
381,1777353599433,1777353601267,192.168.35.90:57924,-0.59,-0.91,1777353598922,-1846.2,8751936,8774506,0,drift
382,1777353599930,1777353601768,192.168.35.90:57924,0.77,4.72,1777353599428,-1846.2,8774208,8796778,0,drift
383,1777353600433,1777353602269,192.168.35.90:57924,-2.91,-44.80,1777353599881,-1846.2,8796192,8818794,0,drift
384,1777353600935,1777353602771,192.168.35.90:57924,-4.68,-39.68,1777353600387,-1846.2,8818080,8840810,0,drift
385,1777353601532,1777353603368,192.168.35.90:57924,-1.52,-26.96,1777353601398,-1846.2,8862240,8867178,0,drift
386,1777353602032,1777353603869,192.168.35.90:57924,-1.78,-19.86,1777353601902,-1846.2,8884320,8889450,0,drift
387,1777353602532,1777353604371,192.168.35.90:57924,0.19,-22.19,1777353602406,-1846.3,8906400,8911210,0,drift
388,1777353603137,1777353604968,192.168.35.90:57924,-0.37,-12.48,1777353602911,-1846.3,8928480,8937834,0,drift
389,1777353603633,1777353605469,192.168.35.90:57924,-3.18,-8.12,1777353603416,-1846.3,8950368,8959850,0,drift
390,1777353604230,1777353606066,192.168.35.90:57924,-0.06,-4.21,1777353603919,-1846.4,8972544,8986218,0,drift
391,1777353604742,1777353606568,192.168.35.90:57924,-1.93,5.11,1777353604425,-1846.4,8994528,9008490,0,drift
392,1777353605231,1777353607069,192.168.35.90:57924,-2.92,-46.08,1777353604880,-1846.5,9016704,9030506,0,drift
393,1777353605839,1777353607666,192.168.35.90:57924,0.11,-37.99,1777353605383,-1846.5,9038688,9056874,0,drift
394,1777353606330,1777353608168,192.168.35.90:57924,-1.74,-36.03,1777353605888,-1846.5,9060672,9078890,0,drift
395,1777353606832,1777353608670,192.168.35.90:57924,-3.03,-30.26,1777353606392,-1846.5,9082752,9101162,0,drift
396,1777353607357,1777353609171,192.168.35.90:57924,2.64,-24.25,1777353606899,-1846.6,9104736,9122922,0,drift
397,1777353607940,1777353609768,192.168.35.90:57924,-1.68,-17.96,1777353607403,-1846.6,9126816,9149546,0,drift
398,1777353608431,1777353610269,192.168.35.90:57924,-2.48,-18.98,1777353607907,-1846.6,9148992,9171562,0,drift
399,1777353608947,1777353610771,192.168.35.90:57924,0.90,-10.72,1777353608413,-1846.6,9170976,9193578,0,drift
400,1777353609532,1777353611368,192.168.35.90:57924,-0.50,2.69,1777353609424,-1846.7,9215136,9220202,0,drift
401,1777353610032,1777353611870,192.168.35.90:57924,-2.78,-43.30,1777353609881,-1846.7,9237120,9242218,0,drift
402,1777353610668,1777353612467,192.168.35.90:57924,1.37,-36.11,1777353610386,-1846.7,9259296,9268586,0,drift
403,1777353611142,1777353612969,192.168.35.90:57924,-0.95,-33.67,1777353610891,-1846.7,9281280,9290602,0,drift
404,1777353611639,1777353613470,192.168.35.90:57924,-3.25,-32.40,1777353611395,-1846.7,9303264,9312618,0,drift
405,1777353612234,1777353614067,192.168.35.90:57924,0.84,-25.60,1777353611900,-1846.7,9325440,9338986,0,drift
406,1777353612732,1777353614568,192.168.35.90:57924,-0.86,-15.87,1777353612406,-1846.7,9347424,9361258,0,drift
407,1777353613234,1777353615069,192.168.35.90:57924,-3.38,-13.66,1777353612911,-1846.7,9369408,9383274,0,drift
408,1777353613831,1777353615666,192.168.35.90:57924,0.88,-6.40,1777353613414,-1846.7,9391488,9409642,0,drift
409,1777353614331,1777353616168,192.168.35.90:57924,-1.73,-4.58,1777353613919,-1846.6,9413472,9431658,0,drift
410,1777353614831,1777353616670,192.168.35.90:57924,-2.17,1.99,1777353614424,-1846.6,9435552,9453930,0,drift
411,1777353615331,1777353617171,192.168.35.90:57924,0.54,-47.52,1777353614878,-1846.5,9457536,9475690,0,drift
412,1777353615932,1777353617768,192.168.35.90:57924,-0.92,-44.15,1777353615383,-1846.5,9479904,9502314,0,drift
413,1777353616432,1777353618269,192.168.35.90:57924,-2.20,-38.26,1777353615888,-1846.5,9501792,9524330,0,drift
414,1777353616932,1777353618771,192.168.35.90:57924,1.17,-33.28,1777353616393,-1846.5,9523872,9546346,0,drift
415,1777353617543,1777353619368,192.168.35.90:57924,-2.11,-20.60,1777353617402,-1846.4,9567936,9572970,0,drift
416,1777353618033,1777353619870,192.168.35.90:57924,-1.91,-15.35,1777353617908,-1846.4,9589920,9594986,0,drift
417,1777353618632,1777353620467,192.168.35.90:57924,-1.39,-9.36,1777353618413,-1846.6,9612000,9621354,0,drift
418,1777353619152,1777353620968,192.168.35.90:57924,-2.07,-9.12,1777353618917,-1846.6,9634080,9643370,0,drift
419,1777353619640,1777353621469,192.168.35.90:57924,-0.06,2.91,1777353619422,-1846.7,9656064,9665642,0,drift
420,1777353620233,1777353622067,192.168.35.90:57924,0.85,5.52,1777353619926,-1846.9,9678240,9692010,0,drift
421,1777353620730,1777353622568,192.168.35.90:57924,-3.14,-41.28,1777353620381,-1846.9,9700128,9714026,0,drift
422,1777353621232,1777353623070,192.168.35.90:57924,-1.78,-38.03,1777353620887,-1847.0,9722208,9736042,0,drift
423,1777353621920,1777353623666,192.168.35.90:57924,0.72,-30.23,1777353621391,-1847.0,9744288,9762410,0,drift
424,1777353622334,1777353624168,192.168.35.90:57924,-1.72,-24.06,1777353621895,-1847.1,9766272,9784682,0,drift
425,1777353622832,1777353624669,192.168.35.90:57924,-0.37,-19.36,1777353622401,-1847.1,9788352,9806698,0,drift
426,1777353623439,1777353625267,192.168.35.90:57924,0.42,-10.68,1777353622907,-1847.2,9810336,9833066,0,drift
427,1777353623931,1777353625768,192.168.35.90:57924,-1.07,-11.65,1777353623412,-1847.2,9832512,9855082,0,drift
428,1777353624433,1777353626269,192.168.35.90:57924,-2.08,-10.81,1777353623917,-1847.3,9854592,9877098,0,drift
429,1777353625034,1777353626867,192.168.35.90:57924,2.51,3.97,1777353624926,-1847.3,9898656,9903466,0,drift
430,1777353625530,1777353627368,192.168.35.90:57924,-1.68,-41.43,1777353625381,-1847.3,9920736,9925738,0,drift
431,1777353626034,1777353627870,192.168.35.90:57924,-1.24,-34.79,1777353625888,-1847.3,9942720,9947754,0,drift
432,1777353626551,1777353628371,192.168.35.90:57924,1.63,-27.87,1777353626395,-1847.4,9964800,9969770,0,drift
433,1777353627131,1777353628968,192.168.35.90:57924,-1.97,-26.29,1777353626900,-1847.4,9986880,9996138,0,drift
434,1777353627631,1777353629469,192.168.35.90:57924,-2.19,-15.74,1777353627404,-1847.5,10008768,10018410,0,drift
435,1777353628129,1777353629970,192.168.35.90:57924,1.62,-16.91,1777353627910,-1847.5,10030944,10040170,0,drift
436,1777353628639,1777353630472,192.168.35.90:57924,3.45,-13.27,1777353628411,-1847.3,10053120,10062442,0,drift
437,1777353629239,1777353631069,192.168.35.90:57924,-0.93,-8.64,1777353628917,-1847.2,10075104,10088810,0,drift
438,1777353629732,1777353631571,192.168.35.90:57924,1.95,-1.24,1777353629422,-1847.2,10097088,10110826,0,drift
439,1777353630330,1777353632168,192.168.35.90:57924,-1.20,5.58,1777353629928,-1847.1,10119264,10137450,0,drift
440,1777353630831,1777353632670,192.168.35.90:57924,2.96,-39.93,1777353630383,-1847.1,10141152,10159210,0,drift
441,1777353631331,1777353633171,192.168.35.90:57924,-5.52,-38.77,1777353630887,-1847.1,10163136,10181482,0,drift
442,1777353631932,1777353633768,192.168.35.90:57924,-0.90,-36.34,1777353631392,-1847.1,10185504,10207850,0,drift
443,1777353632438,1777353634269,192.168.35.90:57924,-2.07,-26.40,1777353631896,-1847.1,10207392,10230122,0,drift
444,1777353632932,1777353634771,192.168.35.90:57924,1.89,-22.92,1777353632402,-1847.1,10229376,10251882,0,drift
445,1777353633533,1777353635368,192.168.35.90:57924,-2.21,-8.74,1777353633413,-1846.8,10273440,10278506,0,drift
446,1777353634032,1777353635870,192.168.35.90:57924,-3.06,-8.05,1777353633918,-1846.8,10295520,10300522,0,drift
447,1777353634670,1777353636467,192.168.35.90:57924,1.09,1.96,1777353634424,-1846.7,10317600,10326890,0,drift
448,1777353635140,1777353636969,192.168.35.90:57924,-0.56,5.33,1777353634928,-1846.5,10339776,10349162,0,drift
449,1777353635632,1777353637469,192.168.35.90:57924,-3.66,-39.30,1777353635382,-1846.5,10361568,10371178,0,drift
450,1777353636230,1777353638066,192.168.35.90:57924,0.17,-34.92,1777353635885,-1846.3,10383744,10397546,0,drift
451,1777353636737,1777353638568,192.168.35.90:57924,-0.67,-32.78,1777353636389,-1846.3,10405728,10419562,0,drift
452,1777353637231,1777353639070,192.168.35.90:57924,-2.62,-34.23,1777353636894,-1846.2,10427904,10441578,0,drift
453,1777353637831,1777353639667,192.168.35.90:57924,-2.11,-27.84,1777353637398,-1846.2,10449888,10467946,0,drift
454,1777353638331,1777353640168,192.168.35.90:57924,-2.48,-18.05,1777353637903,-1846.3,10471872,10490218,0,drift
455,1777353638840,1777353640669,192.168.35.90:57924,-2.47,-16.06,1777353638408,-1846.3,10493952,10512234,0,drift
456,1777353639341,1777353641171,192.168.35.90:57924,-1.86,-12.10,1777353638913,-1846.4,10515936,10534250,0,drift
457,1777353639936,1777353641768,192.168.35.90:57924,-0.68,-4.64,1777353639419,-1846.4,10538016,10560618,0,drift
458,1777353640432,1777353642270,192.168.35.90:57924,-1.80,-0.68,1777353639923,-1846.4,10560192,10582890,0,drift
459,1777353641032,1777353642866,192.168.35.90:57924,0.25,-36.52,1777353640883,-1846.4,10604256,10609258,0,drift
460,1777353641532,1777353643369,192.168.35.90:57924,-0.32,-35.68,1777353641388,-1846.5,10626336,10631274,0,drift
461,1777353642033,1777353643870,192.168.35.90:57924,-1.67,-32.20,1777353641895,-1846.5,10648416,10653290,0,drift
462,1777353642633,1777353644467,192.168.35.90:57924,-1.40,-23.28,1777353642401,-1846.5,10670400,10679658,0,drift
463,1777353643140,1777353644968,192.168.35.90:57924,-1.81,-16.57,1777353642905,-1846.5,10692480,10701930,0,drift
464,1777353643632,1777353645469,192.168.35.90:57924,-1.22,-10.92,1777353643411,-1846.6,10714464,10723946,0,drift
465,1777353644232,1777353646066,192.168.35.90:57924,-0.07,-1.16,1777353643917,-1846.6,10736448,10750314,0,drift
466,1777353644740,1777353646568,192.168.35.90:57924,-1.74,-2.82,1777353644423,-1846.6,10758624,10772330,0,drift
