seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,event
123,1777354950763,1777354952476,192.168.35.90:57960,0.00,0.00,1777354950506,-1849.6,666336,669116,0,guest_start
124,1777354950948,0,host,0.00,0.00,1777354950897,0.0,678048,0,0,host_state_sync_sent
125,1777354950948,0,host,0.00,0.00,1777354950897,0.0,678048,0,0,host_pause
126,1777354951075,1777354952899,192.168.35.90:57960,0.00,0.00,1777354950897,-1850.2,678048,682428,0,host_state_sync_recv
127,1777354951100,1777354952899,192.168.35.90:57960,0.00,0.00,1777354950897,-1850.2,678048,682428,0,guest_stop
128,1777354951254,0,host,0.00,0.00,1777354951208,0.0,679392,0,0,host_state_sync_sent
129,1777354951255,0,host,0.00,0.00,1777354951208,0.0,679392,0,0,host_play
130,1777354951352,1777354952899,192.168.35.90:57960,0.00,0.00,1777354951208,-1850.2,679392,682428,0,host_state_sync_recv
131,1777354951414,1777354953192,192.168.35.90:57960,0.00,0.00,1777354951208,-1850.2,679392,678048,0,guest_start
132,1777354951545,0,host,0.00,0.00,1777354951505,0.0,690720,0,0,host_state_sync_sent
133,1777354951546,0,host,0.00,0.00,1777354951505,0.0,690720,0,0,host_pause
134,1777354951635,1777354953411,192.168.35.90:57960,0.00,0.00,1777354951505,-1850.2,690720,692619,0,host_state_sync_recv
135,1777354951664,1777354953411,192.168.35.90:57960,0.00,0.00,1777354951505,-1850.2,690720,692619,0,guest_stop
136,1777354951917,0,host,0.00,0.00,1777354951806,0.0,691584,0,0,host_state_sync_sent
137,1777354951918,0,host,0.00,0.00,1777354951806,0.0,691584,0,0,host_play
138,1777354951986,1777354953777,192.168.35.90:57960,0.00,0.00,1777354951806,-1850.6,691584,695691,0,host_state_sync_recv
139,1777354952089,1777354953777,192.168.35.90:57960,0.00,0.00,1777354951806,-1850.6,691584,695691,0,guest_start
140,1777354952175,0,host,0.00,0.00,1777354952120,0.0,700704,0,0,host_state_sync_sent
141,1777354952176,0,host,0.00,0.00,1777354952120,0.0,700704,0,0,host_pause
142,1777354952529,0,host,0.00,0.00,1777354952408,0.0,702336,0,0,host_state_sync_sent
143,1777354952529,0,host,0.00,0.00,1777354952408,0.0,702336,0,0,host_play
144,1777354952757,1777354954472,192.168.35.90:57960,0.00,0.00,1777354952120,-1850.6,700704,722059,0,host_state_sync_recv
145,1777354952758,1777354954472,192.168.35.90:57960,0.00,0.00,1777354952120,-1850.9,700704,722059,0,guest_stop
146,1777354952758,1777354954472,192.168.35.90:57960,0.00,0.00,1777354952120,-1850.9,700704,722059,0,host_state_sync_recv
147,1777354952758,1777354954472,192.168.35.90:57960,0.00,0.00,1777354952120,-1850.9,700704,722059,0,guest_start
148,1777354952832,0,host,0.00,0.00,1777354952809,0.0,715200,0,0,host_state_sync_sent
